SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
24/04/2026,17,27557,A,29027,24551,521,6417,4723,23301,0,6,-1085,1002,992,1003,-450,0,970,1397,997,1427,-514
24/04/2026,18,26267,A,27738,23245,477,6417,6548,23301,0,5,-1255,1002,992,1017,-452,0,969,1397,998,1427,-514
24/04/2026,19,25194,A,26675,22163,436,6417,8406,23301,0,15,-1246,1002,992,1057,-452,0,1015,1397,998,1427,-514
24/04/2026,20,23202,A,24680,20282,404,6417,10144,23301,0,12,-1293,1002,992,1058,-452,0,1016,1397,998,1427,-514
24/04/2026,21,21461,A,22936,18693,392,6417,11937,23301,0,10,-1330,1002,992,1057,-451,0,1016,1397,998,1426,-514
24/04/2026,22,20141,A,21619,17499,402,6417,13445,23301,0,13,-1372,1002,992,1058,-451,0,1016,1397,997,1427,-514
24/04/2026,23,19007,A,20567,16406,408,6417,14533,23301,0,183,-1410,1001,992,1060,-404,0,1016,1397,997,1424,-473
24/04/2026,24,17825,A,19738,15289,424,6417,15271,23301,0,608,-1311,1001,992,1060,-293,0,1016,1397,997,1416,-512
24/04/2026,25,17706,A,19926,15241,430,6417,15923,23301,0,857,-1265,1002,991,1060,-349,0,1016,1397,996,1158,-514
24/04/2026,26,17283,A,19705,14840,450,6417,16227,23301,0,960,-1190,1002,991,1059,-448,0,1016,1397,996,1140,-514
24/04/2026,27,16894,A,19468,14480,453,6417,16192,23301,0,1108,-1331,1001,992,1060,-452,0,1016,1397,996,1136,-514
24/04/2026,28,16470,A,19013,14126,459,6417,15912,23301,0,1105,-1390,1001,992,1060,-424,0,1016,1397,996,1135,-514
24/04/2026,29,16058,A,18569,13610,458,6417,15359,23301,0,1113,-1661,1002,992,1060,-384,0,997,1397,996,1135,-514
24/04/2026,30,16113,A,18325,13697,475,6417,14576,23301,0,862,-1606,1001,992,1059,-336,0,996,1397,996,1138,-514
24/04/2026,31,16199,A,18398,13826,470,6417,13530,23301,0,838,-1416,1002,992,1056,-347,0,902,1397,996,1228,-514
24/04/2026,32,17339,A,19332,15016,478,6417,12268,23301,0,731,-938,1002,992,1057,-248,0,899,1397,997,1239,-514
24/04/2026,33,17831,A,19490,15435,466,6417,10775,23301,0,296,-1181,1002,992,1057,-349,0,993,1397,997,1409,-514
24/04/2026,34,19951,A,21443,17526,460,6417,9173,23301,0,149,-953,1001,992,1056,-329,0,996,1397,996,1422,-514
24/04/2026,35,22048,A,23285,19497,439,6417,7473,23301,0,14,-671,1001,992,1054,-260,0,996,1397,996,1424,-463
24/04/2026,36,23932,A,25326,21321,432,6417,5815,23301,0,15,-745,1001,992,1032,-373,0,995,1397,995,1424,-506
24/04/2026,37,25384,A,26723,22768,413,6417,4230,23301,0,12,-372,1002,992,163,-387,0,705,1397,996,1427,-440
24/04/2026,38,26644,A,28112,24005,407,6417,2780,23301,0,10,-463,1002,992,103,-452,0,692,1397,997,1427,-506
24/04/2026,39,27823,A,29704,25273,409,6417,1437,23301,0,6,-20,1003,992,-426,-452,0,330,1397,998,1427,-497
24/04/2026,40,28516,A,30447,25977,413,6417,375,23301,0,4,285,1003,992,-462,-452,0,315,1397,998,1424,-513
24/04/2026,41,28270,A,29742,25740,420,6417,17,23301,0,6,-92,1003,992,552,-452,0,445,1397,998,1426,-514
24/04/2026,42,28895,A,30369,26379,430,6417,0,23301,0,8,-120,1003,992,652,-452,0,455,1397,998,1425,-514
24/04/2026,43,28713,A,30189,26093,430,6417,0,23301,0,10,-481,1002,992,1044,-452,0,973,1397,998,1425,-514
24/04/2026,44,27752,A,29228,25076,444,6417,0,23301,0,10,-856,1002,992,1062,-452,0,997,1397,998,1425,-514
24/04/2026,45,26886,A,28362,24340,436,6417,0,23301,0,10,-723,1002,992,1057,-452,0,997,1397,998,1425,-514
24/04/2026,46,25461,A,26945,23057,440,6417,0,23301,0,18,-906,1002,992,1057,-452,0,998,1397,998,1425,-514
24/04/2026,47,24196,A,25674,21921,429,6417,0,23301,0,12,-914,1002,992,918,-452,0,998,1397,998,1425,-514
24/04/2026,48,23535,A,24952,21330,427,6417,0,23301,0,7,-799,1002,992,913,-396,0,998,1397,997,1425,-514
25/04/2026,1,23219,A,24609,21002,418,6417,0,23301,0,5,-746,1002,992,997,-371,0,998,1397,998,1426,-514
25/04/2026,2,22904,A,24294,20690,415,6417,0,23301,0,5,-681,1002,992,1000,-371,0,998,1397,997,1426,-514
25/04/2026,3,22502,A,23892,20316,408,6417,0,23301,0,5,-637,1002,992,1003,-371,0,998,1397,998,1426,-514
25/04/2026,4,22580,A,23970,20452,419,6417,0,23301,0,5,-443,1002,992,1003,-371,0,998,1397,998,1425,-514
25/04/2026,5,22307,A,23697,20248,412,6417,0,23301,0,5,-258,1002,992,1004,-371,0,998,1397,998,1422,-514
25/04/2026,6,21790,A,23180,19740,432,6417,0,23301,0,5,-312,1002,992,1003,-371,0,998,1397,998,1422,-514
25/04/2026,7,21609,A,22999,19628,418,6417,0,23301,0,5,-187,1002,992,913,-371,0,998,1397,998,1422,-514
25/04/2026,8,21239,A,22629,19282,428,6417,0,23301,0,5,-284,1003,992,909,-371,0,998,1397,998,1422,-514
25/04/2026,9,20852,A,22242,18884,410,6417,0,23301,0,5,-337,1002,992,634,-371,0,998,1397,998,1422,-514
25/04/2026,10,20755,A,22145,18810,431,6417,0,23301,0,5,-500,1002,992,617,-371,0,998,1397,998,1422,-514
25/04/2026,11,20762,A,22152,18845,411,6417,0,23301,0,5,-258,1003,992,137,-371,0,774,1397,997,1422,-514
25/04/2026,12,20633,A,22042,18693,410,6417,1,23301,0,5,-291,1003,992,121,-390,0,765,1397,998,1422,-514
25/04/2026,13,21269,A,22806,19245,393,6417,210,23301,0,72,-410,1002,992,600,-451,0,989,1397,997,1422,-514
25/04/2026,14,21418,A,23049,19347,369,6417,977,23301,0,166,-525,1002,992,629,-451,0,997,1397,997,1425,-514
25/04/2026,15,22163,A,23668,20006,352,6417,2172,23301,0,40,-147,1002,992,770,-451,0,997,1397,998,1425,-514
25/04/2026,16,22085,A,23565,19837,342,6417,3527,23301,0,14,-161,1002,992,775,-452,0,997,1397,997,1422,-514
25/04/2026,17,22105,A,23585,19741,318,6417,4775,23301,0,14,-370,1002,992,994,-452,0,997,1397,997,1422,-514
25/04/2026,18,21423,A,22903,19001,295,6417,6644,23301,0,14,-99,1002,992,1003,-452,0,997,1397,998,1424,-514
25/04/2026,19,20187,A,21667,17699,280,6417,8043,23301,0,14,-240,1002,992,1003,-452,0,1015,1397,998,1425,-514
25/04/2026,20,19276,A,20756,16775,272,6417,9155,23301,0,14,-400,1002,992,1003,-452,0,1016,1397,998,1423,-514
25/04/2026,21,18279,A,19759,15779,270,6417,10543,23301,0,14,-579,1002,992,1003,-452,0,1016,1397,998,1423,-514
25/04/2026,22,17139,A,18656,14649,272,6417,11922,23301,0,51,-557,1003,992,1003,-452,0,1016,1397,998,1409,-514
25/04/2026,23,16335,A,18209,13937,272,6417,13021,23301,0,408,-446,1003,992,1003,-452,0,1016,1397,997,889,-514
25/04/2026,24,15805,A,17846,13445,271,6417,14216,23301,0,575,-516,1004,992,1004,-452,0,1016,1397,997,852,-514
25/04/2026,25,15385,A,17336,13077,274,6417,14847,23301,0,485,-592,1004,992,1003,-452,0,1016,1397,997,852,-514
25/04/2026,26,14903,A,17305,12662,285,6417,15076,23301,0,936,-625,1004,992,1004,-452,0,1016,1397,997,855,-514
25/04/2026,27,14474,A,17061,12301,292,6417,15414,23301,0,1122,-773,1003,992,1003,-452,0,1016,1397,997,941,-513
25/04/2026,28,14240,A,16819,12102,304,6417,15219,23301,0,1113,-900,1004,992,1004,-452,0,1016,1397,997,946,-514
25/04/2026,29,13917,A,16498,11833,320,6417,14866,23301,0,1115,-824,1004,992,1003,-452,0,997,1397,997,860,-514
25/04/2026,30,14262,A,16844,12160,350,6417,14083,23301,0,1116,-710,1003,992,1003,-452,0,996,1397,997,860,-514
25/04/2026,31,14246,A,16831,12121,380,6417,13065,23301,0,1119,-952,1003,992,1003,-452,0,996,1397,997,1118,-514
25/04/2026,32,15333,A,17713,13337,425,6417,11865,23301,0,914,-492,1003,992,1004,-452,0,996,1397,997,1145,-514
25/04/2026,33,16519,A,18894,14469,462,6417,10430,23301,0,909,-680,1003,992,1003,-452,0,996,1397,997,1404,-514
25/04/2026,34,18237,A,20134,16092,518,6417,8876,23301,0,432,-668,1003,992,1005,-452,0,996,1397,998,1425,-513
25/04/2026,35,20462,A,22013,18154,556,6417,7236,23301,0,85,-487,1002,992,1003,-452,0,996,1397,997,1424,-514
25/04/2026,36,22128,A,23614,19750,622,6417,5607,23301,0,20,-540,1002,992,1001,-452,0,996,1397,997,1424,-514
25/04/2026,37,24070,A,25548,21780,652,6417,4038,23301,0,12,-175,1002,992,569,-452,0,996,1397,996,1424,-514
25/04/2026,38,25181,A,26663,22865,709,6417,2620,23301,0,16,-80,1003,992,545,-452,0,997,1397,997,1424,-514
25/04/2026,39,26365,A,27840,24077,727,6417,1329,23301,0,9,130,1003,992,328,-452,0,997,1397,997,1424,-514
25/04/2026,40,26592,A,28063,24373,777,6417,386,23301,0,5,300,1003,993,327,-452,0,997,1397,997,1424,-514
25/04/2026,41,26934,A,28405,24760,782,6417,21,23301,0,5,756,1003,992,282,-452,0,997,1397,997,1426,-514
25/04/2026,42,27231,A,28700,24990,816,6417,0,23301,0,3,854,1002,992,274,-452,0,997,1397,997,1423,-514
25/04/2026,43,27050,A,28523,24668,805,6417,0,23301,0,7,684,1002,992,431,-452,0,997,1397,997,1425,-514
25/04/2026,44,26574,A,28048,24209,823,6417,0,23301,0,8,644,1003,992,437,-452,0,997,1397,997,1425,-514
25/04/2026,45,25263,A,26744,23013,791,6417,0,23301,0,15,145,1003,992,377,-452,0,998,1397,997,1425,-514
25/04/2026,46,24262,A,25742,22129,770,6417,0,23301,0,14,364,1003,992,375,-452,0,997,1397,997,1423,-514
25/04/2026,47,23521,A,24999,21506,739,6417,0,23301,0,12,667,1003,992,336,-452,0,998,1397,996,1319,-514
25/04/2026,48,22725,A,24201,20762,728,6417,0,23301,0,10,723,1003,992,335,-452,0,998,1397,997,1310,-514
26/04/2026,1,22016,A,23435,20043,710,6417,0,23301,0,9,798,1002,992,412,-396,0,998,1397,997,1234,-514
26/04/2026,2,21648,A,23042,19670,695,6417,0,23301,0,9,853,1002,992,415,-371,0,998,1397,997,1228,-514
26/04/2026,3,21427,A,22820,19507,685,6417,0,23301,0,8,1070,1002,992,438,-371,0,962,1397,996,1228,-514
26/04/2026,4,21294,A,22688,19451,701,6417,0,23301,0,9,1295,1002,992,439,-371,0,961,1397,996,1227,-514
26/04/2026,5,21003,A,22396,19213,694,6417,0,23301,0,8,1458,1003,992,483,-371,0,901,1397,996,1158,-514
26/04/2026,6,20957,A,22348,19167,711,6417,0,23301,0,6,1554,1003,992,485,-371,0,892,1397,997,1156,-514
26/04/2026,7,20215,A,21606,18462,706,6417,0,23301,0,6,1552,1003,992,601,-371,0,303,1397,996,1303,-514
26/04/2026,8,20138,A,21529,18376,716,6417,0,23301,0,6,1497,1004,992,605,-371,0,273,1397,997,1310,-514
26/04/2026,9,19793,A,21184,18048,714,6417,0,23301,0,6,1431,1003,992,597,-371,0,252,1397,996,1155,-514
26/04/2026,10,19454,A,20845,17686,752,6417,0,23301,0,6,1398,1004,992,594,-371,0,250,1397,997,1144,-514
26/04/2026,11,19215,A,20672,17458,746,6417,0,23301,0,6,1557,1004,992,176,-371,0,-66,1397,997,1212,-514
26/04/2026,12,18866,A,20336,17093,766,6417,5,23301,0,6,1426,1004,992,158,-371,0,-79,1397,996,1219,-514
26/04/2026,13,18911,A,20307,17118,743,6417,297,23301,0,11,1278,1004,992,532,-371,0,52,1397,997,1252,-514
26/04/2026,14,19294,A,20693,17473,742,6417,960,23301,0,14,1210,1004,992,552,-371,0,80,1397,997,1258,-514
26/04/2026,15,19927,A,21345,18046,702,6417,1815,23301,0,14,997,1002,992,986,-390,0,941,1397,997,1413,-514
26/04/2026,16,19754,A,21453,17783,680,6417,3009,23301,0,233,691,1002,992,1002,-452,0,997,1397,996,1425,-514
26/04/2026,17,19886,A,21368,17781,639,6417,4300,23301,0,16,339,1002,992,1003,-452,0,997,1397,996,1425,-514
26/04/2026,18,19475,A,20957,17284,617,6417,5637,23301,0,16,-60,1002,992,1003,-452,0,997,1397,996,1425,-514
26/04/2026,19,19247,A,20729,16955,586,6417,7278,23301,0,16,-253,1002,992,1003,-452,0,1015,1397,996,1425,-514
26/04/2026,20,18496,A,19978,16103,566,6417,8977,23301,0,17,-363,1002,992,1002,-451,0,1016,1397,997,1425,-514
26/04/2026,21,17828,A,19387,15326,539,6417,10541,23301,0,94,-545,1002,992,1004,-451,0,1016,1397,997,1425,-514
26/04/2026,22,17092,A,19034,14507,520,6417,11819,23301,0,477,-1162,1002,992,1003,-451,0,1016,1397,996,1425,-514
26/04/2026,23,16614,A,19121,14065,504,6417,12806,23301,0,1042,-1019,1002,992,1003,-451,0,1016,1397,997,1425,-514
26/04/2026,24,16390,A,19068,13880,497,6417,13334,23301,0,1213,-1250,1002,992,1003,-451,0,1016,1397,997,1409,-514
26/04/2026,25,16435,A,18982,13962,489,6417,13632,23301,0,1083,-1149,1002,992,1003,-451,0,1016,1397,997,795,-513
26/04/2026,26,16173,A,18620,13682,476,6417,13774,23301,0,982,-1024,1002,992,1003,-451,0,1016,1397,996,754,-514
26/04/2026,27,16306,A,18578,13876,466,6417,13630,23301,0,808,-591,1003,992,1003,-451,0,1016,1397,997,836,-513
26/04/2026,28,16243,A,18862,13836,476,6417,12757,23301,0,1154,-607,1003,992,1003,-451,0,1016,1397,997,847,-514
26/04/2026,29,16857,A,19037,14488,465,6417,11901,23301,0,715,-14,1002,992,1002,-451,0,997,1397,997,1025,-514
26/04/2026,30,17164,A,19414,14797,468,6417,11169,23301,0,785,42,1002,992,1003,-451,0,996,1397,997,1023,-514
26/04/2026,31,17766,A,19656,15452,461,6417,9903,23301,0,425,397,1002,992,1002,-451,0,996,1397,997,495,-514
26/04/2026,32,19046,A,20645,16722,458,6417,8678,23301,0,134,434,1002,992,1003,-451,0,996,1397,997,454,-514
26/04/2026,33,20441,A,22064,18052,456,6417,7605,23301,0,158,657,1002,992,1002,-451,0,972,1397,996,298,-514
26/04/2026,34,22756,A,24289,20289,453,6417,6201,23301,0,68,918,1002,992,1003,-451,0,971,1397,997,322,-514
26/04/2026,35,25095,A,26578,22402,452,6417,4733,23301,0,18,623,1002,992,1003,-451,0,995,1397,997,1269,-514
26/04/2026,36,26779,A,28262,24004,452,6417,3516,23301,0,17,562,1002,992,998,-452,0,994,1397,997,1326,-514
26/04/2026,37,27393,A,28945,24614,446,6417,2441,23301,0,86,873,1003,992,469,-452,0,606,1397,997,598,-514
26/04/2026,38,27897,A,29525,25141,450,6417,1638,23301,0,162,1035,1003,992,433,-452,0,590,1397,997,537,-514
26/04/2026,39,28312,A,29939,25680,456,6417,860,23301,0,162,1451,1004,992,105,-451,0,495,1397,996,179,-514
26/04/2026,40,28307,A,29935,25705,475,6417,250,23301,0,163,1419,1003,992,102,-451,0,492,1397,997,172,-514
26/04/2026,41,29032,A,30657,26434,491,6417,16,23301,0,159,1472,1003,992,229,-452,0,747,1397,997,814,-514
26/04/2026,42,28752,A,30379,26151,529,6417,0,23301,0,162,1375,1003,992,239,-451,0,757,1397,996,863,-514
26/04/2026,43,28455,A,30085,25794,519,6417,0,23301,0,165,890,1003,992,611,-451,0,919,1397,997,1049,-514
26/04/2026,44,27471,A,28999,24890,532,6417,0,23301,0,63,889,1003,992,626,-451,0,925,1397,997,1045,-514
26/04/2026,45,25866,A,27344,23429,504,6417,0,23301,0,13,921,1003,992,314,-451,0,800,1397,997,423,-514
26/04/2026,46,24674,A,26152,22369,521,6417,0,23301,0,13,792,1003,992,295,-451,0,794,1397,997,362,-514
26/04/2026,47,23295,A,25262,21166,504,6417,0,23301,0,9,1005,1004,992,-224,-436,0,500,1397,998,-284,-514
26/04/2026,48,22024,A,23986,19995,504,6417,0,23301,0,6,649,1004,992,-244,-371,0,488,1393,997,-327,-514
27/04/2026,1,22066,A,23987,20030,486,6417,0,23301,0,6,490,1004,992,-236,-371,0,412,1345,997,-294,-514
27/04/2026,2,21840,A,23732,19832,492,6417,0,23301,0,7,354,1004,992,-235,-346,0,409,1343,997,-290,-514
27/04/2026,3,22198,A,23922,20052,474,6417,0,23301,0,6,780,1004,992,-152,-342,0,283,1391,997,-210,-514
27/04/2026,4,22247,A,23966,20193,478,6417,0,23301,0,6,1011,1004,992,-149,-341,0,279,1397,997,-209,-514
27/04/2026,5,22040,A,23961,20058,458,6417,0,23301,0,7,1201,1004,992,-179,-341,0,591,1397,997,-380,-514
27/04/2026,6,21977,A,23890,20070,445,6417,0,23301,0,7,1338,1004,992,-181,-316,0,600,1397,997,-395,-514
27/04/2026,7,20864,A,23007,19042,432,6417,0,23301,0,7,1158,1005,992,-304,-311,0,140,1397,997,-507,-514
27/04/2026,8,20992,A,23169,19220,421,6417,0,23301,0,7,1320,1004,992,-314,-311,0,119,1397,997,-531,-514
27/04/2026,9,20371,A,23648,18628,417,6417,0,23301,0,7,1390,1005,992,-839,-311,0,126,1397,996,-1106,-514
27/04/2026,10,20582,A,23930,18828,413,6417,0,23301,0,9,1569,1005,992,-866,-311,0,118,1397,996,-1148,-514
27/04/2026,11,20267,A,24386,18427,406,6417,0,23301,0,13,1438,1006,992,-1016,-311,0,-510,1397,997,-1255,-514
27/04/2026,12,21014,A,25187,19120,405,6417,1,23301,0,15,1518,1006,992,-1017,-344,0,-537,1397,997,-1246,-514
27/04/2026,13,23319,A,26305,21314,397,6417,197,23301,0,15,1729,1005,991,-941,-385,0,-2,1397,996,-629,-514
27/04/2026,14,24526,A,27286,22367,399,6417,1033,23301,0,11,1719,1005,991,-827,-451,0,27,1397,997,-457,-514
27/04/2026,15,26920,A,28398,24378,375,6417,2045,23301,0,13,868,1004,991,694,-451,0,501,1397,997,1156,-514
27/04/2026,16,27420,A,28896,24732,360,6417,3319,23301,0,10,801,1004,991,850,-452,0,526,1397,997,1358,-514
27/04/2026,17,27375,A,28850,24541,328,6417,4616,23301,0,9,379,1003,991,1060,-452,0,977,1397,997,1422,-514
27/04/2026,18,25833,A,27305,22991,311,6417,6268,23301,0,7,20,1002,991,1069,-451,0,997,1397,997,1426,-514
27/04/2026,19,24726,A,26198,21900,307,6417,7907,23301,0,7,105,1003,991,1054,-451,0,1016,1397,997,1426,-514
27/04/2026,20,23251,A,24723,20500,314,6417,9466,23301,0,7,-319,1003,991,1055,-451,0,1016,1397,997,1427,-514
27/04/2026,21,21976,A,23451,19266,323,6417,10958,23301,0,10,-476,1002,991,1045,-451,0,1016,1397,997,1426,-514
27/04/2026,22,21325,A,23068,18658,353,6417,12306,23301,0,278,-404,1003,991,1046,-451,0,1016,1397,997,1426,-514
27/04/2026,23,20689,A,22851,18028,369,6417,13172,23301,0,697,-433,1003,991,1059,-451,0,1016,1397,997,1426,-514
27/04/2026,24,19927,A,22113,17258,394,6417,13640,23301,0,721,-604,1003,992,1059,-451,0,1016,1397,997,1426,-514
27/04/2026,25,19648,A,22083,16981,410,6417,13767,23301,0,970,-670,1003,992,1059,-451,0,1016,1397,997,1426,-514
27/04/2026,26,19520,A,21979,16811,436,6417,13221,23301,0,994,-635,1003,992,1057,-451,0,1016,1397,997,1415,-514
27/04/2026,27,19605,A,22055,16889,456,6417,12413,23301,0,985,-758,1003,992,1059,-451,0,992,1397,997,1003,-514
27/04/2026,28,19364,A,21815,16747,493,6417,13206,23301,0,986,-801,1003,992,1058,-451,0,991,1397,997,973,-514
27/04/2026,29,19689,A,22127,17080,529,6417,11931,23301,0,973,-726,1003,991,1013,-451,0,995,1397,997,993,-514
27/04/2026,30,19723,A,22292,17026,593,6417,11420,23301,0,1104,-613,1003,992,1012,-451,0,996,1398,997,988,-514
27/04/2026,31,20564,A,23024,17882,638,6417,9960,23301,0,995,-466,1002,991,1055,-451,0,995,1396,996,679,-514
27/04/2026,32,21186,A,23081,18585,731,6417,9255,23301,0,462,-214,969,958,1021,-436,0,963,1350,963,639,-497
27/04/2026,33,23501,A,25014,20859,762,6417,8040,23301,0,48,-292,1003,991,832,-451,0,990,1397,996,988,-514
27/04/2026,34,24848,A,26334,22115,819,6417,5917,23301,0,21,-133,1003,991,815,-451,0,990,1397,996,996,-514
27/04/2026,35,26424,A,27919,23591,836,6417,4131,23301,0,20,152,1003,991,448,-451,0,828,1397,996,-10,-514
27/04/2026,36,28002,A,29585,25137,887,6417,3189,23301,0,18,594,1003,991,416,-451,0,816,1397,996,-100,-514
27/04/2026,37,28231,A,30715,25492,885,6417,2279,23301,0,12,1176,1004,991,-473,-451,0,264,1397,996,-534,-514
27/04/2026,38,28554,A,31147,25916,938,6417,1469,23301,0,11,1395,1004,992,-545,-451,0,238,1397,997,-572,-514
27/04/2026,39,29298,A,31952,26499,919,6417,836,23301,0,3,1381,1004,992,-324,-451,0,81,1397,997,-862,-514
27/04/2026,40,29452,A,32059,26618,921,6417,284,23301,0,3,1296,1004,992,-308,-451,0,92,1397,996,-831,-514
27/04/2026,41,31288,A,32766,28169,928,6417,22,23301,0,13,504,1003,992,236,-451,0,850,1397,997,238,-514
27/04/2026,42,31437,A,32918,28260,965,6417,0,23301,0,16,286,1003,992,261,-451,0,894,1397,996,349,-514
27/04/2026,43,31066,A,32552,28001,985,6417,0,23301,0,21,278,1003,992,652,-451,0,875,1397,997,953,-514
27/04/2026,44,28333,A,29820,25563,1028,6417,0,23301,0,22,105,1003,992,670,-451,0,874,1385,996,986,-514
27/04/2026,45,26958,A,28437,24250,1022,6417,0,23301,0,14,168,1003,992,689,-451,0,948,1234,997,659,-514
27/04/2026,46,24860,A,26339,22367,1015,6417,0,23301,0,14,244,1003,992,691,-451,0,951,1227,997,645,-514
27/04/2026,47,23195,A,24673,20955,1010,6417,0,23301,0,13,43,1002,992,961,-451,0,991,1378,997,1042,-514
27/04/2026,48,22795,A,24256,20686,1008,6417,0,23301,0,14,-87,1002,992,973,-433,0,992,1397,997,1070,-514
28/04/2026,1,22598,A,23998,20464,1013,6417,0,23301,0,15,-367,1002,992,1035,-371,0,754,1397,997,1070,-514
28/04/2026,2,22198,A,23596,20049,1027,6417,0,23301,0,13,-621,1003,992,1038,-371,0,745,1397,997,1064,-514
28/04/2026,3,22045,A,23467,19927,1037,6417,0,23301,0,37,-796,1002,992,1054,-371,0,973,1397,996,838,-514
28/04/2026,4,21571,A,23086,19478,1064,6417,0,23301,0,130,-783,1002,992,1054,-371,0,982,1367,997,810,-514
28/04/2026,5,21538,A,22934,19542,1077,6417,0,23301,0,10,-465,1002,992,891,-372,0,996,994,996,395,-514
28/04/2026,6,20489,A,22320,18398,1107,6417,0,23301,0,445,-932,1002,992,885,-372,0,997,918,996,350,-514
28/04/2026,7,20292,A,22008,18366,1126,6417,0,23301,0,91,-365,1002,992,769,-372,0,997,546,996,-239,-514
28/04/2026,8,19749,A,21751,17768,1177,6417,0,23301,0,331,-679,1002,992,697,-372,0,997,469,996,-285,-514
28/04/2026,9,19511,A,21404,17615,1200,6417,0,23301,0,36,-193,1002,992,3,-372,0,963,96,996,-471,-514
28/04/2026,10,19446,A,21604,17544,1250,6417,0,23301,0,270,-461,1002,992,0,-372,0,962,79,997,-502,-514
28/04/2026,11,19880,A,23113,17968,1273,6417,0,23301,0,288,-352,1002,992,-403,-372,0,903,452,996,-1156,-514
28/04/2026,12,20385,A,23900,18437,1327,6417,0,23301,0,532,-404,1002,992,-434,-354,0,900,528,996,-1181,-514
28/04/2026,13,22598,A,24935,20436,1346,6417,30,23301,0,365,-815,1002,992,622,-443,0,902,901,996,-515,-514
28/04/2026,14,24668,A,26556,22344,1362,6417,162,23301,0,78,-604,1001,992,747,-452,0,902,977,996,-344,-514
28/04/2026,15,27285,A,28845,24682,1404,6417,432,23301,0,94,-823,1001,992,1028,-452,0,993,1350,997,1230,-514
28/04/2026,16,28686,A,30162,25942,1437,6417,843,23301,0,10,-904,1001,992,1039,-452,0,997,1397,997,1428,-514
28/04/2026,17,28988,A,30465,26168,1496,6417,1215,23301,0,11,-793,1001,992,1063,-452,0,997,1397,997,1430,-514
28/04/2026,18,28974,A,30450,26100,1552,6417,1732,23301,0,10,-969,1001,992,1064,-452,0,997,1397,997,1426,-514
28/04/2026,19,29431,A,30907,26597,1614,6417,2242,23301,0,10,-571,1001,992,1057,-452,0,1016,1397,997,1426,-514
28/04/2026,20,29207,A,30684,26297,1682,6417,3091,23301,0,11,-706,1001,992,1057,-452,0,1016,1397,997,1426,-514
28/04/2026,21,28893,A,30366,25988,1726,6417,3435,23301,0,7,-931,1001,992,1057,-452,0,1016,1397,997,1426,-514
28/04/2026,22,28423,A,29904,25610,1748,6417,4286,23301,0,15,-842,1001,992,1056,-452,0,1016,1397,997,1426,-514
28/04/2026,23,27513,A,28984,24684,1770,6417,4850,23301,0,19,-706,1001,992,1058,-438,0,1016,1397,997,1426,-514
28/04/2026,24,26753,A,28099,23924,1770,6417,6434,23301,0,19,-631,1000,992,1058,-313,0,1016,1397,997,1424,-514
28/04/2026,25,26117,A,27372,23316,1780,6417,7560,23301,0,19,-408,1001,992,1059,-213,0,1016,1397,997,1422,-523
28/04/2026,26,25203,A,26361,22422,1792,6417,8309,23301,0,15,-659,1000,992,1059,-138,0,1016,1397,997,1422,-505
28/04/2026,27,24373,A,25678,21621,1795,6417,9261,23301,0,30,-1194,1000,992,1058,-263,0,1016,1397,997,1422,-512
28/04/2026,28,23516,A,24861,20847,1809,6417,10371,23301,0,71,-1094,1000,992,1057,-261,0,1016,1397,997,1422,-513
28/04/2026,29,22673,A,24460,20039,1808,6417,10872,23301,0,408,-1368,1001,992,1057,-365,0,997,1397,997,1422,-514
28/04/2026,30,21517,A,23700,18912,1804,6417,11318,23301,0,826,-1478,1001,992,1057,-344,0,996,1397,996,1422,-513
28/04/2026,31,20994,A,23414,18384,1806,6417,11039,23301,0,965,-1404,1001,992,1057,-441,0,996,1397,996,1422,-514
28/04/2026,32,21246,A,23669,18751,1770,6417,10241,23301,0,958,-1281,1001,992,1057,-451,0,996,1397,997,1422,-514
28/04/2026,33,21922,A,24115,19360,1791,6417,9432,23301,0,796,-886,1001,992,1054,-383,0,996,1397,997,1422,-514
28/04/2026,34,23187,A,25054,20504,1814,6417,8389,23301,0,464,-865,1001,992,1055,-389,0,996,1397,996,1422,-514
28/04/2026,35,24715,A,26037,22096,1843,6417,6990,23301,0,23,-704,1001,992,1054,-285,0,996,1397,997,1422,-514
28/04/2026,36,25842,A,27255,23161,1860,6417,5518,23301,0,16,-813,1001,992,1054,-383,0,996,1397,997,1419,-514
28/04/2026,37,26604,A,28085,23890,1847,6417,4166,23301,0,15,-426,1001,992,1052,-452,0,996,1397,997,1280,-514
28/04/2026,38,27743,A,29222,25074,1839,6417,2787,23301,0,13,-347,1001,992,1046,-452,0,997,1397,997,1266,-514
28/04/2026,39,29177,A,30647,26549,1805,6417,1567,23301,0,5,118,1001,992,1045,-451,0,997,1397,997,1146,-514
28/04/2026,40,29386,A,30860,26763,1760,6417,528,23301,0,8,286,1001,992,1044,-452,0,997,1397,997,1144,-514
