SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,datetime
2021-04-24,25,21851,22594,19217,1624,6527,8773,13657,0,7,2002,-2,0,-234,0,999,0,0,0,0,2021-04-24 12:00:00
2021-04-24,27,20525,21408,18049,1679,6527,9081,13657,0,146,2002,-2,0,-235,0,999,0,0,0,0,2021-04-24 13:00:00
2021-04-24,29,19256,19949,16952,1707,6527,8757,13657,0,139,1907,-2,0,-52,0,953,0,0,0,0,2021-04-24 14:00:00
2021-04-24,31,18962,19698,16683,1775,6527,7690,13657,0,234,1905,-2,0,13,0,951,0,0,0,0,2021-04-24 15:00:00
2021-04-24,33,20387,21162,18088,1887,6527,6339,13657,0,273,1999,-2,0,13,0,1017,0,0,0,0,2021-04-24 16:00:00
2021-04-24,35,23940,24449,21425,1870,6527,4375,13657,0,7,2002,-2,0,13,0,1019,0,0,0,0,2021-04-24 17:00:00
2021-04-24,37,26454,26962,23902,1726,6527,2480,13657,0,6,2002,-2,0,197,0,1019,0,0,0,0,2021-04-24 18:00:00
2021-04-24,39,27881,28389,25309,1599,6527,839,13657,0,6,2002,-2,1,387,29,1019,0,0,0,0,2021-04-24 19:00:00
2021-04-24,41,28092,28607,25467,1530,6527,11,13657,0,13,2002,-2,1,401,94,1019,0,0,0,0,2021-04-24 20:00:00
2021-04-24,43,28569,29083,25911,1452,6527,0,13657,0,12,2002,-2,0,275,14,1000,0,0,0,0,2021-04-24 21:00:00
2021-04-24,45,26552,27072,24100,1392,6527,0,13657,0,17,1906,-2,0,148,-1,953,0,0,0,0,2021-04-24 22:00:00
2021-04-24,47,23688,24198,21379,1356,6527,0,13657,0,8,1807,-2,0,83,0,902,0,0,0,0,2021-04-24 23:00:00
2021-04-25,1,21648,22914,19441,1291,6527,0,13657,0,701,1612,-2,1,-63,0,808,0,0,0,0,2021-04-25 00:00:00
2021-04-25,3,21247,22372,19137,1235,6527,0,13657,0,623,1511,-2,0,13,0,805,0,0,0,0,2021-04-25 01:00:00
2021-04-25,5,21278,22212,19257,1199,6527,0,13657,0,432,1601,-2,0,149,0,802,0,0,0,0,2021-04-25 02:00:00
2021-04-25,7,20626,22030,18628,1117,6527,0,13657,0,902,1605,-2,0,169,0,804,0,0,0,0,2021-04-25 03:00:00
2021-04-25,9,20333,21892,18318,1031,6527,0,13657,0,1057,1605,-2,0,255,0,803,0,0,0,0,2021-04-25 04:00:00
2021-04-25,11,20143,21531,18097,1022,6527,0,13657,0,886,1605,-2,0,231,0,806,0,0,0,0,2021-04-25 05:00:00
2021-04-25,13,20502,21882,18413,1026,6527,172,13657,0,878,1700,-2,0,301,0,852,0,0,0,0,2021-04-25 06:00:00
2021-04-25,15,21716,22516,19503,1063,6527,1423,13657,0,298,1711,-2,1,110,10,853,0,0,0,0,2021-04-25 07:00:00
2021-04-25,17,22753,23411,20337,1209,6527,3175,13657,0,84,1895,-2,0,-72,0,947,0,0,0,0,2021-04-25 08:00:00
2021-04-25,19,23330,24155,20716,1410,6527,4601,13657,0,81,1903,-2,0,-188,-54,951,0,0,0,0,2021-04-25 09:00:00
2021-04-25,21,23035,23856,20347,1549,6527,6252,13657,0,12,1904,-2,0,-307,0,951,0,0,0,0,2021-04-25 10:00:00
2021-04-25,23,22630,23456,19982,1611,6527,7457,13657,0,9,1856,-2,0,-315,0,926,0,0,0,0,2021-04-25 11:00:00
2021-04-25,25,22205,22935,19602,1577,6527,8200,13657,0,9,1855,-2,1,-219,0,925,0,0,0,0,2021-04-25 12:00:00
2021-04-25,27,21430,22417,18957,1658,6527,8657,13657,0,7,1855,-2,0,-334,-144,925,0,0,0,0,2021-04-25 13:00:00
2021-04-25,29,20604,21947,18248,1776,6527,8366,13657,0,134,1854,-2,0,-455,-252,925,0,0,0,0,2021-04-25 14:00:00
2021-04-25,31,20794,22198,18487,1800,6527,7116,13657,0,135,1857,-2,0,-455,-312,936,0,0,0,0,2021-04-25 15:00:00
2021-04-25,33,22816,24101,20389,1783,6527,5722,13657,0,5,1997,-2,0,-455,-323,997,0,0,0,0,2021-04-25 16:00:00
2021-04-25,35,26026,27146,23337,1804,6527,4164,13657,0,5,2002,-2,0,-455,-158,1018,0,0,0,0,2021-04-25 17:00:00
2021-04-25,37,28407,29213,25671,1753,6527,2436,13657,0,6,2002,-2,0,-298,0,1015,0,0,0,0,2021-04-25 18:00:00
2021-04-25,39,29697,30354,26932,1522,6527,804,13657,0,5,2001,-2,1,-150,0,1015,0,0,0,0,2021-04-25 19:00:00
2021-04-25,41,29943,30643,27169,1367,6527,12,13657,0,6,2000,-2,0,-192,0,1010,0,0,0,0,2021-04-25 20:00:00
2021-04-25,43,29580,30429,26788,1288,6527,0,13657,0,11,2001,-2,0,-336,0,990,0,0,0,0,2021-04-25 21:00:00
2021-04-25,45,27177,28056,24626,1204,6527,0,13657,0,14,2001,-2,0,-360,-3,999,0,0,0,0,2021-04-25 22:00:00
2021-04-25,47,24122,25106,21784,1128,6527,0,13657,0,15,1811,-2,0,-430,-37,905,0,0,0,0,2021-04-25 23:00:00
2021-04-26,1,22106,23544,19969,1062,6527,0,13657,0,491,1800,-2,0,-325,-120,902,0,0,0,0,2021-04-26 00:00:00
2021-04-26,3,21588,23092,19569,1043,6527,0,13658,0,561,1803,-2,0,-325,-116,902,0,0,0,0,2021-04-26 01:00:00
2021-04-26,5,21944,23260,19939,1033,6527,0,13658,0,489,1804,-2,0,-325,0,903,0,0,0,0,2021-04-26 02:00:00
2021-04-26,7,21842,23207,19832,952,6527,0,13658,0,538,1804,-2,0,-325,0,902,0,0,0,0,2021-04-26 03:00:00
2021-04-26,9,22031,23517,20039,864,6527,0,13658,0,618,1804,-2,0,-325,-41,902,0,0,0,0,2021-04-26 04:00:00
2021-04-26,11,22516,23643,20475,821,6527,0,13658,0,119,1312,-2,0,-325,-181,499,0,0,0,0,2021-04-26 05:00:00
2021-04-26,13,25477,26588,23253,828,6527,123,13658,0,23,931,-2,0,-382,-204,479,0,0,0,0,2021-04-26 06:00:00
2021-04-26,15,30155,31456,27464,856,6527,1119,13658,0,23,1744,-2,0,-456,-320,968,0,0,0,0,2021-04-26 07:00:00
2021-04-26,17,32126,33629,29100,973,6527,2486,13658,0,10,1856,-2,0,-456,-535,999,0,0,0,0,2021-04-26 08:00:00
2021-04-26,19,31647,33150,28621,1209,6527,4035,13658,0,9,1998,-2,1,-456,-536,999,0,0,0,0,2021-04-26 09:00:00
2021-04-26,21,29958,31466,26922,1263,6527,6280,13658,0,15,1686,-2,0,-456,-535,1000,0,0,0,0,2021-04-26 10:00:00
2021-04-26,23,28754,30257,25650,1250,6527,8078,13658,0,10,1521,-2,0,-456,-535,999,0,0,0,0,2021-04-26 11:00:00
2021-04-26,25,27608,29112,24467,1425,6527,8888,13658,0,10,1421,-2,0,-456,-536,1000,0,0,0,0,2021-04-26 12:00:00
2021-04-26,27,26436,28187,23423,1541,6527,9038,13658,0,258,1974,-2,1,-456,-535,999,0,0,0,0,2021-04-26 13:00:00
2021-04-26,29,25582,27298,22835,1557,6527,8509,13658,0,223,2003,-2,0,-456,-535,999,0,0,0,0,2021-04-26 14:00:00
2021-04-26,31,25327,27246,22761,1688,6527,7468,13658,0,425,2003,-2,0,-456,-536,999,0,0,0,0,2021-04-26 15:00:00
2021-04-26,33,27237,29004,24655,1716,6527,5737,13658,0,273,1863,-2,0,-456,-536,1019,0,0,0,0,2021-04-26 16:00:00
2021-04-26,35,29892,31358,27066,1636,6527,3952,13658,0,5,1964,-2,0,-456,-503,1019,0,0,0,0,2021-04-26 17:00:00
2021-04-26,37,31638,32810,28769,1484,6527,2014,13658,0,6,2001,-2,0,-456,-208,1019,0,0,0,0,2021-04-26 18:00:00
2021-04-26,39,32459,33426,29670,1310,6527,630,13658,0,3,2001,-2,0,-456,-6,1019,0,0,0,0,2021-04-26 19:00:00
2021-04-26,41,32947,33756,30161,1196,6527,9,13658,0,4,2003,-2,1,-303,0,1019,0,0,0,0,2021-04-26 20:00:00
2021-04-26,43,32052,32962,29241,1098,6527,0,13658,0,10,2003,-2,0,-398,0,1000,0,0,0,0,2021-04-26 21:00:00
2021-04-26,45,28762,29933,26198,978,6527,0,13658,0,10,1559,-2,0,-455,-204,1000,0,0,0,0,2021-04-26 22:00:00
2021-04-26,47,24997,26137,22699,906,6527,0,13658,0,10,1981,-2,1,-387,-241,999,0,0,0,0,2021-04-26 23:00:00
2021-04-27,1,22720,24314,20554,835,6527,0,13658,0,699,1532,-2,0,-392,-1,878,0,0,0,0,2021-04-27 00:00:00
2021-04-27,3,22384,24276,20283,789,6527,0,13659,0,911,1651,-2,0,-351,-128,949,0,0,0,0,2021-04-27 01:00:00
2021-04-27,5,22749,23887,20672,788,6527,0,13659,0,579,1894,-2,0,-57,0,951,0,0,0,0,2021-04-27 02:00:00
2021-04-27,7,22503,23911,20404,740,6527,0,13659,0,846,1904,-2,0,-60,0,951,0,0,0,0,2021-04-27 03:00:00
2021-04-27,9,22405,23897,20303,731,6527,0,13659,0,933,1542,-2,1,-57,0,867,0,0,0,0,2021-04-27 04:00:00
2021-04-27,11,22819,23343,20657,803,6527,0,13659,0,22,0,-2,0,57,0,596,0,0,0,0,2021-04-27 05:00:00
2021-04-27,13,26197,26749,23889,815,6527,114,13659,0,50,312,-2,0,14,0,766,0,0,0,0,2021-04-27 06:00:00
2021-04-27,15,31189,32079,28399,791,6527,975,13659,0,14,1863,-2,1,-245,-129,991,0,0,0,0,2021-04-27 07:00:00
2021-04-27,17,32715,33808,29596,799,6527,2118,13659,0,11,2003,-2,0,-456,-124,1000,0,0,0,0,2021-04-27 08:00:00
2021-04-27,19,32477,33536,29345,888,6527,3250,13659,0,11,2002,-2,0,-456,-90,999,0,0,0,0,2021-04-27 09:00:00
2021-04-27,21,31472,32609,28422,1063,6527,4038,13659,0,13,1686,-2,0,-456,-166,1000,0,0,0,0,2021-04-27 10:00:00
2021-04-27,23,30515,31646,27626,1311,6527,4645,13659,0,9,1835,-2,0,-387,-233,1000,0,0,0,0,2021-04-27 11:00:00
2021-04-27,25,31057,32143,28131,1504,6527,4643,13659,0,10,1887,-2,0,-417,-157,999,0,0,0,0,2021-04-27 12:00:00
2021-04-27,27,30351,31352,27518,1592,6527,4897,13659,0,8,1472,-2,0,-429,-62,1000,0,0,0,0,2021-04-27 13:00:00
2021-04-27,29,29669,30761,26927,1771,6527,4833,13659,0,10,1244,-2,0,-446,-134,999,0,0,0,0,2021-04-27 14:00:00
2021-04-27,31,29519,30482,26800,1862,6527,3764,13659,0,8,700,-2,0,-408,-45,1000,0,0,0,0,2021-04-27 15:00:00
2021-04-27,33,31287,32191,28477,1877,6527,2934,13659,0,10,1284,-2,0,-322,-70,923,0,0,0,0,2021-04-27 16:00:00
2021-04-27,35,33713,34430,30701,1904,6527,1695,13659,0,12,1968,-2,0,-203,0,944,0,0,0,0,2021-04-27 17:00:00
2021-04-27,37,34469,34982,31648,1883,6527,939,13659,0,11,2002,-2,1,24,0,984,0,0,0,0,2021-04-27 18:00:00
2021-04-27,39,34500,35072,31828,1828,6527,353,13659,0,10,1710,-2,0,-60,0,1009,0,0,0,0,2021-04-27 19:00:00
2021-04-27,41,34052,34563,31408,1706,6527,4,13659,0,10,1677,-2,0,50,57,1010,0,0,0,0,2021-04-27 20:00:00
2021-04-27,43,32247,33012,29663,1586,6527,0,13659,0,14,338,-2,0,-227,-22,883,0,0,0,0,2021-04-27 21:00:00
2021-04-27,45,28378,29781,25984,1503,6527,0,13659,0,14,-795,-2,0,-73,-19,961,0,0,0,0,2021-04-27 22:00:00
2021-04-27,47,24523,25128,22409,1456,6527,0,13659,0,12,1156,-2,0,-91,65,792,0,0,0,0,2021-04-27 23:00:00
2021-04-28,1,22341,23778,20349,1488,6527,0,13659,0,935,1284,-2,0,199,121,822,0,0,0,0,2021-04-28 00:00:00
2021-04-28,3,22166,23897,20183,1478,6527,0,13660,0,1229,1281,-2,0,363,0,811,0,0,0,0,2021-04-28 01:00:00
2021-04-28,5,22598,24082,20611,1476,6527,0,13660,0,982,1308,-2,1,391,137,781,0,0,0,0,2021-04-28 02:00:00
2021-04-28,7,21889,23595,19901,1510,6527,0,13660,0,1204,1127,-2,0,401,196,820,0,0,0,0,2021-04-28 03:00:00
2021-04-28,9,21438,23138,19412,1548,6527,0,13660,0,1198,732,-2,0,402,179,828,0,0,0,0,2021-04-28 04:00:00
2021-04-28,11,21953,22794,19859,1543,6527,0,13660,0,25,-314,-2,0,402,204,471,0,0,0,0,2021-04-28 05:00:00
2021-04-28,13,24706,25666,22408,1635,6527,88,13660,0,10,-448,-2,0,402,79,248,0,0,0,0,2021-04-28 06:00:00
2021-04-28,15,29488,30007,26716,1880,6527,580,13660,0,17,728,-2,0,221,24,607,0,0,0,0,2021-04-28 07:00:00
2021-04-28,17,32167,32766,29230,2251,6527,1657,13660,0,13,1743,-2,0,-84,0,985,0,0,0,0,2021-04-28 08:00:00
2021-04-28,19,32265,32915,29394,2631,6527,2618,13660,0,12,1988,-2,0,-136,0,999,0,0,0,0,2021-04-28 09:00:00
2021-04-28,21,31544,32158,28654,2741,6527,3560,13660,0,8,1509,-2,0,-104,0,921,0,0,0,0,2021-04-28 10:00:00
2021-04-28,23,31136,31880,28191,2705,6527,3980,13660,0,10,1256,-2,1,-232,0,962,0,0,0,0,2021-04-28 11:00:00
2021-04-28,25,31403,32052,28372,2654,6527,3461,13660,0,10,1636,-2,1,-137,0,998,0,0,0,0,2021-04-28 12:00:00
2021-04-28,27,31236,32011,28203,2608,6527,3555,13660,0,10,1934,-2,0,-263,0,1000,0,0,0,0,2021-04-28 13:00:00
2021-04-28,29,30538,31457,27544,2493,6527,4082,13660,0,11,2002,-2,1,-406,0,970,0,0,0,0,2021-04-28 14:00:00
2021-04-28,31,30665,31656,27621,2383,6527,3528,13660,0,9,1982,-2,0,-456,-24,950,0,0,0,0,2021-04-28 15:00:00
2021-04-28,33,32136,33021,28965,2239,6527,2901,13660,0,12,2001,-2,0,-330,-41,1017,0,0,0,0,2021-04-28 16:00:00
2021-04-28,35,33674,34607,30363,2067,6527,2016,13660,0,12,2003,-2,0,-311,-108,850,0,0,0,0,2021-04-28 17:00:00
2021-04-28,37,34789,35737,31436,1944,6527,1054,13660,0,10,2001,-2,1,-436,0,965,0,0,0,0,2021-04-28 18:00:00
2021-04-28,39,34488,35520,31200,1676,6527,424,13660,0,14,2002,-2,0,-455,-61,949,0,0,0,0,2021-04-28 19:00:00
2021-04-28,41,33904,35201,30637,1304,6527,15,13660,0,13,2001,-2,0,-448,-334,1016,0,0,0,0,2021-04-28 20:00:00
2021-04-28,43,32963,34470,29730,1095,6527,0,13660,0,13,2003,-2,0,-456,-536,948,0,0,0,0,2021-04-28 21:00:00
2021-04-28,45,29678,30983,26776,968,6527,0,13660,0,13,1856,-2,0,-369,-421,892,0,0,0,0,2021-04-28 22:00:00
2021-04-28,47,26135,27326,23604,868,6527,0,13660,0,10,1807,-2,0,-213,-466,900,0,0,0,0,2021-04-28 23:00:00
2021-04-29,1,23892,25693,21500,815,6527,0,13660,0,895,1804,-2,0,-209,-195,902,0,0,0,0,2021-04-29 00:00:00
2021-04-29,3,23544,25464,21240,756,6527,0,13661,0,1071,1803,-2,1,-180,-167,901,0,0,0,0,2021-04-29 01:00:00
2021-04-29,5,23993,25605,21738,752,6527,0,13661,0,942,1804,-2,0,-168,0,902,0,0,0,0,2021-04-29 02:00:00
2021-04-29,7,23682,25478,21414,754,6527,0,13661,0,1136,1804,-2,0,-158,0,902,0,0,0,0,2021-04-29 03:00:00
2021-04-29,9,23486,25255,21234,738,6527,0,13661,0,1120,1805,-2,0,-147,0,901,0,0,0,0,2021-04-29 04:00:00
2021-04-29,11,24039,25041,21731,771,6527,0,13661,0,303,1401,-2,0,-197,0,822,0,0,0,0,2021-04-29 05:00:00
2021-04-29,13,27072,27968,24544,824,6527,226,13661,0,32,1078,-2,0,-206,-156,826,0,0,0,0,2021-04-29 06:00:00
2021-04-29,15,31535,32945,28525,911,6527,1370,13661,0,16,1731,-2,0,-432,-460,994,0,0,0,0,2021-04-29 07:00:00
2021-04-29,17,32537,34047,29345,1083,6527,3118,13661,0,16,1994,-2,0,-456,-536,1000,0,0,0,0,2021-04-29 08:00:00
2021-04-29,19,31864,33371,28717,1224,6527,4649,13661,0,13,2000,-2,0,-456,-536,1000,0,0,0,0,2021-04-29 09:00:00
2021-04-29,21,30821,32326,27715,1350,6527,5508,13661,0,11,1546,-2,0,-456,-536,502,0,0,0,0,2021-04-29 10:00:00
2021-04-29,23,30796,32299,27738,1363,6527,5678,13661,0,10,1406,-2,0,-456,-535,463,0,0,0,0,2021-04-29 11:00:00
2021-04-29,25,31488,32993,28364,1233,6527,4818,13661,0,11,1877,-2,0,-456,-536,976,0,0,0,0,2021-04-29 12:00:00
2021-04-29,27,31766,33275,28716,1290,6527,4851,13661,0,15,2000,-2,0,-456,-536,1000,0,0,0,0,2021-04-29 13:00:00
2021-04-29,29,31568,33075,28594,1375,6527,5321,13661,0,13,2004,-2,1,-456,-536,1000,0,0,0,0,2021-04-29 14:00:00
2021-04-29,31,30328,31836,27392,1298,6527,4646,13661,0,14,2004,-2,0,-456,-536,1000,0,0,0,0,2021-04-29 15:00:00
2021-04-29,33,31624,33131,28535,1133,6527,4090,13661,0,14,2004,-2,0,-456,-535,1018,0,0,0,0,2021-04-29 16:00:00
2021-04-29,35,33588,35094,30323,1049,6527,2232,13661,0,12,2004,-2,0,-456,-536,792,0,0,0,0,2021-04-29 17:00:00
2021-04-29,37,34444,35949,31168,951,6527,1425,13661,0,11,2005,-2,0,-456,-536,464,0,0,0,0,2021-04-29 18:00:00
2021-04-29,39,34360,35865,31169,761,6527,600,13661,0,11,1983,-2,0,-456,-536,884,0,0,0,0,2021-04-29 19:00:00
2021-04-29,41,34097,35603,30934,605,6527,18,13661,0,13,2002,-2,0,-456,-535,770,0,0,0,0,2021-04-29 20:00:00
2021-04-29,43,33731,35238,30631,527,6527,0,13661,0,14,2004,-2,0,-456,-535,918,0,0,0,0,2021-04-29 21:00:00
2021-04-29,45,30770,32276,27994,528,6527,0,13661,0,13,1662,-2,1,-456,-535,997,0,0,0,0,2021-04-29 22:00:00
2021-04-29,47,26519,28448,24015,566,6527,0,13661,0,492,1539,-2,0,-457,-478,1000,0,0,0,0,2021-04-29 23:00:00
2021-04-30,1,24376,27135,22043,534,6527,0,13661,0,1383,1602,-2,0,-457,-417,1000,0,0,0,0,2021-04-30 00:00:00
2021-04-30,3,23804,26697,21563,511,6527,0,13662,0,1519,1793,-2,0,-457,-415,1000,0,0,0,0,2021-04-30 01:00:00
2021-04-30,5,24191,26781,21988,493,6527,0,13662,0,1493,1895,-2,0,-456,-139,1000,0,0,0,0,2021-04-30 02:00:00
2021-04-30,7,23762,26320,21527,459,6527,0,13662,0,1460,1701,-2,0,-456,-140,999,0,0,0,0,2021-04-30 03:00:00
2021-04-30,9,23624,26190,21376,446,6527,0,13662,0,1456,986,-2,0,-456,-152,999,0,0,0,0,2021-04-30 04:00:00
2021-04-30,11,24025,26052,21760,480,6527,0,13662,0,965,358,-2,0,-456,-104,997,0,0,0,0,2021-04-30 05:00:00
2021-04-30,13,26808,28003,24328,468,6527,242,13662,0,120,542,-2,1,-441,-132,769,0,0,0,0,2021-04-30 06:00:00
2021-04-30,15,30893,32280,27968,486,6527,1550,13662,0,19,1849,-2,0,-433,-433,991,0,0,0,0,2021-04-30 07:00:00
2021-04-30,17,32106,33613,28922,594,6527,3159,13662,0,13,2001,-2,0,-456,-536,984,0,0,0,0,2021-04-30 08:00:00
2021-04-30,19,31362,32867,28235,678,6527,4833,13662,0,13,2002,-1,0,-456,-535,999,0,0,0,0,2021-04-30 09:00:00
2021-04-30,21,30696,32204,27578,699,6527,5849,13662,0,15,2003,-1,0,-457,-535,999,0,0,0,0,2021-04-30 10:00:00
2021-04-30,23,30375,31884,27249,715,6527,5423,13662,0,14,1914,-2,0,-457,-536,999,0,0,0,0,2021-04-30 11:00:00
2021-04-30,25,30245,31758,27076,689,6527,5438,13662,0,18,1999,-2,0,-457,-536,990,0,0,0,0,2021-04-30 12:00:00
2021-04-30,27,30092,31598,26998,710,6527,5282,13662,0,12,1996,-2,0,-456,-536,828,0,0,0,0,2021-04-30 13:00:00
2021-04-30,29,29196,30704,26172,782,6527,4964,13662,0,14,1973,-2,0,-456,-536,636,0,0,0,0,2021-04-30 14:00:00
2021-04-30,31,29170,30678,26192,818,6527,4713,13662,0,15,1983,-2,0,-456,-535,816,0,0,0,0,2021-04-30 15:00:00
2021-04-30,33,29947,31460,26863,821,6527,4091,13662,0,19,2001,-2,0,-457,-535,1013,0,0,0,0,2021-04-30 16:00:00
2021-04-30,35,31195,32686,27981,776,6527,3220,13662,0,13,2003,-2,0,-440,-536,1020,0,0,0,0,2021-04-30 17:00:00
2021-04-30,37,32228,33409,29032,639,6527,1803,13662,0,8,2003,-4,0,-332,-337,1020,0,0,0,0,2021-04-30 18:00:00
2021-04-30,39,32896,34140,29753,477,6527,652,13662,0,9,2003,-4,0,-386,-345,1019,0,0,0,0,2021-04-30 19:00:00
2021-04-30,41,32447,33754,29337,406,6527,24,13662,0,10,2003,-4,0,-366,-427,1020,0,0,0,0,2021-04-30 20:00:00
2021-04-30,43,31410,32916,28348,376,6527,0,13662,0,11,2003,-4,0,-455,-536,1000,0,0,0,0,2021-04-30 21:00:00
2021-04-30,45,29325,30831,26511,356,6527,0,13662,0,10,2002,-4,0,-456,-536,1000,0,0,0,0,2021-04-30 22:00:00
2021-04-30,47,26848,28343,24261,320,6527,0,13662,0,12,2003,-4,1,-456,-523,1000,0,0,0,0,2021-04-30 23:00:00
2021-05-01,1,24251,25930,21838,282,6527,0,13662,0,199,2004,-4,0,-456,-520,1000,0,0,0,0,2021-05-01 00:00:00
2021-05-01,3,23425,25550,21109,302,6527,0,13663,0,647,2004,-4,0,-456,-518,1000,0,0,0,0,2021-05-01 01:00:00
2021-05-01,5,23654,25952,21400,324,6527,0,13663,0,1005,2004,-4,0,-456,-333,1000,0,0,0,0,2021-05-01 02:00:00
2021-05-01,7,22932,25454,20659,346,6527,0,13663,0,1227,2004,-4,0,-456,-335,999,0,0,0,0,2021-05-01 03:00:00
2021-05-01,9,22363,24875,20090,357,6527,0,13663,0,1209,2004,-4,1,-456,-343,999,0,0,0,0,2021-05-01 04:00:00
2021-05-01,11,22156,24688,19894,325,6527,0,13663,0,1150,2004,-4,0,-457,-421,999,0,0,0,0,2021-05-01 05:00:00
2021-05-01,13,22964,25466,20596,306,6527,268,13663,0,1046,2004,-4,1,-457,-495,999,0,0,0,0,2021-05-01 06:00:00
2021-05-01,15,25041,26669,22473,331,6527,1470,13663,0,246,2004,-4,0,-457,-421,999,0,0,0,0,2021-05-01 07:00:00
2021-05-01,17,26072,27580,23253,384,6527,3250,13663,0,11,2004,-4,0,-457,-536,999,0,0,0,0,2021-05-01 08:00:00
2021-05-01,19,26198,27708,23219,462,6527,4613,13663,0,15,2003,-3,0,-457,-535,999,0,0,0,0,2021-05-01 09:00:00
2021-05-01,21,26147,27657,23127,520,6527,5540,13663,0,14,2004,-3,0,-457,-536,1000,0,0,0,0,2021-05-01 10:00:00
2021-05-01,23,26077,27586,23084,527,6527,5147,13663,0,12,2004,-4,0,-457,-536,1000,0,0,0,0,2021-05-01 11:00:00
2021-05-01,25,26387,27895,23414,569,6527,5281,13663,0,11,2004,-4,1,-457,-536,1000,0,0,0,0,2021-05-01 12:00:00
2021-05-01,27,25854,27360,23014,637,6527,5561,13663,0,10,2004,-3,1,-457,-536,1000,0,0,0,0,2021-05-01 13:00:00
2021-05-01,29,25176,26681,22395,663,6527,5356,13663,0,9,2004,-3,1,-457,-536,1000,0,0,0,0,2021-05-01 14:00:00
2021-05-01,31,24863,26369,22080,667,6527,4791,13663,0,9,2004,-4,0,-457,-536,999,0,0,0,0,2021-05-01 15:00:00
2021-05-01,33,26262,27767,23450,658,6527,3350,13663,0,9,2003,-4,0,-457,-535,1019,0,0,0,0,2021-05-01 16:00:00
2021-05-01,35,28796,30306,25781,630,6527,2639,13663,0,15,2003,-2,1,-457,-536,1020,0,0,0,0,2021-05-01 17:00:00
2021-05-01,37,30239,31743,27145,513,6527,1734,13663,0,9,2003,-2,0,-457,-536,1020,0,0,0,0,2021-05-01 18:00:00
2021-05-01,39,30695,32198,27666,420,6527,720,13663,0,9,2003,-2,1,-457,-535,1019,0,0,0,0,2021-05-01 19:00:00
2021-05-01,41,30781,32283,27811,311,6527,30,13663,0,7,2003,-2,0,-457,-536,1020,0,0,0,0,2021-05-01 20:00:00
2021-05-01,43,30220,31726,27284,252,6527,0,13663,0,11,2003,-2,1,-457,-536,1001,0,0,0,0,2021-05-01 21:00:00
2021-05-01,45,28428,29931,25672,233,6527,0,13663,0,8,2003,-2,0,-457,-536,1000,0,0,0,0,2021-05-01 22:00:00
2021-05-01,47,25749,27183,23174,225,6527,0,13663,0,8,2003,-2,0,-457,-467,1000,0,0,0,0,2021-05-01 23:00:00
2021-05-02,1,23637,25113,21233,228,6527,0,13663,0,9,1907,-2,0,-457,-508,953,0,0,0,0,2021-05-02 00:00:00
2021-05-02,3,23026,24450,20722,222,6527,0,13663,0,13,1905,-2,1,-457,-452,951,0,0,0,0,2021-05-02 01:00:00
2021-05-02,5,23194,24516,20983,225,6527,0,13663,0,15,1905,-2,0,-457,-348,951,0,0,0,0,2021-05-02 02:00:00
2021-05-02,7,22436,24406,20217,220,6527,0,13663,0,655,1905,-2,1,-457,-356,952,0,0,0,0,2021-05-02 03:00:00
2021-05-02,9,22047,24282,19794,219,6527,0,13663,0,944,1905,-2,0,-457,-332,951,0,0,0,0,2021-05-02 04:00:00
2021-05-02,11,21863,24147,19645,219,6527,0,13663,0,932,1905,-2,0,-457,-393,951,0,0,0,0,2021-05-02 05:00:00
2021-05-02,13,22111,24097,19861,220,6527,310,13663,0,659,1905,-2,0,-456,-369,951,0,0,0,0,2021-05-02 06:00:00
2021-05-02,15,23018,24415,20616,227,6527,1664,13663,0,18,1906,-2,0,-456,-421,951,0,0,0,0,2021-05-02 07:00:00
2021-05-02,17,23350,24777,20737,279,6527,3337,13663,0,11,1905,-1,1,-456,-459,951,0,0,0,0,2021-05-02 08:00:00
2021-05-02,19,23762,25236,21022,334,6527,5363,13663,0,11,2000,-1,1,-456,-506,998,0,0,0,0,2021-05-02 09:00:00
2021-05-02,21,23823,25326,20955,386,6527,6096,13663,0,10,2003,-1,0,-456,-536,999,0,0,0,0,2021-05-02 10:00:00
2021-05-02,23,24608,26111,21705,506,6527,6438,13663,0,10,2003,-1,1,-456,-536,1000,0,0,0,0,2021-05-02 11:00:00
2021-05-02,25,24683,26185,21789,656,6527,6108,13663,0,10,2003,-1,1,-456,-535,999,0,0,0,0,2021-05-02 12:00:00
2021-05-02,27,24998,26500,22174,807,6527,6218,13663,0,10,2003,-1,0,-456,-535,999,0,0,0,0,2021-05-02 13:00:00
2021-05-02,29,24483,25985,21732,957,6527,5017,13663,0,8,2003,-2,1,-456,-536,1000,0,0,0,0,2021-05-02 14:00:00
2021-05-02,31,24742,26243,22006,1022,6527,5019,13663,0,7,2004,-2,1,-456,-536,1000,0,0,0,0,2021-05-02 15:00:00
