SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,datetime
2020-04-08,15,24649,25297,22442,677,6559,447,13109,0,12,995,0,768,-75,-61,946,0,0,0,0,2020-04-08 07:00:00
2020-04-08,17,26122,27055,23697,631,6559,1667,13109,0,8,997,0,981,-276,-149,996,0,0,0,0,2020-04-08 08:00:00
2020-04-08,19,25939,27091,23516,726,6559,3312,13109,0,8,997,0,1001,-391,-253,1000,0,0,0,0,2020-04-08 09:00:00
2020-04-08,21,25197,26480,22833,968,6559,4910,13109,0,8,996,0,999,-323,-452,1000,0,0,0,0,2020-04-08 10:00:00
2020-04-08,23,24245,25702,22000,1185,6559,6123,13109,0,8,997,0,999,-413,-536,1000,0,0,0,0,2020-04-08 11:00:00
2020-04-08,25,23677,25054,21425,1271,6559,7108,13109,0,7,996,0,999,-335,-535,1000,0,0,0,0,2020-04-08 12:00:00
2020-04-08,27,22584,24060,20307,1301,6559,7487,13109,0,8,996,0,999,-433,-535,1000,0,0,0,0,2020-04-08 13:00:00
2020-04-08,29,21393,22891,19247,1328,6559,7533,13109,0,7,996,0,999,-455,-536,1000,0,0,0,0,2020-04-08 14:00:00
2020-04-08,31,21455,22954,19328,1339,6559,6547,13109,0,8,997,0,953,-455,-536,999,0,0,0,0,2020-04-08 15:00:00
2020-04-08,33,23032,24531,20736,1314,6559,5180,13109,0,8,997,0,891,-455,-536,918,0,0,0,0,2020-04-08 16:00:00
2020-04-08,35,26704,28202,24023,1190,6559,3378,13109,0,8,997,0,875,-455,-535,720,0,0,0,0,2020-04-08 17:00:00
2020-04-08,37,29141,30496,26396,994,6559,1613,13109,0,7,997,0,604,-312,-536,975,0,0,0,0,2020-04-08 18:00:00
2020-04-08,39,29825,31098,27054,761,6559,292,13109,0,6,997,0,771,-232,-535,1017,0,0,0,0,2020-04-08 19:00:00
2020-04-08,41,30255,31498,27446,565,6559,0,13109,0,6,997,0,1036,-209,-528,1019,0,0,0,0,2020-04-08 20:00:00
2020-04-08,43,28688,30043,26024,467,6559,0,13109,0,6,997,0,1004,-313,-536,1001,0,0,0,0,2020-04-08 21:00:00
2020-04-08,45,26624,27944,24209,466,6559,0,13109,0,10,997,0,943,-432,-378,1000,0,0,0,0,2020-04-08 22:00:00
2020-04-08,47,23547,24746,21301,402,6559,0,13109,0,12,997,0,995,-346,-341,999,0,0,0,0,2020-04-08 23:00:00
2020-04-09,1,21418,22582,19309,387,6559,0,13109,0,10,928,0,930,-304,-350,932,0,0,0,0,2020-04-09 00:00:00
2020-04-09,3,20886,22217,18828,430,6559,0,13110,0,12,923,0,925,-304,-515,927,0,0,0,0,2020-04-09 01:00:00
2020-04-09,5,20880,22142,18875,505,6559,0,13110,0,12,923,0,924,-304,-446,926,0,0,0,0,2020-04-09 02:00:00
2020-04-09,7,20153,21504,18123,576,6559,0,13110,0,12,923,0,925,-304,-535,926,0,0,0,0,2020-04-09 03:00:00
2020-04-09,9,19796,21148,17813,596,6559,0,13110,0,13,900,0,887,-304,-535,903,0,0,0,0,2020-04-09 04:00:00
2020-04-09,11,20055,21160,18064,591,6559,0,13110,0,12,875,0,267,-246,-347,879,0,0,0,0,2020-04-09 05:00:00
2020-04-09,13,21504,22110,19406,662,6559,0,13110,0,12,874,0,821,49,-94,174,0,0,0,0,2020-04-09 06:00:00
2020-04-09,15,23588,24102,21330,697,6559,576,13110,0,14,919,0,901,48,6,825,0,0,0,0,2020-04-09 07:00:00
2020-04-09,17,24470,25187,22008,744,6559,1931,13110,0,9,968,0,968,-208,0,968,0,0,0,0,2020-04-09 08:00:00
2020-04-09,19,24395,25225,21812,854,6559,3707,13110,0,11,972,0,974,-269,-50,975,0,0,0,0,2020-04-09 09:00:00
2020-04-09,21,23348,24425,20689,1016,6559,5366,13110,0,9,948,0,951,-304,-264,951,0,0,0,0,2020-04-09 10:00:00
2020-04-09,23,22509,23594,19794,1168,6559,6581,13110,0,7,946,0,950,-442,-136,949,0,0,0,0,2020-04-09 11:00:00
2020-04-09,25,22408,23357,19626,1194,6559,7483,13110,0,8,946,0,950,-424,-17,949,0,0,0,0,2020-04-09 12:00:00
2020-04-09,27,21932,22977,19183,1296,6559,7821,13110,0,7,901,0,904,-347,-191,905,0,0,0,0,2020-04-09 13:00:00
2020-04-09,29,21254,22340,18646,1408,6559,7282,13110,0,8,873,0,878,-443,-135,878,0,0,0,0,2020-04-09 14:00:00
2020-04-09,31,21630,22866,19047,1460,6559,6139,13110,0,10,1686,0,876,-455,-271,876,0,0,0,0,2020-04-09 15:00:00
2020-04-09,33,23050,24258,20425,1579,6559,4469,13110,0,11,1987,0,990,-455,-242,1009,0,0,0,0,2020-04-09 16:00:00
2020-04-09,35,26490,27510,23628,1620,6559,2814,13110,0,11,2004,0,1000,-454,-55,1018,0,0,0,0,2020-04-09 17:00:00
2020-04-09,37,28731,29716,25867,1532,6559,1329,13110,0,13,2004,0,1000,-454,-18,1001,0,0,0,0,2020-04-09 18:00:00
2020-04-09,39,29167,30003,26420,1399,6559,241,13110,0,13,2004,0,999,-323,0,1000,0,0,0,0,2020-04-09 19:00:00
2020-04-09,41,29590,30268,26865,1354,6559,0,13110,0,10,2004,0,1000,-168,17,999,0,0,0,0,2020-04-09 20:00:00
2020-04-09,43,27845,28767,25229,1342,6559,0,13110,0,11,1819,0,907,-400,-11,908,0,0,0,0,2020-04-09 21:00:00
2020-04-09,45,25455,26095,23105,1261,6559,0,13110,0,8,1621,0,810,-132,23,811,0,0,0,0,2020-04-09 22:00:00
2020-04-09,47,22826,23453,20682,1161,6559,0,13110,0,8,1514,0,768,-119,0,759,0,0,0,0,2020-04-09 23:00:00
2020-04-10,1,20721,21701,18726,1127,6559,0,13110,0,8,1377,0,677,-260,-212,693,0,0,0,0,2020-04-10 00:00:00
2020-04-10,3,19978,21058,18056,1108,6559,0,13110,0,8,1368,0,689,-303,-269,688,0,0,0,0,2020-04-10 01:00:00
2020-04-10,5,19865,20760,18006,1067,6559,0,13110,0,10,1368,0,690,-303,-82,687,0,0,0,0,2020-04-10 02:00:00
2020-04-10,7,19219,20273,17316,1011,6559,0,13110,0,12,1368,0,689,-304,-238,687,0,0,0,0,2020-04-10 03:00:00
2020-04-10,9,18929,20061,17047,963,6559,0,13110,0,13,1368,0,681,-304,-315,686,0,0,0,0,2020-04-10 04:00:00
2020-04-10,11,19091,20004,17147,946,6559,0,13110,0,12,1368,0,671,-308,-93,687,0,0,0,0,2020-04-10 05:00:00
2020-04-10,13,20097,20720,18036,920,6559,0,13110,0,15,1499,0,748,-108,62,751,0,0,0,0,2020-04-10 06:00:00
2020-04-10,15,21083,21843,18884,891,6559,548,13110,0,14,1601,0,798,-186,-60,801,0,0,0,0,2020-04-10 07:00:00
2020-04-10,17,21772,22485,19383,873,6559,1857,13110,0,17,1608,0,809,-163,-33,804,0,0,0,0,2020-04-10 08:00:00
2020-04-10,19,21699,22624,19146,866,6559,3700,13110,0,12,1608,0,798,-298,-115,804,0,0,0,0,2020-04-10 09:00:00
2020-04-10,21,21411,22494,18754,878,6559,5535,13110,0,14,1514,0,761,-231,-338,759,0,0,0,0,2020-04-10 10:00:00
2020-04-10,23,20650,21845,17961,901,6559,6961,13110,0,12,1507,0,758,-291,-392,756,0,0,0,0,2020-04-10 11:00:00
2020-04-10,25,20552,21707,17826,941,6559,7857,13110,0,12,1507,0,758,-131,-512,756,0,0,0,0,2020-04-10 12:00:00
2020-04-10,27,19723,21077,17052,1001,6559,8276,13110,0,11,911,0,692,-307,-536,505,0,0,0,0,2020-04-10 13:00:00
2020-04-10,29,19075,20577,16508,1111,6559,7770,13110,0,12,976,0,687,-455,-535,738,0,0,0,0,2020-04-10 14:00:00
2020-04-10,31,19188,20551,16603,1172,6559,6583,13110,0,12,1471,0,683,-315,-536,735,0,0,0,0,2020-04-10 15:00:00
2020-04-10,33,20937,22048,18220,1162,6559,5050,13110,0,12,1692,0,840,-290,-309,845,0,0,0,0,2020-04-10 16:00:00
2020-04-10,35,24664,26010,21758,1133,6559,3279,13110,0,14,1799,0,899,-397,-435,899,0,0,0,0,2020-04-10 17:00:00
2020-04-10,37,27445,28756,24518,1030,6559,1650,13110,0,13,1897,0,947,-454,-344,947,0,0,0,0,2020-04-10 18:00:00
2020-04-10,39,27942,29215,25137,999,6559,271,13110,0,12,1904,0,951,-456,-305,951,0,0,0,0,2020-04-10 19:00:00
2020-04-10,41,28237,29316,25447,926,6559,0,13110,0,13,1904,0,950,-399,-167,951,0,0,0,0,2020-04-10 20:00:00
2020-04-10,43,26738,27875,24117,907,6559,0,13110,0,15,1904,0,949,-407,-215,951,0,0,0,0,2020-04-10 21:00:00
2020-04-10,45,24768,25668,22449,960,6559,0,13110,0,12,1720,0,860,-309,-79,860,0,0,0,0,2020-04-10 22:00:00
2020-04-10,47,22028,22865,19935,962,6559,0,13110,0,10,1521,0,765,-304,-23,762,0,0,0,0,2020-04-10 23:00:00
2020-04-11,1,20065,21078,18135,939,6559,0,13110,0,8,1378,0,695,-303,-202,691,0,0,0,0,2020-04-11 00:00:00
2020-04-11,3,19434,20387,17647,865,6559,0,13110,0,8,1368,0,689,-304,-141,687,0,0,0,0,2020-04-11 01:00:00
2020-04-11,5,19162,19991,17480,809,6559,0,13110,0,8,1369,0,690,-304,-17,687,0,0,0,0,2020-04-11 02:00:00
2020-04-11,7,18358,19175,16744,787,6559,0,13110,0,13,1369,0,690,-304,0,687,0,0,0,0,2020-04-11 03:00:00
2020-04-11,9,17963,18877,16394,823,6559,0,13110,0,13,1369,0,594,-304,-97,687,0,0,0,0,2020-04-11 04:00:00
2020-04-11,11,18025,19003,16494,901,6559,0,13110,0,13,1370,0,468,-304,-161,687,0,0,0,0,2020-04-11 05:00:00
2020-04-11,13,18766,19700,17239,930,6559,1,13110,0,292,1370,0,613,-100,-42,686,0,0,0,0,2020-04-11 06:00:00
2020-04-11,15,19509,20022,18011,958,6559,645,13110,0,13,1407,0,655,136,96,705,0,0,0,0,2020-04-11 07:00:00
2020-04-11,17,20110,20700,18555,1012,6559,2159,13110,0,13,1502,0,750,-77,7,752,0,0,0,0,2020-04-11 08:00:00
2020-04-11,19,20354,21300,18645,1147,6559,3748,13110,0,13,1509,0,758,-392,-41,756,0,0,0,0,2020-04-11 09:00:00
2020-04-11,21,19988,21203,18312,1426,6559,5276,13110,0,13,1508,0,668,-456,-246,664,0,0,0,0,2020-04-11 10:00:00
2020-04-11,23,19175,20620,17630,1648,6559,6834,13110,0,69,1508,0,572,-456,-420,750,0,0,0,0,2020-04-11 11:00:00
2020-04-11,25,18959,20225,17280,1763,6559,8043,13110,0,12,1509,0,563,-306,-448,757,0,0,0,0,2020-04-11 12:00:00
2020-04-11,27,18198,19558,16568,1838,6559,8322,13110,0,26,680,0,649,-303,-531,711,0,0,0,0,2020-04-11 13:00:00
2020-04-11,29,17328,18692,15758,1838,6559,7776,13110,0,25,661,0,556,-303,-536,698,0,0,0,0,2020-04-11 14:00:00
2020-04-11,31,17645,19008,16060,1804,6559,6719,13110,0,24,793,0,111,-303,-536,638,0,0,0,0,2020-04-11 15:00:00
2020-04-11,33,19517,20750,17882,1836,6559,5386,13110,0,15,1090,0,480,-303,-415,793,0,0,0,0,2020-04-11 16:00:00
2020-04-11,35,23207,24612,21252,1712,6559,3381,13110,0,11,1755,0,876,-398,-496,896,0,0,0,0,2020-04-11 17:00:00
2020-04-11,37,25732,27061,23580,1451,6559,1765,13110,0,12,1898,0,948,-454,-363,947,0,0,0,0,2020-04-11 18:00:00
2020-04-11,39,26708,27949,24533,1291,6559,355,13110,0,9,1997,0,997,-455,-277,996,0,0,0,0,2020-04-11 19:00:00
2020-04-11,41,26878,28075,24772,1280,6559,0,13110,0,11,2004,0,1000,-456,-230,1000,0,0,0,0,2020-04-11 20:00:00
2020-04-11,43,25731,27092,23651,1235,6559,0,13110,0,13,1967,0,951,-456,-392,981,0,0,0,0,2020-04-11 21:00:00
2020-04-11,45,23720,24812,21754,1018,6559,0,13110,0,12,1964,0,970,-456,-124,959,0,0,0,0,2020-04-11 22:00:00
2020-04-11,47,21575,22478,19686,855,6559,0,13110,0,11,1632,0,817,-392,0,815,0,0,0,0,2020-04-11 23:00:00
2020-04-12,1,19734,20544,17968,859,6559,0,13110,0,13,1422,0,717,-297,0,714,0,0,0,0,2020-04-12 00:00:00
2020-04-12,3,19037,19790,17359,895,6559,0,13110,0,8,1408,0,710,-245,0,708,0,0,0,0,2020-04-12 01:00:00
2020-04-12,5,18863,19424,17241,866,6559,0,13110,0,8,1409,0,710,-53,0,707,0,0,0,0,2020-04-12 02:00:00
2020-04-12,7,18218,18833,16534,793,6559,0,13110,0,7,1372,0,691,-108,0,689,0,0,0,0,2020-04-12 03:00:00
2020-04-12,9,17864,18637,16150,726,6559,0,13110,0,7,1370,0,690,-266,0,688,0,0,0,0,2020-04-12 04:00:00
2020-04-12,11,17788,18612,16041,689,6559,0,13110,0,7,1370,0,700,-253,-64,688,0,0,0,0,2020-04-12 05:00:00
2020-04-12,13,18212,18720,16387,635,6559,8,13110,0,7,1407,0,709,10,-1,706,0,0,0,0,2020-04-12 06:00:00
2020-04-12,15,18691,19202,16791,554,6559,732,13110,0,11,1502,0,754,85,63,752,0,0,0,0,2020-04-12 07:00:00
2020-04-12,17,19188,19698,17180,514,6559,2395,13110,0,10,1509,0,757,79,27,756,0,0,0,0,2020-04-12 08:00:00
2020-04-12,19,19342,19853,17192,548,6559,3935,13110,0,11,1509,0,758,67,0,755,0,0,0,0,2020-04-12 09:00:00
2020-04-12,21,19908,20421,17641,606,6559,5496,13110,0,13,1509,0,759,83,10,756,0,0,0,0,2020-04-12 10:00:00
2020-04-12,23,20227,20744,17938,718,6559,6508,13110,0,17,1509,0,759,87,41,756,0,0,0,0,2020-04-12 11:00:00
2020-04-12,25,21313,21828,18994,881,6559,6982,13110,0,15,1509,0,759,87,335,756,0,0,0,0,2020-04-12 12:00:00
2020-04-12,27,21379,21894,19132,1044,6559,6923,13110,0,15,1416,0,802,87,504,800,0,0,0,0,2020-04-12 13:00:00
2020-04-12,29,20838,21349,18812,1348,6559,6426,13110,0,11,993,0,762,87,504,804,0,0,0,0,2020-04-12 14:00:00
2020-04-12,31,21036,21547,19120,1530,6559,4894,13110,0,11,917,0,800,87,504,804,0,0,0,0,2020-04-12 15:00:00
2020-04-12,33,23063,23579,21082,1707,6559,3611,13110,0,16,1646,0,849,87,504,850,0,0,0,0,2020-04-12 16:00:00
2020-04-12,35,25806,26321,23503,2047,6559,2427,13110,0,15,1706,0,807,87,504,854,0,0,0,0,2020-04-12 17:00:00
2020-04-12,37,26606,27121,24436,2456,6559,1010,13110,0,15,1706,0,850,87,504,812,0,0,0,0,2020-04-12 18:00:00
2020-04-12,39,25719,26234,23890,2830,6559,205,13110,0,15,1615,0,634,87,504,364,0,0,0,0,2020-04-12 19:00:00
2020-04-12,41,24900,25632,23200,3264,6559,0,13110,0,130,1515,0,553,87,504,-102,0,0,0,0,2020-04-12 20:00:00
2020-04-12,43,23188,24957,21583,3459,6559,0,13110,0,630,1417,0,-356,87,504,-283,0,0,0,0,2020-04-12 21:00:00
2020-04-12,45,20802,22486,19318,3538,6559,0,13110,0,549,225,0,-311,14,504,-324,0,0,0,0,2020-04-12 22:00:00
2020-04-12,47,18299,21782,16916,3612,6559,0,13110,0,1096,-1232,0,-9,82,504,-646,0,0,0,0,2020-04-12 23:00:00
2020-04-13,1,16389,20603,15208,3742,6559,0,13110,0,1303,-1381,0,-372,83,474,-658,0,0,0,0,2020-04-13 00:00:00
2020-04-13,3,15983,19448,14759,3767,6559,0,13110,0,766,-1382,0,-204,82,486,-613,0,0,0,0,2020-04-13 01:00:00
2020-04-13,5,15890,19682,14621,3689,6559,0,13110,0,650,-1381,0,-599,82,488,-662,0,0,0,0,2020-04-13 02:00:00
2020-04-13,7,15295,19331,13925,3596,6559,0,13110,0,994,-1382,0,-494,83,503,-666,0,0,0,0,2020-04-13 03:00:00
2020-04-13,9,15278,18812,13898,3400,6559,0,13110,0,997,-733,0,-643,83,504,-661,0,0,0,0,2020-04-13 04:00:00
2020-04-13,11,15537,18560,14076,3193,6559,0,13110,0,1045,-151,0,-655,83,504,-672,0,0,0,0,2020-04-13 05:00:00
2020-04-13,13,16587,19317,14955,3016,6559,0,13110,0,862,877,0,-655,-50,344,-663,0,0,0,0,2020-04-13 06:00:00
2020-04-13,15,18133,20151,16195,3139,6559,309,13110,0,787,1339,0,-655,-76,42,419,0,0,0,0,2020-04-13 07:00:00
2020-04-13,17,19148,20935,16980,3337,6559,1124,13110,0,929,1275,0,394,-98,-260,676,0,0,0,0,2020-04-13 08:00:00
2020-04-13,19,19822,21222,17540,3356,6559,2291,13110,0,518,1362,0,673,-81,-301,688,0,0,0,0,2020-04-13 09:00:00
2020-04-13,21,20414,21258,17908,3221,6559,3253,13110,0,21,1369,0,690,-307,-16,688,0,0,0,0,2020-04-13 10:00:00
2020-04-13,23,19927,20878,17344,2950,6559,5715,13110,0,19,636,0,690,-432,0,688,0,0,0,0,2020-04-13 11:00:00
2020-04-13,25,19828,20759,17143,2694,6559,6393,13110,0,29,1037,0,665,-402,0,688,0,0,0,0,2020-04-13 12:00:00
2020-04-13,27,19294,20311,16632,2466,6559,7604,13110,0,21,1062,0,679,-333,-163,706,0,0,0,0,2020-04-13 13:00:00
2020-04-13,29,18461,19550,15918,2221,6559,7575,13110,0,21,1384,0,707,-304,-264,708,0,0,0,0,2020-04-13 14:00:00
2020-04-13,31,18787,19682,16299,2067,6559,6238,13110,0,21,1408,0,710,-292,-82,708,0,0,0,0,2020-04-13 15:00:00
2020-04-13,33,20539,21125,17999,1937,6559,4786,13110,0,21,1778,0,886,-65,31,888,0,0,0,0,2020-04-13 16:00:00
2020-04-13,35,24908,25565,22076,1814,6559,3530,13110,0,23,1989,0,937,-78,-56,1011,0,0,0,0,2020-04-13 17:00:00
2020-04-13,37,27416,28309,24542,1616,6559,1759,13110,0,14,2002,0,1049,-379,0,1020,0,0,0,0,2020-04-13 18:00:00
2020-04-13,39,28228,29194,25422,1398,6559,415,13110,0,13,2002,0,1056,-452,-1,1020,0,0,0,0,2020-04-13 19:00:00
2020-04-13,41,28332,29096,25515,1247,6559,0,13110,0,14,2002,0,1057,-247,-3,1020,0,0,0,0,2020-04-13 20:00:00
2020-04-13,43,27735,28593,24941,1134,6559,0,13110,0,16,2003,0,902,-342,0,1001,0,0,0,0,2020-04-13 21:00:00
2020-04-13,45,25365,26022,22851,1098,6559,0,13110,0,12,1910,0,875,-145,0,953,0,0,0,0,2020-04-13 22:00:00
2020-04-13,47,22532,23167,20275,1076,6559,0,13110,0,16,1627,0,759,-96,-23,806,0,0,0,0,2020-04-13 23:00:00
2020-04-14,1,20706,21548,18627,976,6559,0,13110,0,10,1514,0,750,-255,-77,750,0,0,0,0,2020-04-14 00:00:00
2020-04-14,3,20230,20790,18280,893,6559,0,13110,0,9,1508,0,750,-48,-3,747,0,0,0,0,2020-04-14 01:00:00
2020-04-14,5,20425,20933,18560,831,6559,0,13110,0,8,1508,0,750,199,0,747,0,0,0,0,2020-04-14 02:00:00
2020-04-14,7,19856,20364,18007,768,6559,0,13110,0,8,1508,0,750,101,0,747,0,0,0,0,2020-04-14 03:00:00
2020-04-14,9,19663,20240,17911,753,6559,0,13110,0,8,1556,0,776,-69,0,774,0,0,0,0,2020-04-14 04:00:00
2020-04-14,11,20157,20699,18314,753,6559,0,13110,0,8,1560,0,778,-34,108,776,0,0,0,0,2020-04-14 05:00:00
2020-04-14,13,21810,22318,19918,786,6559,8,13110,0,8,1697,0,773,184,331,840,0,0,0,0,2020-04-14 06:00:00
2020-04-14,15,24221,24811,22128,840,6559,797,13110,0,12,1891,0,927,-78,211,935,0,0,0,0,2020-04-14 07:00:00
2020-04-14,17,25453,26310,23171,942,6559,2437,13110,0,9,1905,0,715,-348,19,949,0,0,0,0,2020-04-14 08:00:00
2020-04-14,19,24684,25855,22403,1089,6559,4180,13110,0,10,1905,0,877,-455,-206,950,0,0,0,0,2020-04-14 09:00:00
2020-04-14,21,24026,25359,21714,1144,6559,6202,13110,0,12,1904,0,938,-456,-365,949,0,0,0,0,2020-04-14 10:00:00
2020-04-14,23,23069,24335,20668,1088,6559,7856,13110,0,8,1904,0,905,-421,-337,951,0,0,0,0,2020-04-14 11:00:00
2020-04-14,25,22811,24145,20338,1098,6559,8845,13110,0,9,1905,0,856,-315,-510,943,0,0,0,0,2020-04-14 12:00:00
2020-04-14,27,22021,23519,19577,1196,6559,9089,13110,0,7,1905,0,943,-455,-536,950,0,0,0,0,2020-04-14 13:00:00
2020-04-14,29,20910,22684,18597,1243,6559,8721,13110,0,284,1905,0,793,-455,-535,941,0,0,0,0,2020-04-14 14:00:00
2020-04-14,31,20807,22511,18517,1226,6559,7641,13110,0,213,1905,0,937,-455,-536,950,0,0,0,0,2020-04-14 15:00:00
2020-04-14,33,22189,23609,19893,1212,6559,5936,13110,0,134,1997,0,809,-452,-334,1015,0,0,0,0,2020-04-14 16:00:00
2020-04-14,35,26230,27561,23645,1191,6559,3927,13110,0,7,2003,0,980,-447,-377,1020,0,0,0,0,2020-04-14 17:00:00
2020-04-14,37,28809,30097,26209,1123,6559,2196,13110,0,7,2003,0,816,-455,-326,1020,0,0,0,0,2020-04-14 18:00:00
2020-04-14,39,29639,30802,27144,1052,6559,530,13110,0,7,2003,0,1038,-455,-201,1020,0,0,0,0,2020-04-14 19:00:00
2020-04-14,41,29923,31053,27447,1037,6559,0,13110,0,8,2004,0,1057,-455,-167,1019,0,0,0,0,2020-04-14 20:00:00
2020-04-14,43,29082,30245,26643,1047,6559,0,13110,0,13,2004,0,1003,-450,-200,1001,0,0,0,0,2020-04-14 21:00:00
2020-04-14,45,26521,27814,24353,900,6559,0,13110,0,12,2004,0,994,-353,-428,1000,0,0,0,0,2020-04-14 22:00:00
2020-04-14,47,23345,24640,21417,810,6559,0,13110,0,8,1669,0,835,-347,-440,836,0,0,0,0,2020-04-14 23:00:00
2020-04-15,1,21152,22384,19393,767,6527,0,13110,0,8,1515,0,763,-244,-480,761,0,0,0,0,2020-04-15 00:00:00
2020-04-15,3,20565,21805,18852,758,6527,0,13111,0,7,1506,0,757,-362,-371,756,0,0,0,0,2020-04-15 01:00:00
2020-04-15,5,20561,21732,18927,822,6527,0,13111,0,7,1506,0,746,-327,-337,744,0,0,0,0,2020-04-15 02:00:00
2020-04-15,7,20081,21460,18427,821,6527,0,13111,0,134,1506,0,623,-288,-457,755,0,0,0,0,2020-04-15 03:00:00
2020-04-15,9,19760,21087,18146,813,6527,0,13111,0,134,1506,0,604,-362,-331,756,0,0,0,0,2020-04-15 04:00:00
2020-04-15,11,20206,21096,18533,872,6527,0,13111,0,135,1508,0,740,-162,-93,747,0,0,0,0,2020-04-15 05:00:00
2020-04-15,13,21603,22110,19841,926,6527,28,13111,0,7,1598,0,453,75,62,801,0,0,0,0,2020-04-15 06:00:00
2020-04-15,15,23720,24232,21812,917,6527,1111,13111,0,12,1697,0,820,72,38,850,0,0,0,0,2020-04-15 07:00:00
2020-04-15,17,24442,25235,22378,982,6527,2845,13111,0,12,1799,0,898,-242,-39,898,0,0,0,0,2020-04-15 08:00:00
2020-04-15,19,23802,24784,21577,1110,6527,4931,13111,0,9,1806,0,902,-449,-24,902,0,0,0,0,2020-04-15 09:00:00
2020-04-15,21,22491,23674,20285,1176,6527,6746,13111,0,9,1805,0,902,-455,-219,903,0,0,0,0,2020-04-15 10:00:00
2020-04-15,23,21501,22941,19244,1258,6527,8176,13111,0,14,1804,0,902,-456,-470,903,0,0,0,0,2020-04-15 11:00:00
2020-04-15,25,21272,22777,19053,1319,6527,8892,13111,0,13,1805,0,902,-456,-536,903,0,0,0,0,2020-04-15 12:00:00
2020-04-15,27,20734,22239,18491,1327,6527,9075,13111,0,13,1713,0,856,-456,-536,857,0,0,0,0,2020-04-15 13:00:00
2020-04-15,29,20197,22098,18042,1362,6527,8668,13111,0,409,1706,0,851,-456,-536,854,0,0,0,0,2020-04-15 14:00:00
2020-04-15,31,20379,22227,18240,1373,6527,7643,13111,0,357,1706,0,851,-456,-535,854,0,0,0,0,2020-04-15 15:00:00
2020-04-15,33,21863,23151,19650,1341,6527,6052,13111,0,8,1937,0,965,-456,-324,936,0,0,0,0,2020-04-15 16:00:00
2020-04-15,35,25748,26815,23264,1249,6527,4119,13111,0,7,2000,0,998,-456,-104,995,0,0,0,0,2020-04-15 17:00:00
2020-04-15,37,28259,29375,25710,1146,6527,2174,13111,0,9,2003,0,1052,-456,-151,1018,0,0,0,0,2020-04-15 18:00:00
2020-04-15,39,28936,29841,26388,1102,6527,542,13111,0,13,2004,0,919,-392,0,1020,0,0,0,0,2020-04-15 19:00:00
2020-04-15,41,29127,29908,26555,1025,6527,0,13111,0,8,2004,0,989,-273,0,1019,0,0,0,0,2020-04-15 20:00:00
2020-04-15,43,28616,29437,25993,935,6527,0,13111,0,12,2004,0,999,-309,0,1001,0,0,0,0,2020-04-15 21:00:00
2020-04-15,45,26049,26769,23639,813,6527,0,13111,0,7,1911,0,953,-213,0,954,0,0,0,0,2020-04-15 22:00:00
2020-04-15,47,23070,23679,20887,699,6527,0,13111,0,6,1722,0,860,-103,0,861,0,0,0,0,2020-04-15 23:00:00
2020-04-16,1,20949,21938,18913,586,6527,0,13111,0,7,1569,0,788,-298,-184,787,0,0,0,0,2020-04-16 00:00:00
2020-04-16,3,20318,21302,18326,483,6527,0,13111,0,7,1560,0,783,-406,-71,782,0,0,0,0,2020-04-16 01:00:00
2020-04-16,5,20528,21199,18551,425,6527,0,13111,0,7,1560,0,780,-164,0,782,0,0,0,0,2020-04-16 02:00:00
2020-04-16,7,19991,20558,17966,462,6527,0,13111,0,7,1560,0,718,-50,-10,778,0,0,0,0,2020-04-16 03:00:00
2020-04-16,9,19633,20163,17684,507,6527,0,13111,0,7,1560,0,206,11,-23,781,0,0,0,0,2020-04-16 04:00:00
2020-04-16,11,20016,20523,18069,555,6527,0,13111,0,7,1561,0,733,199,214,59,0,0,0,0,2020-04-16 05:00:00
2020-04-16,13,21301,21808,19322,619,6527,36,13111,0,7,1606,0,802,248,480,752,0,0,0,0,2020-04-16 06:00:00
2020-04-16,15,23262,23775,21118,642,6527,1085,13111,0,13,1701,0,849,248,504,865,0,0,0,0,2020-04-16 07:00:00
2020-04-16,17,24078,24585,21764,778,6527,2719,13111,0,7,1707,0,852,249,301,855,0,0,0,0,2020-04-16 08:00:00
2020-04-16,19,23763,24270,21407,1121,6527,4398,13111,0,7,1800,0,900,225,136,899,0,0,0,0,2020-04-16 09:00:00
2020-04-16,21,22805,23394,20446,1452,6527,5932,13111,0,13,1806,0,904,-26,-50,903,0,0,0,0,2020-04-16 10:00:00
2020-04-16,23,21938,22757,19591,1603,6527,6812,13111,0,115,1807,0,856,-204,0,902,0,0,0,0,2020-04-16 11:00:00
2020-04-16,25,21995,22656,19563,1685,6527,7462,13111,0,7,1759,0,877,-154,0,879,0,0,0,0,2020-04-16 12:00:00
2020-04-16,27,21426,22243,19012,1730,6527,7665,13111,0,7,1755,0,878,-310,0,878,0,0,0,0,2020-04-16 13:00:00
