SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,datetime
2022-09-10,7,17720,24766,16229,1082,6545,0,14758,0,949,-1028,-1029,-1019,98,0,-1021,-478,-1022,0,0,2022-09-10 03:00:00
2022-09-10,9,17528,24736,16002,1037,6545,0,14758,0,945,-1030,-1029,-1015,207,0,-1021,-647,-1021,0,0,2022-09-10 04:00:00
2022-09-10,11,17745,24882,16184,1002,6545,0,14758,0,878,-1030,-1029,-1015,243,0,-1021,-643,-1021,0,0,2022-09-10 05:00:00
2022-09-10,13,19127,24863,17371,965,6545,0,14758,0,106,-1030,-1028,-883,244,1,-813,-355,-1021,0,0,2022-09-10 06:00:00
2022-09-10,15,20792,25822,18897,907,6545,184,14758,0,5,-878,-924,-839,104,4,-532,-351,-1001,0,0,2022-09-10 07:00:00
2022-09-10,17,23041,25949,20874,885,6545,1115,14758,0,9,-711,-525,-121,39,-23,-74,-255,-690,0,0,2022-09-10 08:00:00
2022-09-10,19,24034,26291,21629,949,6545,2195,14758,0,8,-698,-441,164,-74,-53,234,-46,-437,0,0,2022-09-10 09:00:00
2022-09-10,21,23783,25904,21330,900,6545,3545,14758,0,5,-657,-370,260,-150,0,424,-7,-432,0,0,2022-09-10 10:00:00
2022-09-10,23,23779,25319,21334,808,6545,4275,14758,0,5,-286,-261,324,-50,0,328,-5,-433,0,0,2022-09-10 11:00:00
2022-09-10,25,23852,25602,21391,774,6545,5132,14758,0,5,-31,-321,295,-131,0,673,-167,-595,0,0,2022-09-10 12:00:00
2022-09-10,27,23146,24823,20724,709,6545,5413,14758,0,5,-3,-172,8,-21,0,288,-373,-603,0,0,2022-09-10 13:00:00
2022-09-10,29,22869,24993,20505,657,6545,4765,14758,0,2,-362,-289,203,26,46,284,-396,-575,0,0,2022-09-10 14:00:00
2022-09-10,31,22562,25121,20155,609,6545,3799,14758,0,1,-730,-449,195,33,52,390,-250,-629,0,0,2022-09-10 15:00:00
2022-09-10,33,23611,25488,21113,586,6545,3211,14758,0,2,-499,-395,320,26,2,411,-39,-442,0,0,2022-09-10 16:00:00
2022-09-10,35,25616,26740,23036,543,6545,2418,14758,0,9,-114,-177,142,16,95,289,-31,-293,0,0,2022-09-10 17:00:00
2022-09-10,37,26672,27904,24104,480,6545,1021,14758,0,4,-223,-95,650,15,73,360,-8,-402,0,0,2022-09-10 18:00:00
2022-09-10,39,27120,28380,24694,435,6545,52,14758,0,4,-220,-117,735,15,136,284,4,-419,0,0,2022-09-10 19:00:00
2022-09-10,41,27251,28765,24866,390,6545,0,14758,0,5,-274,-358,636,17,345,402,-3,-374,0,0,2022-09-10 20:00:00
2022-09-10,43,25706,27579,23396,385,6545,0,14758,0,10,-502,-440,399,49,410,392,-5,-416,0,0,2022-09-10 21:00:00
2022-09-10,45,23904,26882,21723,407,6545,0,14758,0,7,-694,-822,-104,120,484,337,-236,-615,0,0,2022-09-10 22:00:00
2022-09-10,47,21803,25145,19820,427,6545,0,14758,0,5,-820,-800,-710,61,441,105,-38,-469,0,0,2022-09-10 23:00:00
2022-09-11,1,19952,23917,18127,451,6545,0,14758,0,6,-908,-805,-972,243,209,-92,-6,-676,0,0,2022-09-11 00:00:00
2022-09-11,3,19020,23673,17340,444,6545,0,14759,0,158,-934,-966,-955,243,149,-397,-48,-695,0,0,2022-09-11 01:00:00
2022-09-11,5,18275,23282,16679,468,6545,0,14759,0,598,-892,-933,-1007,243,322,-416,-12,-649,0,0,2022-09-11 02:00:00
2022-09-11,7,17601,23166,16022,537,6545,0,14759,0,864,-941,-986,-920,243,356,-656,-7,-691,0,0,2022-09-11 03:00:00
2022-09-11,9,17287,23391,15709,568,6545,0,14759,0,794,-1022,-1025,-968,243,438,-950,-7,-838,0,0,2022-09-11 04:00:00
2022-09-11,11,17506,23441,15934,587,6545,0,14759,0,420,-1030,-1023,-1036,243,469,-816,-159,-951,0,0,2022-09-11 05:00:00
2022-09-11,13,18081,23680,16442,655,6545,0,14759,0,17,-1030,-1028,-1016,243,504,-1006,-178,-824,0,0,2022-09-11 06:00:00
2022-09-11,15,19112,23500,17435,736,6545,341,14759,0,7,-990,-966,-719,243,504,-411,-88,-707,0,0,2022-09-11 07:00:00
2022-09-11,17,20859,23897,18982,803,6545,1443,14759,0,6,-837,-830,-307,243,437,-102,-14,-442,0,0,2022-09-11 08:00:00
2022-09-11,19,22340,24243,20235,930,6545,2840,14759,0,5,-549,-596,-8,128,286,73,-5,-240,0,0,2022-09-11 09:00:00
2022-09-11,21,22419,24471,20296,1071,6545,4344,14759,0,6,-638,-679,313,244,127,150,-5,-224,0,0,2022-09-11 10:00:00
2022-09-11,23,22565,25109,20493,1218,6545,5276,14759,0,5,-762,-850,618,97,-49,642,-5,-373,0,0,2022-09-11 11:00:00
2022-09-11,25,22490,25241,20455,1438,6545,6239,14759,0,5,-848,-703,818,-162,-67,706,-195,-271,0,0,2022-09-11 12:00:00
2022-09-11,27,22122,24895,20163,1580,6545,6027,14759,0,396,-501,-558,904,-250,0,798,-307,-261,0,0,2022-09-11 13:00:00
2022-09-11,29,21894,25279,19911,1631,6545,5368,14759,0,542,-795,-700,903,-111,-6,427,-335,-396,0,0,2022-09-11 14:00:00
2022-09-11,31,22238,25239,20206,1641,6545,4310,14759,0,130,-728,-654,-177,-148,58,-33,-365,-266,0,0,2022-09-11 15:00:00
2022-09-11,33,24161,27384,22008,1581,6545,2890,14759,0,5,-881,-856,-282,77,189,-251,-111,-337,0,0,2022-09-11 16:00:00
2022-09-11,35,25874,29400,23551,1596,6545,1623,14759,0,12,-844,-750,-660,189,477,-431,-14,-315,0,0,2022-09-11 17:00:00
2022-09-11,37,27579,31738,25270,1657,6545,513,14759,0,4,-981,-914,-665,214,504,-510,-5,-580,0,0,2022-09-11 18:00:00
2022-09-11,39,28075,32236,25902,1694,6545,14,14759,0,4,-712,-803,-810,232,504,-556,-5,-771,0,0,2022-09-11 19:00:00
2022-09-11,41,27565,32383,25535,1735,6545,0,14759,0,5,-896,-939,-782,184,446,-800,-159,-737,0,0,2022-09-11 20:00:00
2022-09-11,43,25225,31177,23334,1841,6545,0,14759,0,5,-1022,-1022,-1005,152,287,-817,-581,-1000,0,0,2022-09-11 21:00:00
2022-09-11,45,22609,29323,21014,1920,6545,0,14759,0,5,-1030,-1029,-1072,176,78,-1007,-1048,-1023,0,0,2022-09-11 22:00:00
2022-09-11,47,20007,27041,18674,1954,6545,0,14759,0,256,-1030,-1029,-1018,79,0,-1002,-1176,-1023,0,0,2022-09-11 23:00:00
2022-09-12,1,18252,25603,17009,1905,6545,0,14759,0,549,-1030,-1029,-1014,124,0,-1019,-1187,-1023,0,0,2022-09-12 00:00:00
2022-09-12,3,17499,25120,16249,1820,6545,0,14761,0,815,-1030,-1029,-1015,28,0,-1021,-1188,-1023,0,0,2022-09-12 01:00:00
2022-09-12,5,17101,24774,15921,1772,6545,0,14761,0,867,-1030,-1029,-1015,70,0,-1021,-1188,-1023,0,0,2022-09-12 02:00:00
2022-09-12,7,16826,24488,15674,1725,6545,0,14761,0,856,-1030,-1029,-1015,71,0,-1021,-1188,-1023,0,0,2022-09-12 03:00:00
2022-09-12,9,16937,24529,15800,1558,6545,0,14761,0,786,-1030,-1029,-1015,152,0,-1021,-1188,-1023,0,0,2022-09-12 04:00:00
2022-09-12,11,18008,25401,16777,1377,6545,0,14761,0,529,-1030,-1029,-1073,160,0,-1021,-1188,-1023,0,0,2022-09-12 05:00:00
2022-09-12,13,21206,27784,19738,1357,6545,0,14761,0,178,-1030,-750,-888,132,0,-1021,-1188,-1023,0,0,2022-09-12 06:00:00
2022-09-12,15,24904,29316,23094,1368,6545,203,14761,0,86,-828,-302,-9,116,0,-828,-836,-1023,0,0,2022-09-12 07:00:00
2022-09-12,17,27038,30644,24907,1369,6545,972,14761,0,4,-964,-294,530,-2,0,-436,-383,-1023,0,0,2022-09-12 08:00:00
2022-09-12,19,28144,31358,26009,1435,6545,1950,14761,0,4,-931,-670,847,0,-59,576,-74,-976,0,0,2022-09-12 09:00:00
2022-09-12,21,27417,31003,25413,1566,6545,3354,14761,0,6,-668,-861,811,0,-359,493,-174,-1018,0,0,2022-09-12 10:00:00
2022-09-12,23,26877,30670,25007,1625,6545,4225,14761,0,5,-658,-1015,984,31,-501,741,-91,-1023,0,0,2022-09-12 11:00:00
2022-09-12,25,27133,31312,25388,1713,6545,4829,14761,0,2,-810,-1029,903,31,-527,757,-288,-1023,0,0,2022-09-12 12:00:00
2022-09-12,27,27508,31934,25813,1845,6545,4429,14761,0,4,-920,-1024,828,31,-527,411,-429,-1022,0,0,2022-09-12 13:00:00
2022-09-12,29,27743,32318,26200,1914,6545,3310,14761,0,5,-1022,-934,692,-79,-374,419,-639,-1022,0,0,2022-09-12 14:00:00
2022-09-12,31,27951,33009,26537,1943,6545,2508,14761,0,6,-835,-1020,728,-250,-147,-678,-600,-1022,0,0,2022-09-12 15:00:00
2022-09-12,33,29112,33563,27647,1914,6545,1705,14761,0,10,-724,-1029,143,-169,-133,-545,-319,-1022,0,0,2022-09-12 16:00:00
2022-09-12,35,30252,33723,28503,1860,6545,1075,14761,0,6,-673,-711,6,-98,0,-410,-51,-1022,0,0,2022-09-12 17:00:00
2022-09-12,37,30538,34081,28652,1735,6545,474,14761,0,4,-631,-608,434,15,0,-625,-153,-1022,0,0,2022-09-12 18:00:00
2022-09-12,39,30773,34734,28905,1541,6545,30,14761,0,4,-686,-885,151,15,0,-578,-286,-1022,0,0,2022-09-12 19:00:00
2022-09-12,41,30187,34557,28139,1460,6545,0,14761,0,3,-821,-858,228,15,0,-990,-222,-976,0,0,2022-09-12 20:00:00
2022-09-12,43,27894,33001,25946,1449,6545,0,14761,0,10,-880,-1012,-303,52,52,-875,-609,-918,0,0,2022-09-12 21:00:00
2022-09-12,45,25258,31747,23459,1405,6545,0,14761,0,10,-1017,-1029,-833,37,0,-1011,-1076,-1013,0,0,2022-09-12 22:00:00
2022-09-12,47,22412,28363,20865,1394,6545,0,14761,0,10,-686,-973,-877,-102,0,-786,-995,-1022,0,0,2022-09-12 23:00:00
2022-09-13,1,20451,26666,19035,1408,6545,0,14761,0,546,-999,-1024,-722,129,0,-835,-568,-1021,0,0,2022-09-13 00:00:00
2022-09-13,3,19456,25787,18116,1397,6545,0,14771,0,718,-1027,-1029,-1009,144,0,-862,-164,-1022,0,0,2022-09-13 01:00:00
2022-09-13,5,19045,25281,17697,1370,6545,0,14771,0,804,-1027,-1028,-1016,113,0,-724,-163,-974,0,0,2022-09-13 02:00:00
2022-09-13,7,18567,25111,17264,1358,6545,0,14771,0,799,-1026,-1028,-1014,198,0,-852,-309,-1016,0,0,2022-09-13 03:00:00
2022-09-13,9,18419,25065,17092,1347,6545,0,14771,0,790,-932,-932,-791,205,0,-948,-732,-1021,0,0,2022-09-13 04:00:00
2022-09-13,11,19225,25580,17712,1266,6545,0,14771,0,103,-1020,-749,-855,224,22,-1016,-1091,-1021,0,0,2022-09-13 05:00:00
2022-09-13,13,22345,28662,20475,1229,6545,0,14771,0,5,-1028,-1004,-1072,218,311,-965,-723,-1020,0,0,2022-09-13 06:00:00
2022-09-13,15,26461,31977,24185,1167,6545,216,14771,0,6,-1028,-1029,-667,243,386,-1017,-263,-1006,0,0,2022-09-13 07:00:00
2022-09-13,17,28383,32192,25839,1104,6545,1253,14771,0,12,-1027,-1029,87,105,285,-413,134,-828,0,0,2022-09-13 08:00:00
2022-09-13,19,28986,32522,26509,1217,6545,2488,14771,0,13,-1031,-1011,644,79,17,13,576,-981,0,0,2022-09-13 09:00:00
2022-09-13,21,28352,32256,25916,1253,6545,3467,14771,0,9,-1031,-1027,900,222,0,-317,837,-1020,0,0,2022-09-13 10:00:00
2022-09-13,23,28028,31688,25576,1102,6545,4256,14771,0,10,-1032,-1029,1000,-67,36,472,691,-1022,0,0,2022-09-13 11:00:00
2022-09-13,25,28158,31326,25751,991,6545,4140,14771,0,9,-453,-935,1059,-249,95,419,780,-1022,0,0,2022-09-13 12:00:00
2022-09-13,27,27942,31456,25486,943,6545,4525,14771,0,5,-688,-952,1061,-348,117,624,802,-1021,0,0,2022-09-13 13:00:00
2022-09-13,29,27394,30496,25080,940,6545,4480,14771,0,5,-711,-864,1008,4,156,540,594,-1022,0,0,2022-09-13 14:00:00
2022-09-13,31,27489,30600,25315,954,6545,3404,14771,0,5,-570,-1014,1003,11,16,375,520,-1022,0,0,2022-09-13 15:00:00
2022-09-13,33,28336,31299,26114,937,6545,2504,14771,0,7,-667,-840,868,16,104,-74,834,-875,0,0,2022-09-13 16:00:00
2022-09-13,35,29807,32819,27484,908,6545,1440,14771,0,1,-759,-708,653,16,0,-256,848,-788,0,0,2022-09-13 17:00:00
2022-09-13,37,30753,34235,28339,847,6545,577,14771,0,0,-1011,-907,563,16,0,-249,1238,-815,0,0,2022-09-13 18:00:00
2022-09-13,39,30812,34197,28402,766,6545,18,14771,0,0,-1029,-830,473,16,59,-339,1049,-687,0,0,2022-09-13 19:00:00
2022-09-13,41,30836,33734,28326,771,6545,0,14771,0,3,-906,-832,609,16,160,129,621,-657,0,0,2022-09-13 20:00:00
2022-09-13,43,28576,31866,26228,783,6545,0,14771,0,3,-1012,-974,402,16,254,195,172,-801,0,0,2022-09-13 21:00:00
2022-09-13,45,25645,29846,23526,819,6545,0,14771,0,10,-1024,-1025,8,79,312,-353,-284,-1005,0,0,2022-09-13 22:00:00
2022-09-13,47,22732,28512,20907,774,6545,0,14771,0,6,-1027,-1028,-769,207,187,-976,-452,-1022,0,0,2022-09-13 23:00:00
2022-09-14,1,20513,26858,18840,682,6545,0,14771,0,3,-1027,-1029,-975,146,2,-1021,-768,-1022,0,0,2022-09-14 00:00:00
2022-09-14,3,19775,26636,18184,666,6545,0,14775,0,443,-1027,-1029,-1012,17,0,-1021,-808,-1021,0,0,2022-09-14 01:00:00
2022-09-14,5,19293,26839,17756,665,6545,0,14775,0,792,-1028,-1029,-1014,126,0,-1021,-1140,-1022,0,0,2022-09-14 02:00:00
2022-09-14,7,18849,26456,17296,656,6545,0,14775,0,806,-1027,-1029,-1016,119,0,-1021,-1187,-1021,0,0,2022-09-14 03:00:00
2022-09-14,9,18765,26424,17177,710,6545,0,14775,0,800,-1027,-1029,-1072,101,0,-1021,-1188,-1022,0,0,2022-09-14 04:00:00
2022-09-14,11,19539,26655,17873,762,6545,0,14775,0,236,-1028,-1029,-1075,-18,23,-1021,-1188,-1021,0,0,2022-09-14 05:00:00
2022-09-14,13,22446,28847,20564,750,6545,0,14775,0,9,-1028,-1029,-1018,162,313,-1021,-775,-1021,0,0,2022-09-14 06:00:00
2022-09-14,15,26298,31489,24076,776,6545,174,14775,0,10,-1029,-1029,-316,240,455,-973,-313,-1021,0,0,2022-09-14 07:00:00
2022-09-14,17,28025,32610,25659,846,6545,1047,14775,0,3,-958,-959,-270,51,356,-874,75,-1021,0,0,2022-09-14 08:00:00
2022-09-14,19,27948,32139,25487,965,6545,2439,14775,0,9,-649,-971,-202,-13,306,-826,8,-1021,0,0,2022-09-14 09:00:00
2022-09-14,21,26757,31436,24339,1065,6545,4048,14775,0,9,-1005,-1025,-330,-34,252,-651,-104,-1021,0,0,2022-09-14 10:00:00
2022-09-14,23,25840,30476,23444,1104,6545,5380,14775,0,14,-979,-980,165,12,294,-617,-525,-1021,0,0,2022-09-14 11:00:00
2022-09-14,25,25569,30849,23214,1163,6545,6480,14775,0,6,-903,-978,-97,15,252,-1006,-769,-1021,0,0,2022-09-14 12:00:00
2022-09-14,27,24835,30313,22556,1220,6545,7215,14775,0,6,-1022,-1026,-2,72,153,-756,-1145,-1021,0,0,2022-09-14 13:00:00
2022-09-14,29,24500,30747,22280,1311,6545,7244,14775,0,8,-1028,-1029,-574,139,221,-853,-1234,-1021,0,0,2022-09-14 14:00:00
2022-09-14,31,24529,30467,22258,1434,6545,6058,14775,0,9,-1028,-1029,-234,189,198,-877,-1240,-1021,0,0,2022-09-14 15:00:00
2022-09-14,33,26479,31791,24292,1557,6545,4503,14775,0,13,-1029,-1029,451,100,197,-902,-818,-1021,0,0,2022-09-14 16:00:00
2022-09-14,35,28286,33018,26033,1619,6545,2606,14775,0,2,-1028,-1029,318,50,0,-797,-355,-1021,0,0,2022-09-14 17:00:00
2022-09-14,37,29658,34265,27486,1565,6545,930,14775,0,0,-1029,-1029,-192,50,68,-811,-36,-1010,0,0,2022-09-14 18:00:00
2022-09-14,39,30386,34955,28164,1398,6545,13,14775,0,0,-1029,-1029,-251,112,220,-739,22,-1021,0,0,2022-09-14 19:00:00
2022-09-14,41,30499,34457,28029,1212,6545,0,14775,0,0,-965,-991,207,100,304,-479,-1,-1022,0,0,2022-09-14 20:00:00
2022-09-14,43,28465,32678,26109,1133,6545,0,14775,0,8,-1026,-1027,-96,100,306,-528,-5,-1023,0,0,2022-09-14 21:00:00
2022-09-14,45,25788,31090,23673,1149,6545,0,14775,0,4,-1028,-1029,-479,168,306,-903,-337,-1022,0,0,2022-09-14 22:00:00
2022-09-14,47,22927,28045,21007,1126,6545,0,14775,0,4,-1028,-1029,-759,168,77,-776,34,-1022,0,0,2022-09-14 23:00:00
2022-09-15,1,20669,25983,18897,1066,6545,0,14775,0,10,-1028,-1029,-750,15,15,-975,5,-1022,0,0,2022-09-15 00:00:00
2022-09-15,3,19664,24823,17998,1019,6545,0,14803,0,262,-1004,-1005,-373,-52,0,-936,-5,-1022,0,0,2022-09-15 01:00:00
2022-09-15,5,19236,24544,17575,941,6545,0,14803,0,833,-1012,-1009,-160,23,0,-833,-5,-956,0,0,2022-09-15 02:00:00
2022-09-15,7,18860,24300,17173,917,6545,0,14803,0,851,-1028,-1027,246,18,0,-939,-78,-1017,0,0,2022-09-15 03:00:00
2022-09-15,9,18570,24626,16937,947,6545,0,14803,0,844,-1028,-1029,-120,133,0,-1018,-495,-1022,0,0,2022-09-15 04:00:00
2022-09-15,11,19156,25765,17608,952,6545,0,14803,0,599,-1028,-1029,-451,59,0,-1021,-959,-1022,0,0,2022-09-15 05:00:00
2022-09-15,13,22357,28145,20499,1005,6545,0,14803,0,42,-1028,-1029,-556,144,15,-1021,-590,-1022,0,0,2022-09-15 06:00:00
2022-09-15,15,26730,31213,24552,1083,6545,146,14803,0,3,-941,-1019,731,222,23,-866,-132,-1022,0,0,2022-09-15 07:00:00
2022-09-15,17,28285,32053,25840,1226,6545,1004,14803,0,5,-1025,-1028,361,150,1,-188,320,-1022,0,0,2022-09-15 08:00:00
2022-09-15,19,28407,31975,25977,1451,6545,2313,14803,0,5,-1030,-838,967,-83,0,-89,438,-1023,0,0,2022-09-15 09:00:00
2022-09-15,21,27907,31742,25399,1646,6545,3547,14803,0,5,-1030,-829,958,-265,0,-184,42,-1022,0,0,2022-09-15 10:00:00
2022-09-15,23,26919,30994,24518,1718,6545,4419,14803,0,5,-1031,-1016,765,-436,-60,416,-5,-1022,0,0,2022-09-15 11:00:00
2022-09-15,25,26755,31075,24391,1852,6545,5113,14803,0,5,-1030,-1029,740,-451,-245,334,-38,-1022,0,0,2022-09-15 12:00:00
2022-09-15,27,26352,30650,23995,1865,6545,4634,14803,0,5,-1029,-1029,1008,-451,-188,-65,-9,-1022,0,0,2022-09-15 13:00:00
2022-09-15,29,26020,30485,23651,1879,6545,5041,14803,0,4,-1029,-1029,1004,-451,-66,-359,-5,-1022,0,0,2022-09-15 14:00:00
2022-09-15,31,26006,30513,23591,1915,6545,4310,14803,0,5,-1029,-1028,977,-451,-37,-237,-198,-1022,0,0,2022-09-15 15:00:00
2022-09-15,33,27639,32102,25163,1833,6545,3040,14803,0,4,-1029,-1029,204,-445,0,20,-434,-1022,0,0,2022-09-15 16:00:00
2022-09-15,35,29707,33853,27110,1799,6545,1732,14803,0,6,-910,-1029,103,-219,0,-409,-51,-1022,0,0,2022-09-15 17:00:00
2022-09-15,37,30519,34823,27908,1586,6545,630,14803,0,5,-1023,-1029,-225,83,0,-500,7,-1022,0,0,2022-09-15 18:00:00
2022-09-15,39,31196,35549,28636,1344,6545,6,14803,0,8,-1030,-1029,-316,66,0,-447,402,-1023,0,0,2022-09-15 19:00:00
2022-09-15,41,31017,35006,28449,1236,6545,0,14803,0,6,-1030,-1005,-2,-63,0,-361,42,-1022,0,0,2022-09-15 20:00:00
2022-09-15,43,28661,33667,26244,1174,6545,0,14803,0,4,-1030,-1027,299,-275,-9,-727,-412,-1022,0,0,2022-09-15 21:00:00
2022-09-15,45,25704,30045,23549,1163,6545,0,14803,0,5,-1029,-1029,235,-234,0,-463,-59,-1022,0,0,2022-09-15 22:00:00
2022-09-15,47,22579,26540,20685,1172,6545,0,14803,0,10,-1030,-1029,701,-370,65,293,392,-1022,0,0,2022-09-15 23:00:00
2022-09-16,1,20661,24815,18982,1197,6545,0,14803,0,484,-1031,-1029,1047,-88,0,576,842,-1022,0,0,2022-09-16 00:00:00
2022-09-16,3,19717,23971,18147,1216,6545,0,14805,0,566,-1031,-1029,928,-105,0,477,1219,-1023,0,0,2022-09-16 01:00:00
2022-09-16,5,19007,23432,17565,1225,6545,0,14805,0,842,-1031,-1029,979,14,0,555,1257,-1023,0,0,2022-09-16 02:00:00
2022-09-16,7,18377,22788,16998,1264,6545,0,14805,0,828,-1031,-1029,1002,49,0,698,974,-1023,0,0,2022-09-16 03:00:00
2022-09-16,9,18193,22387,16765,1317,6545,0,14805,0,660,-1006,-1005,694,14,0,364,539,-1023,0,0,2022-09-16 04:00:00
2022-09-16,11,18845,23699,17396,1339,6545,0,14805,0,58,-1027,-1027,-467,179,103,-753,91,-1022,0,0,2022-09-16 05:00:00
2022-09-16,13,22057,26920,20363,1381,6545,0,14805,0,42,-1029,-1028,-404,244,23,-838,447,-1022,0,0,2022-09-16 06:00:00
2022-09-16,15,25725,29413,23693,1472,6545,213,14805,0,6,-980,-980,677,-9,144,-190,896,-1023,0,0,2022-09-16 07:00:00
2022-09-16,17,27325,30993,24874,1678,6545,1983,14805,0,8,-1029,-1025,996,-83,0,627,1080,-1023,0,0,2022-09-16 08:00:00
2022-09-16,19,26398,30434,23988,2142,6545,4333,14805,0,10,-1032,-1028,1053,-379,-64,940,1031,-1023,0,0,2022-09-16 09:00:00
2022-09-16,21,24387,28791,22051,2603,6545,6191,14805,0,4,-1031,-1029,1061,-451,-366,958,686,-1023,0,0,2022-09-16 10:00:00
2022-09-16,23,23651,28022,21476,2764,6545,7221,14805,0,4,-1031,-1028,1005,-451,-334,998,1050,-1023,0,0,2022-09-16 11:00:00
2022-09-16,25,23713,27998,21592,2805,6545,7151,14805,0,1,-1031,-1028,1003,-451,-251,940,1095,-1023,0,0,2022-09-16 12:00:00
2022-09-16,27,23136,27415,21031,2818,6545,7365,14805,0,2,-1031,-1029,1003,-451,-243,997,1095,-1023,0,0,2022-09-16 13:00:00
2022-09-16,29,22539,26808,20521,2855,6545,6663,14805,0,4,-1031,-1029,1059,-451,-231,958,1095,-1023,0,0,2022-09-16 14:00:00
2022-09-16,31,22119,26382,20137,2954,6545,5753,14805,0,7,-948,-1029,1061,-451,-305,880,1095,-1023,0,0,2022-09-16 15:00:00
2022-09-16,33,23789,28130,21688,2880,6545,4481,14805,0,6,-1026,-1029,1004,-451,-306,1014,694,-1023,0,0,2022-09-16 16:00:00
2022-09-16,35,25582,29727,23954,2627,6545,2957,14805,0,7,-1030,-1029,653,-451,-106,393,648,-1022,0,0,2022-09-16 17:00:00
2022-09-16,37,28071,31863,25661,2241,6545,956,14805,0,11,-742,-1024,595,-450,-2,-40,1050,-1023,0,0,2022-09-16 18:00:00
2022-09-16,39,29230,32514,26824,1736,6545,4,14805,0,4,-438,-1004,890,-314,0,804,1095,-1024,0,0,2022-09-16 19:00:00
2022-09-16,41,28938,32333,26499,1481,6545,0,14805,0,10,-412,-1018,998,-429,-3,545,1095,-1023,0,0,2022-09-16 20:00:00
2022-09-16,43,27054,30349,24744,1444,6545,0,14805,0,6,-306,-1004,1059,-451,-5,604,1095,-1023,0,0,2022-09-16 21:00:00
2022-09-16,45,24589,27938,22529,1472,6545,0,14805,0,10,-365,-1028,1062,-423,0,411,1095,-1023,0,0,2022-09-16 22:00:00
2022-09-16,47,22188,23567,20333,1433,6545,0,14805,0,76,357,-60,911,-367,0,871,1241,-376,0,0,2022-09-16 23:00:00
2022-09-17,1,20193,21858,18485,1383,6545,0,14805,0,17,-546,-191,969,-164,0,996,1257,-247,0,0,2022-09-17 00:00:00
2022-09-17,3,19126,21116,17482,1381,6545,0,14806,0,377,-675,-229,737,-84,0,999,1257,-125,0,0,2022-09-17 01:00:00
2022-09-17,5,18633,20921,17067,1362,6545,0,14806,0,370,-709,-293,682,-219,0,970,1257,-197,0,0,2022-09-17 02:00:00
2022-09-17,7,17775,20501,16215,1390,6545,0,14806,0,708,-607,-277,387,-437,0,969,1257,-197,0,0,2022-09-17 03:00:00
2022-09-17,9,17496,20317,15973,1447,6545,0,14806,0,784,-512,-202,396,-451,-73,877,1096,-299,0,0,2022-09-17 04:00:00
2022-09-17,11,17891,20674,16334,1477,6545,0,14806,0,644,-688,-298,625,-414,0,694,928,-239,0,0,2022-09-17 05:00:00
2022-09-17,13,19413,21791,17776,1465,6545,0,14806,0,350,-698,-213,987,-172,-3,738,1030,-442,0,0,2022-09-17 06:00:00
2022-09-17,15,21295,23457,19544,1486,6545,210,14806,0,12,-361,-401,1059,-167,0,740,642,-721,0,0,2022-09-17 07:00:00
2022-09-17,17,22891,24451,20856,1526,6545,2055,14806,0,11,-65,-178,1061,-346,-110,740,670,-350,0,0,2022-09-17 08:00:00
2022-09-17,19,22638,23968,20424,1686,6545,4328,14806,0,11,332,416,1004,-444,-295,740,625,-80,0,0,2022-09-17 09:00:00
2022-09-17,21,21211,22545,18966,1883,6545,6340,14806,0,7,169,-5,1002,-451,-242,737,402,-129,0,0,2022-09-17 10:00:00
2022-09-17,23,19915,21645,17739,2013,6545,7814,14806,0,6,127,-349,1002,-419,-226,989,529,-230,0,0,2022-09-17 11:00:00
2022-09-17,25,19477,21349,17345,2033,6545,8486,14806,0,4,93,-524,1058,-450,-201,999,258,-193,0,0,2022-09-17 12:00:00
2022-09-17,27,19107,20981,16905,2055,6545,8612,14806,0,482,482,611,1061,-451,-441,999,199,156,0,0,2022-09-17 13:00:00
2022-09-17,29,18373,20296,16317,2109,6545,7968,14806,0,362,555,692,1005,-451,-497,999,288,-113,0,0,2022-09-17 14:00:00
2022-09-17,31,18938,20722,16840,2082,6545,6630,14806,0,371,610,292,1002,-451,-415,997,93,-47,0,0,2022-09-17 15:00:00
2022-09-17,33,20787,22412,18627,1986,6545,4973,14806,0,118,-13,-129,1003,-357,-191,1012,-41,-276,0,0,2022-09-17 16:00:00
2022-09-17,35,24322,26822,21901,1674,6545,2996,14806,0,8,-200,-354,1060,-451,-257,1019,354,-730,0,0,2022-09-17 17:00:00
2022-09-17,37,26778,29812,24314,1373,6545,877,14806,0,5,-463,-619,966,-451,-167,971,801,-829,0,0,2022-09-17 18:00:00
2022-09-17,39,27897,30190,25472,1277,6545,2,14806,0,1,-421,-3,1000,-451,-92,927,1070,-825,0,0,2022-09-17 19:00:00
2022-09-17,41,27635,30703,25134,1313,6545,0,14806,0,11,-579,-600,1003,-451,-36,1016,1047,-891,0,0,2022-09-17 20:00:00
