SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,datetime
2024-06-08,1,19697,23892,18607,2085,6562,0,17613,0,13,3504,1693,845,-1015,-248,-527,-956,1397,997,-936,0,2024-06-08 00:00:00
2024-06-08,3,18411,22237,17493,2127,6562,0,17613,0,12,3561,1078,831,-1014,-248,-527,-1019,1111,998,-506,0,2024-06-08 01:00:00
2024-06-08,5,18019,21946,17141,2090,6562,0,17613,0,18,3470,1380,955,-1014,-248,-527,-1021,697,998,-599,0,2024-06-08 02:00:00
2024-06-08,7,17096,20848,16156,2045,6562,0,17613,0,18,2992,1721,990,-1014,-248,-527,-1021,257,997,-424,0,2024-06-08 03:00:00
2024-06-08,9,16835,20404,15841,1962,6562,0,17613,0,18,2880,1692,992,-1015,-248,-527,-1021,258,997,-240,0,2024-06-08 04:00:00
2024-06-08,11,16557,19916,15510,1893,6562,54,17613,0,30,2938,1666,858,-1015,-248,-527,-1021,227,997,-18,0,2024-06-08 05:00:00
2024-06-08,13,17499,20050,16400,1957,6562,577,17613,0,139,2753,1827,983,-979,-248,-527,-158,111,997,163,0,2024-06-08 06:00:00
2024-06-08,15,18981,20560,17752,2112,6562,1657,17613,0,19,2696,1991,991,-3,-358,-527,200,-172,997,701,0,2024-06-08 07:00:00
2024-06-08,17,20481,21972,19264,2330,6562,2948,17613,0,14,2748,1981,946,629,-451,-526,835,143,960,790,0,2024-06-08 08:00:00
2024-06-08,19,21061,22921,19851,2597,6562,4436,17613,0,378,2523,2002,989,1002,-452,-530,1014,586,993,795,0,2024-06-08 09:00:00
2024-06-08,21,21032,23106,19772,2839,6562,5085,17613,0,592,3486,1910,908,1003,-452,-530,971,354,973,596,0,2024-06-08 10:00:00
2024-06-08,23,20171,22361,18999,3057,6562,6331,17613,0,705,3174,1666,792,955,-452,-528,970,-5,675,393,0,2024-06-08 11:00:00
2024-06-08,25,19129,21788,17990,3272,6562,7999,17613,0,889,3212,1443,928,703,-451,-528,826,-291,977,364,0,2024-06-08 12:00:00
2024-06-08,27,17765,20605,16709,3445,6562,8422,17613,0,1001,3428,885,145,741,-451,-529,883,-347,997,-12,0,2024-06-08 13:00:00
2024-06-08,29,16353,19269,15344,3561,6562,8545,17613,0,794,3451,589,135,616,-451,-528,717,-399,998,-244,0,2024-06-08 14:00:00
2024-06-08,31,15553,18200,14582,3625,6562,8293,17613,0,621,3409,-155,330,359,-452,-527,511,2,999,-392,0,2024-06-08 15:00:00
2024-06-08,33,16137,17940,15101,3623,6562,7237,17613,0,325,3554,227,317,133,-451,-527,607,453,911,217,0,2024-06-08 16:00:00
2024-06-08,35,18728,20911,17482,3544,6562,5519,17613,0,14,3434,1846,949,-690,-452,-527,869,902,991,506,0,2024-06-08 17:00:00
2024-06-08,37,21117,23198,19695,3333,6562,3781,17613,0,13,3358,2003,992,-811,-317,-440,995,1351,996,1077,0,2024-06-08 18:00:00
2024-06-08,39,22291,24361,20866,2898,6562,2042,17613,0,3,3125,2004,992,-989,-199,-379,717,1398,996,1244,0,2024-06-08 19:00:00
2024-06-08,41,23193,24884,21849,2411,6562,648,17613,0,4,3071,2006,992,-684,-203,-300,464,1398,996,1253,0,2024-06-08 20:00:00
2024-06-08,43,22977,24653,21701,2155,6562,11,17613,0,6,3282,2005,992,-579,-271,-320,611,1398,997,1261,0,2024-06-08 21:00:00
2024-06-08,45,22549,24559,21317,2118,6562,0,17613,0,6,3228,1986,978,-653,-346,-505,268,1398,996,1261,0,2024-06-08 22:00:00
2024-06-08,47,20185,22810,19115,2137,6562,0,17613,0,15,3124,1499,881,-1006,-334,-522,-248,995,997,914,0,2024-06-08 23:00:00
2024-06-09,1,18473,21921,17537,2168,6562,0,17613,0,167,3356,1012,644,-1015,-256,-527,-983,545,998,55,0,2024-06-09 00:00:00
2024-06-09,3,17674,21243,16836,2202,6562,0,17613,0,383,3393,610,490,-1015,-256,-527,-888,96,851,72,0,2024-06-09 01:00:00
2024-06-09,5,17129,21407,16358,2203,6562,0,17613,0,715,3643,-75,491,-1014,-256,-527,-833,-358,980,503,0,2024-06-09 02:00:00
2024-06-09,7,16210,20845,15498,2201,6562,0,17613,0,875,3513,-22,427,-1015,-256,-527,-894,-546,997,418,0,2024-06-09 03:00:00
2024-06-09,9,15827,20540,15048,2176,6562,0,17613,0,990,3482,713,319,-1015,-256,-527,-958,-467,726,396,0,2024-06-09 04:00:00
2024-06-09,11,15349,19650,14459,2157,6562,91,17613,0,827,3232,511,214,-1013,-256,-528,-872,-305,626,277,0,2024-06-09 05:00:00
2024-06-09,13,15718,19439,14743,2270,6562,971,17613,0,991,2621,831,252,-644,-257,-527,-699,-103,453,813,0,2024-06-09 06:00:00
2024-06-09,15,15587,17825,14557,2504,6562,2501,17613,0,954,2436,514,395,366,-257,-527,134,318,215,165,0,2024-06-09 07:00:00
2024-06-09,17,15888,18250,14747,2735,6562,4307,17613,0,966,1967,897,107,105,-369,-527,561,405,399,403,0,2024-06-09 08:00:00
2024-06-09,19,16675,19097,15275,2901,6562,5516,17613,0,850,1431,1595,698,122,-450,-527,916,811,398,-95,0,2024-06-09 09:00:00
2024-06-09,21,18264,20192,16654,2907,6562,6189,17613,0,451,1367,1460,659,487,-450,-527,1016,1261,687,79,0,2024-06-09 10:00:00
2024-06-09,23,19333,21506,17675,2816,6562,5615,17613,0,696,1620,1539,661,919,-450,-527,1019,1388,614,266,0,2024-06-09 11:00:00
2024-06-09,25,20022,21880,18367,2769,6562,6008,17613,0,381,1511,851,903,735,-450,-527,1019,1397,974,606,0,2024-06-09 12:00:00
2024-06-09,27,19873,21929,18284,2729,6562,6201,17613,0,579,1940,1481,965,901,-450,-527,1019,1397,996,116,0,2024-06-09 13:00:00
2024-06-09,29,19952,21786,18275,2663,6562,5799,17613,0,191,1832,1868,968,664,-450,-527,1000,1398,995,-166,0,2024-06-09 14:00:00
2024-06-09,31,19916,21666,18139,2541,6562,5126,17613,0,10,1612,1880,990,1001,-452,-527,999,1398,995,-261,0,2024-06-09 15:00:00
2024-06-09,33,21407,22901,19578,2360,6562,4630,17613,0,15,1702,1714,992,905,-452,-527,999,1398,996,719,0,2024-06-09 16:00:00
2024-06-09,35,23564,25055,21511,2157,6562,3107,17613,0,12,1500,1797,992,997,-452,-527,999,1398,995,1382,0,2024-06-09 17:00:00
2024-06-09,37,25162,26649,23006,1932,6562,1893,17613,0,8,1671,1991,992,1003,-452,-527,809,1398,995,1421,0,2024-06-09 18:00:00
2024-06-09,39,25910,27397,23754,1666,6562,929,17613,0,8,1669,2003,991,956,-451,-528,662,1398,996,1421,0,2024-06-09 19:00:00
2024-06-09,41,25060,26504,23062,1418,6562,275,17613,0,7,1661,2004,992,240,-428,-509,258,1399,996,1381,0,2024-06-09 20:00:00
2024-06-09,43,24821,26109,22731,1267,6562,3,17613,0,12,2077,2005,992,198,-285,-491,163,1398,996,1243,0,2024-06-09 21:00:00
2024-06-09,45,24132,25469,22098,1227,6562,0,17613,0,15,2047,2003,992,393,-293,-529,793,1398,996,1274,0,2024-06-09 22:00:00
2024-06-09,47,21189,22393,19429,1279,6562,0,17613,0,16,1806,2003,992,337,-227,-461,840,1398,996,1410,0,2024-06-09 23:00:00
2024-06-10,1,19647,20849,17993,1416,6562,0,17613,0,277,1596,1922,992,3,-267,-158,315,1399,996,1281,0,2024-06-10 00:00:00
2024-06-10,3,18508,19972,16965,1570,6562,0,17617,0,404,1458,1897,992,0,-308,-139,-113,1398,997,1126,0,2024-06-10 01:00:00
2024-06-10,5,17919,20024,16471,1690,6562,0,17617,0,964,1169,1923,992,0,-308,-265,-68,1399,997,955,0,2024-06-10 02:00:00
2024-06-10,7,17406,19689,16027,1846,6562,0,17617,0,967,875,1792,992,0,-308,-358,559,1398,997,-150,0,2024-06-10 03:00:00
2024-06-10,9,16756,19169,15391,1971,6562,0,17617,0,944,942,1650,952,0,-308,-418,338,1399,997,-243,0,2024-06-10 04:00:00
2024-06-10,11,16924,20683,15568,2019,6562,13,17617,0,768,1092,1472,885,-804,-308,-528,-383,1399,996,-468,0,2024-06-10 05:00:00
2024-06-10,13,19867,22715,18257,2145,6562,336,17617,0,336,1181,1510,826,-1014,-277,-379,-342,1398,996,250,0,2024-06-10 06:00:00
2024-06-10,15,23697,26157,21613,2395,6562,1608,17617,0,8,1691,1978,981,-1015,-429,-508,123,1397,996,1278,0,2024-06-10 07:00:00
2024-06-10,17,24727,27229,22448,2637,6562,3091,17617,0,7,1598,1864,60,-1013,-451,-531,555,1397,996,1417,0,2024-06-10 08:00:00
2024-06-10,19,24586,26969,22355,2814,6562,4806,17617,0,8,1304,1850,-1,-892,-451,-531,673,1397,996,1421,0,2024-06-10 09:00:00
2024-06-10,21,23808,25913,21643,2891,6562,5943,17617,0,8,1235,1663,-1,-640,-451,-505,557,1397,842,1226,0,2024-06-10 10:00:00
2024-06-10,23,23117,24735,20928,2872,6562,6741,17617,0,9,854,1720,-1,-127,-451,-530,886,1397,947,1052,0,2024-06-10 11:00:00
2024-06-10,25,22778,24917,20720,2868,6562,7875,17617,0,8,1133,1799,-1,-648,-451,-531,1015,1397,994,941,0,2024-06-10 12:00:00
2024-06-10,27,22063,24010,20092,2909,6562,8010,17617,0,8,1505,1719,-1,-457,-451,-530,915,1397,997,869,0,2024-06-10 13:00:00
2024-06-10,29,21606,23202,19694,2965,6562,8492,17617,0,8,1869,1753,-1,-106,-451,-530,901,1397,996,178,0,2024-06-10 14:00:00
2024-06-10,31,21393,23713,19527,2967,6562,7210,17617,0,8,1896,1514,-1,-830,-451,-530,853,1397,997,395,0,2024-06-10 15:00:00
2024-06-10,33,22769,24541,20764,2936,6562,5823,17617,0,8,1796,1788,-1,-281,-451,-531,947,1397,996,103,0,2024-06-10 16:00:00
2024-06-10,35,25309,26912,23180,2835,6562,4994,17617,0,4,2692,1804,-1,-119,-451,-528,903,1397,997,583,0,2024-06-10 17:00:00
2024-06-10,37,26498,28813,24375,2624,6562,3369,17617,0,10,2820,1947,-1,-694,-451,-527,854,1397,996,-132,0,2024-06-10 18:00:00
2024-06-10,39,27498,29452,25394,2327,6562,1700,17617,0,6,2591,2001,-1,-498,-428,-521,899,1397,996,78,0,2024-06-10 19:00:00
2024-06-10,41,27677,29664,25628,2005,6562,545,17617,0,10,2221,2003,-2,-495,-452,-528,901,1397,996,1166,0,2024-06-10 20:00:00
2024-06-10,43,27097,28585,24980,1783,6562,12,17617,0,9,2413,1276,-1,327,-451,-527,692,1397,997,1335,0,2024-06-10 21:00:00
2024-06-10,45,25647,27139,23679,1673,6562,0,17617,0,10,2393,716,-2,566,-452,-528,987,1397,998,1416,0,2024-06-10 22:00:00
2024-06-10,47,23146,24638,21287,1621,6562,0,17617,0,12,1773,1313,-1,3,-452,-527,524,1397,997,614,0,2024-06-10 23:00:00
2024-06-11,1,20895,22594,19249,1536,6562,0,17617,0,282,1876,1071,-1,0,-389,-527,597,1397,997,511,0,2024-06-11 00:00:00
2024-06-11,3,20077,21850,18488,1472,6562,0,17620,0,394,1458,1476,-1,0,-351,-527,329,1398,997,645,0,2024-06-11 01:00:00
2024-06-11,5,19682,21881,18150,1476,6562,0,17620,0,818,1422,1789,-1,0,-351,-529,402,1398,997,667,0,2024-06-11 02:00:00
2024-06-11,7,19397,21586,17764,1495,6562,0,17620,0,808,1348,1900,-1,0,-351,-529,515,1398,997,295,0,2024-06-11 03:00:00
2024-06-11,9,18925,21195,17317,1489,6562,0,17620,0,889,1309,1539,-1,0,-351,-529,405,1398,997,583,0,2024-06-11 04:00:00
2024-06-11,11,18939,21436,17292,1449,6562,68,17620,0,342,1518,1885,-1,-773,-351,-530,15,1397,997,80,0,2024-06-11 05:00:00
2024-06-11,13,21498,23021,19606,1469,6562,866,17620,0,15,1388,1814,-1,338,-357,-378,-272,1397,886,487,0,2024-06-11 06:00:00
2024-06-11,15,25110,26563,22874,1552,6562,2270,17620,0,16,905,1433,-1,972,-451,-485,907,1397,990,1319,0,2024-06-11 07:00:00
2024-06-11,17,26094,27585,23667,1642,6562,3797,17620,0,9,959,1409,-1,1003,-452,-529,999,1397,997,1419,0,2024-06-11 08:00:00
2024-06-11,19,25425,26915,23035,1707,6562,5282,17620,0,8,553,1409,-1,1003,-452,-529,1018,1397,996,1361,0,2024-06-11 09:00:00
2024-06-11,21,24950,26437,22481,1690,6562,6486,17620,0,5,410,1409,-1,1003,-452,-529,1019,1397,997,831,0,2024-06-11 10:00:00
2024-06-11,23,24908,26376,22449,1639,6562,6177,17620,0,3,332,1585,-1,1003,-451,-513,607,1397,906,795,0,2024-06-11 11:00:00
2024-06-11,25,25022,26518,22487,1614,6562,7252,17620,0,8,296,1981,-1,1003,-451,-506,-30,1397,991,795,0,2024-06-11 12:00:00
2024-06-11,27,24887,26244,22331,1592,6562,7155,17620,0,8,261,1282,-1,1004,-451,-397,951,1397,998,795,0,2024-06-11 13:00:00
2024-06-11,29,24695,26078,22306,1575,6562,5726,17620,0,6,326,1963,-1,1002,-451,-425,140,1397,997,795,0,2024-06-11 14:00:00
2024-06-11,31,24933,26402,22565,1552,6562,4635,17620,0,7,694,2008,-1,1003,-451,-510,115,1397,997,1383,0,2024-06-11 15:00:00
2024-06-11,33,26229,27649,23791,1518,6562,3696,17620,0,7,720,1100,-1,1003,-451,-461,556,1397,999,1423,0,2024-06-11 16:00:00
2024-06-11,35,28173,29665,25598,1455,6562,2603,17620,0,13,1013,1328,-1,1003,-451,-527,195,1397,999,1423,0,2024-06-11 17:00:00
2024-06-11,37,29112,30598,26551,1343,6562,2132,17620,0,7,1288,1450,-1,353,-451,-527,448,1397,999,1423,0,2024-06-11 18:00:00
2024-06-11,39,29113,31358,26625,1165,6562,1103,17620,0,12,1533,1072,-1,-759,-451,-522,739,1397,999,1348,0,2024-06-11 19:00:00
2024-06-11,41,29011,31411,26542,957,6562,372,17620,0,7,1506,1384,-1,-914,-451,-527,990,1397,999,1377,0,2024-06-11 20:00:00
2024-06-11,43,28082,30413,25635,817,6562,11,17620,0,8,1118,1399,-1,-843,-451,-528,964,1398,999,1188,0,2024-06-11 21:00:00
2024-06-11,45,26786,28828,24454,738,6562,0,17620,0,10,967,1571,-1,-552,-451,-528,998,1399,999,1407,0,2024-06-11 22:00:00
2024-06-11,47,24046,25525,21924,670,6562,0,17620,0,7,453,1981,-1,677,-451,-513,-7,1399,998,1418,0,2024-06-11 23:00:00
2024-06-12,1,22019,23554,20071,598,6562,0,17620,0,25,312,2007,-1,791,-426,-506,-77,1399,997,1375,0,2024-06-12 00:00:00
2024-06-12,3,21309,22963,19349,544,6562,0,17623,0,125,-46,2008,-1,778,-421,-529,-78,1399,998,1365,0,2024-06-12 01:00:00
2024-06-12,5,20925,22581,19049,526,6562,0,17623,0,129,-20,2008,-1,619,-421,-529,-76,1399,998,1235,0,2024-06-12 02:00:00
2024-06-12,7,20147,22165,18236,510,6562,0,17623,0,412,-151,2008,-1,284,-421,-530,-154,1399,998,1191,0,2024-06-12 03:00:00
2024-06-12,9,19749,21904,17884,487,6562,0,17623,0,140,-54,2008,-1,-564,-421,-529,288,1399,998,1381,0,2024-06-12 04:00:00
2024-06-12,11,19823,22031,17929,464,6562,18,17623,0,11,108,2007,-1,-897,-422,-377,574,1398,998,573,0,2024-06-12 05:00:00
2024-06-12,13,22384,24181,20286,440,6562,529,17623,0,6,207,2006,-1,-587,-415,-288,679,1398,998,575,0,2024-06-12 06:00:00
2024-06-12,15,26476,27964,23981,419,6562,1486,17623,0,7,-364,2007,-1,-3,-452,-525,564,1398,998,1166,0,2024-06-12 07:00:00
2024-06-12,17,27376,28865,24612,411,6562,2979,17623,0,6,-464,1776,-1,796,-452,-530,47,1398,999,1408,0,2024-06-12 08:00:00
2024-06-12,19,26700,28430,23947,424,6562,4909,17623,0,4,-473,1990,-1,1003,-451,-529,-245,1397,999,1415,0,2024-06-12 09:00:00
2024-06-12,21,26418,28162,23638,453,6562,5750,17623,0,7,-804,2008,-1,1003,-452,-528,-256,1397,999,1418,0,2024-06-12 10:00:00
2024-06-12,23,26649,28393,23957,493,6562,5202,17623,0,7,-709,2008,-1,1002,-451,-528,-257,1397,998,1418,0,2024-06-12 11:00:00
2024-06-12,25,27085,28858,24386,538,6562,5543,17623,0,6,-256,1850,-1,1003,-451,-528,-287,1397,1000,1418,0,2024-06-12 12:00:00
2024-06-12,27,26374,28166,23722,578,6562,6191,17623,0,7,-549,1810,-1,1003,-451,-528,-305,1397,998,1418,0,2024-06-12 13:00:00
2024-06-12,29,25641,27452,23035,614,6562,6523,17623,0,7,-526,1810,-1,1003,-451,-528,-324,1398,998,1418,0,2024-06-12 14:00:00
2024-06-12,31,25370,27180,22823,653,6562,6325,17623,0,7,-385,1903,-1,1003,-451,-527,-324,1398,997,1418,0,2024-06-12 15:00:00
2024-06-12,33,25883,27625,23308,706,6562,5259,17623,0,7,-299,1842,-1,1002,-451,-527,-256,1399,998,1418,0,2024-06-12 16:00:00
2024-06-12,35,27425,29284,24656,730,6562,4322,17623,0,7,-169,1999,-1,1004,-451,-527,-373,1399,998,1418,0,2024-06-12 17:00:00
2024-06-12,37,28156,29632,25414,695,6562,3024,17623,0,6,212,2007,-1,317,-451,-518,9,1399,997,1219,0,2024-06-12 18:00:00
2024-06-12,39,28782,30141,26160,619,6562,1664,17623,0,3,855,2005,-1,-228,-332,-295,623,1398,996,668,0,2024-06-12 19:00:00
2024-06-12,41,28185,29509,25667,523,6562,620,17623,0,6,461,2008,-1,-274,-451,-92,136,1398,998,690,0,2024-06-12 20:00:00
2024-06-12,43,27897,29279,25349,469,6562,17,17623,0,6,183,2007,-1,-413,-451,-11,352,1399,998,661,0,2024-06-12 21:00:00
2024-06-12,45,26710,28016,24351,466,6562,0,17623,0,7,-15,2008,-1,-332,-452,-14,262,1399,998,782,0,2024-06-12 22:00:00
2024-06-12,47,23793,25161,21650,485,6562,0,17623,0,11,-5,2008,-1,221,-451,-150,-255,1399,997,516,0,2024-06-12 23:00:00
2024-06-13,1,21682,23327,19726,547,6562,0,17623,0,12,-106,2009,-1,152,-452,-307,-373,1399,997,485,0,2024-06-13 00:00:00
2024-06-13,3,20654,21891,18793,613,6562,0,17627,0,7,-260,2007,-1,-405,-302,-22,283,1399,998,484,0,2024-06-13 01:00:00
2024-06-13,5,20209,21928,18424,664,6562,0,17627,0,111,-269,2007,-1,-806,-301,0,316,1399,997,497,0,2024-06-13 02:00:00
2024-06-13,7,19911,21365,18093,719,6562,0,17627,0,125,-197,2006,-1,-729,-99,0,808,1399,997,273,0,2024-06-13 03:00:00
2024-06-13,9,19299,21199,17521,812,6562,0,17627,0,125,-3,2006,-1,-870,67,0,414,1399,997,-404,0,2024-06-13 04:00:00
2024-06-13,11,19202,21582,17430,919,6562,169,17627,0,30,444,2008,-1,-1010,277,68,-105,1399,998,-734,0,2024-06-13 05:00:00
2024-06-13,13,21485,23350,19495,1004,6562,1111,17627,0,12,712,2007,-1,-897,399,109,-132,1322,997,-323,0,2024-06-13 06:00:00
2024-06-13,15,25055,25663,22732,1128,6562,2309,17627,0,12,740,2008,-1,758,400,82,-95,1389,998,633,0,2024-06-13 07:00:00
2024-06-13,17,26151,26664,23631,1352,6562,3733,17627,0,12,597,2008,-1,1001,199,0,126,1397,998,787,0,2024-06-13 08:00:00
2024-06-13,19,25759,26267,23339,1653,6562,5044,17627,0,7,892,2008,-1,1003,1,0,58,1397,998,794,0,2024-06-13 09:00:00
2024-06-13,21,25264,25941,22880,1967,6562,6153,17627,0,7,535,2008,-1,1003,-169,0,2,1397,999,794,0,2024-06-13 10:00:00
2024-06-13,23,25041,25804,22632,2285,6562,5846,17627,0,7,707,2008,-1,1003,-165,0,-90,1397,998,794,0,2024-06-13 11:00:00
2024-06-13,25,25579,26263,23291,2624,6562,5481,17627,0,6,1612,1851,-1,432,41,0,-177,1397,998,794,0,2024-06-13 12:00:00
2024-06-13,27,26379,26887,24020,2917,6562,4267,17627,0,7,1928,1540,-1,973,165,0,351,1397,998,794,0,2024-06-13 13:00:00
2024-06-13,29,26381,27008,24148,3120,6562,3523,17627,0,7,2468,1538,-1,1003,-67,-52,191,1397,998,794,0,2024-06-13 14:00:00
2024-06-13,31,26541,27270,24350,3266,6562,2796,17627,0,7,2633,1143,-1,1002,-221,0,403,1397,999,794,0,2024-06-13 15:00:00
2024-06-13,33,27902,28652,25690,3328,6562,2086,17627,0,7,2841,1069,-1,831,-242,0,552,1397,765,718,0,2024-06-13 16:00:00
2024-06-13,35,29217,30053,26929,3323,6562,1337,17627,0,5,3148,1953,-1,345,-287,0,92,1209,983,-43,0,2024-06-13 17:00:00
2024-06-13,37,29125,31797,26894,3321,6562,949,17627,0,4,3250,2008,-1,-802,-256,0,-74,1375,998,-1035,0,2024-06-13 18:00:00
2024-06-13,39,28616,31693,26600,3382,6562,427,17627,0,6,2898,2008,-1,-1015,-426,0,-32,1397,998,-1097,0,2024-06-13 19:00:00
2024-06-13,41,27626,30936,25741,3453,6562,119,17627,0,6,3031,2009,-1,-996,-451,-158,-427,1230,998,-771,0,2024-06-13 20:00:00
2024-06-13,43,26181,29516,24446,3455,6562,0,17627,0,10,2997,2009,-1,-978,-452,-354,-342,1251,999,-698,0,2024-06-13 21:00:00
2024-06-13,45,24445,28283,22764,3372,6562,0,17627,0,13,2685,1990,-1,-988,-446,-364,-615,1318,980,-911,0,2024-06-13 22:00:00
2024-06-13,47,21649,25621,20036,3215,6562,0,17627,0,8,2431,2007,-1,-1008,-357,-528,-488,1091,996,-1082,0,2024-06-13 23:00:00
2024-06-14,1,19641,24404,18158,2945,6562,0,17627,0,393,2480,2009,-1,-1016,-359,-530,-974,663,997,-990,0,2024-06-14 00:00:00
2024-06-14,3,19039,23448,17610,2644,6562,0,17631,0,371,2638,2009,-1,-1014,-359,-530,-770,407,997,-864,0,2024-06-14 01:00:00
2024-06-14,5,18611,23163,17121,2412,6562,0,17631,0,325,1711,2009,-1,-1015,-359,-529,-745,308,997,-1078,0,2024-06-14 02:00:00
2024-06-14,7,18253,22379,16805,2210,6562,0,17631,0,600,1788,2008,-1,-852,-360,-530,-303,174,998,-980,0,2024-06-14 03:00:00
2024-06-14,9,18266,22021,16741,2048,6562,0,17631,0,538,1529,2008,-1,-864,-360,-531,-107,464,997,-854,0,2024-06-14 04:00:00
2024-06-14,11,18496,22471,16959,1913,6562,47,17631,0,412,1505,2008,-1,-926,-360,-530,-284,902,998,-962,0,2024-06-14 05:00:00
2024-06-14,13,20899,23781,19062,1853,6562,602,17631,0,47,1404,2007,-1,-688,-359,-531,188,1351,997,-756,0,2024-06-14 06:00:00
2024-06-14,15,24341,26019,22094,1849,6562,1695,17631,0,7,1033,2008,-1,-188,-452,-530,215,1397,998,315,0,2024-06-14 07:00:00
2024-06-14,17,26021,27508,23487,1880,6562,3269,17631,0,5,648,2008,-1,795,-451,-530,171,1398,998,712,0,2024-06-14 08:00:00
2024-06-14,19,25525,27020,22939,1961,6562,4448,17631,0,13,279,2008,-1,1004,-451,-530,187,1399,998,970,0,2024-06-14 09:00:00
2024-06-14,21,24888,26384,22333,1984,6562,5713,17631,0,13,172,2008,-1,1003,-451,-531,46,1399,998,1040,0,2024-06-14 10:00:00
2024-06-14,23,24741,26270,22214,1970,6562,6414,17631,0,8,349,2009,-1,1003,-452,-530,-38,1399,998,1400,0,2024-06-14 11:00:00
2024-06-14,25,24095,25590,21537,1958,6562,7312,17631,0,11,195,2008,-2,1003,-452,-530,132,1399,998,1424,0,2024-06-14 12:00:00
2024-06-14,27,23196,24692,20662,1906,6562,7646,17631,0,13,148,2008,-1,1003,-452,-530,92,1399,996,1424,0,2024-06-14 13:00:00
2024-06-14,29,22377,24150,19929,1819,6562,7377,17631,0,291,335,2009,-1,1003,-452,-529,71,1399,998,1424,0,2024-06-14 14:00:00
2024-06-14,31,22122,23631,19742,1705,6562,6884,17631,0,28,603,2008,-1,1003,-452,-528,71,1400,998,1015,0,2024-06-14 15:00:00
2024-06-14,33,23351,24920,20885,1578,6562,5563,17631,0,172,623,2009,-1,977,-451,-371,-74,1399,998,760,0,2024-06-14 16:00:00
2024-06-14,35,25305,26579,22818,1403,6562,3715,17631,0,6,837,2008,-1,999,-451,-316,393,1399,998,541,0,2024-06-14 17:00:00
2024-06-14,37,26427,28111,23955,1174,6562,2538,17631,0,1,1212,2008,-1,287,-452,-375,294,1399,998,-355,0,2024-06-14 18:00:00
2024-06-14,39,27087,29549,24619,956,6562,1229,17631,0,2,1704,2008,-1,-605,-452,-281,374,1399,998,-621,0,2024-06-14 19:00:00
2024-06-14,41,26527,28560,24189,797,6562,397,17631,0,5,1028,2007,-1,-526,-452,-371,380,1399,998,-178,0,2024-06-14 20:00:00
2024-06-14,43,26099,27580,23818,736,6562,15,17631,0,1,238,2008,-1,392,-452,-527,429,1399,980,497,0,2024-06-14 21:00:00
2024-06-14,45,24784,26319,22583,748,6562,0,17631,0,10,-70,2007,-1,-96,-451,-477,556,1399,856,775,0,2024-06-14 22:00:00
2024-06-14,47,22721,23864,20633,770,6562,0,17631,0,12,-32,2007,-1,204,-309,-321,412,1399,989,790,0,2024-06-14 23:00:00
2024-06-15,1,21362,22550,19438,739,6562,0,17631,0,9,-273,2007,-1,455,-309,-369,413,1399,998,790,0,2024-06-15 00:00:00
2024-06-15,3,20398,21312,18502,706,6562,0,17631,0,7,-375,2008,-1,471,-309,-97,414,1399,998,790,0,2024-06-15 01:00:00
2024-06-15,5,20024,21287,18230,715,6562,0,17631,0,310,-579,2007,-1,980,-309,-143,411,1399,998,790,0,2024-06-15 02:00:00
2024-06-15,7,18736,20349,17007,730,6562,0,17631,0,356,-810,2007,-1,1004,-309,-447,316,1399,998,790,0,2024-06-15 03:00:00
2024-06-15,9,18451,20227,16696,748,6562,0,17631,0,604,-797,2008,-1,1003,-309,-362,313,1399,998,790,0,2024-06-15 04:00:00
2024-06-15,11,18206,20059,16437,783,6562,46,17631,0,650,-954,2008,-1,1003,-309,-393,313,1399,998,790,0,2024-06-15 05:00:00
2024-06-15,13,18683,20370,16867,837,6562,710,17631,0,619,-1035,2008,-1,1003,-309,-258,313,1399,998,790,0,2024-06-15 06:00:00
2024-06-15,15,19578,20568,17629,901,6562,1768,17631,0,118,-933,2006,-1,1003,-359,-12,966,1399,358,790,0,2024-06-15 07:00:00
2024-06-15,17,20791,21511,18697,1008,6562,3320,17631,0,13,-933,2006,-1,1003,-206,0,810,1399,501,790,0,2024-06-15 08:00:00
2024-06-15,19,21749,22410,19495,1148,6562,4495,17631,0,7,-594,2007,-1,1003,-153,0,657,1399,581,790,0,2024-06-15 09:00:00
2024-06-15,21,22142,22941,19750,1265,6562,4762,17631,0,0,-932,2006,-1,1002,-298,0,700,1398,539,790,0,2024-06-15 10:00:00
2024-06-15,23,22049,23150,19630,1365,6562,5311,17631,0,7,-1421,2007,-1,1003,-428,-165,648,1398,495,790,0,2024-06-15 11:00:00
2024-06-15,25,21712,22968,19328,1473,6562,6081,17631,0,8,-1566,1163,-1,1003,-424,-323,1005,1398,968,790,0,2024-06-15 12:00:00
2024-06-15,27,20315,22008,17938,1582,6562,6329,17631,0,338,-1500,973,29,1003,-451,-404,1019,1398,908,790,0,2024-06-15 13:00:00
