SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,datetime
2023-03-07,13,28930,33825,26108,944,6545,0,15276,0,7,1822,-2045,-1027,1003,-193,0,361,1257,-1023,0,0,2023-03-07 06:00:00
2023-03-07,15,33726,38189,30552,899,6545,149,15276,0,11,1405,-1871,-769,1003,-284,0,635,1382,-928,0,0,2023-03-07 07:00:00
2023-03-07,17,35394,38527,32149,925,6545,1357,15276,0,11,1029,-774,-426,1003,-436,-70,927,1397,-816,0,0,2023-03-07 08:00:00
2023-03-07,19,36578,38489,33137,986,6545,2961,15276,0,8,1301,-130,30,1003,-430,-351,869,1397,-392,0,0,2023-03-07 09:00:00
2023-03-07,21,35640,37771,32384,1012,6545,3867,15276,0,7,957,81,95,1003,-451,-513,774,1397,-560,0,0,2023-03-07 10:00:00
2023-03-07,23,35118,37155,32125,1029,6545,4699,15276,0,7,681,195,23,1004,-382,-530,591,1397,-518,0,0,2023-03-07 11:00:00
2023-03-07,25,34869,36955,31895,1061,6545,4886,15276,0,7,613,-36,107,1003,-397,-529,646,1397,-517,0,0,2023-03-07 12:00:00
2023-03-07,27,34189,37012,31046,1065,6545,4764,15276,0,7,1116,-586,-5,1002,-451,-529,708,1397,-645,0,0,2023-03-07 13:00:00
2023-03-07,29,33846,36974,30928,1042,6545,4275,15276,0,7,805,-784,-40,1003,-451,-530,602,1397,-716,0,0,2023-03-07 14:00:00
2023-03-07,31,33969,36927,31003,964,6545,3352,15276,0,9,925,-813,-31,1004,-452,-529,468,1397,-524,0,0,2023-03-07 15:00:00
2023-03-07,33,35910,38285,32741,798,6545,2185,15276,0,8,927,-602,-186,1003,-452,-527,405,1397,63,0,0,2023-03-07 16:00:00
2023-03-07,35,38144,39692,34597,652,6545,480,15276,0,5,1018,-22,-13,1003,-450,-458,558,1397,146,0,0,2023-03-07 17:00:00
2023-03-07,37,40470,42310,36608,592,6545,0,15276,0,3,1333,-310,-200,1003,-276,-258,905,1397,-193,0,0,2023-03-07 18:00:00
2023-03-07,39,40872,42127,37157,575,6545,0,15276,0,4,838,1495,585,1008,-318,-333,730,1271,157,0,0,2023-03-07 19:00:00
2023-03-07,41,38103,39413,34481,577,6545,0,15276,0,10,311,1565,202,1004,-401,-299,740,1257,205,0,0,2023-03-07 20:00:00
2023-03-07,43,35031,35935,31775,592,6545,0,15276,0,13,-23,906,281,1003,-246,-45,592,1257,210,0,0,2023-03-07 21:00:00
2023-03-07,45,31784,32734,28903,620,6545,0,15276,0,11,-30,309,328,1004,-233,-21,290,1257,-85,0,0,2023-03-07 22:00:00
2023-03-07,47,27939,28822,25215,660,6545,0,15276,0,9,194,850,316,990,-274,0,709,1382,284,0,0,2023-03-07 23:00:00
2023-03-08,1,26718,27701,24147,726,6545,0,15280,0,122,122,1015,345,1047,-261,0,749,1397,360,0,0,2023-03-08 00:00:00
2023-03-08,3,26898,28300,24317,800,6545,0,15280,0,629,345,995,404,1021,-173,0,551,1397,388,0,0,2023-03-08 01:00:00
2023-03-08,5,25700,27451,23356,872,6545,0,15280,0,964,-34,994,429,1050,-187,0,816,1397,647,0,0,2023-03-08 02:00:00
2023-03-08,7,25079,26857,22739,971,6545,0,15280,0,958,-62,814,372,1050,-220,0,927,1397,557,0,0,2023-03-08 03:00:00
2023-03-08,9,24318,25877,22053,1076,6545,0,15280,0,948,6,526,112,900,-11,0,625,1235,289,0,0,2023-03-08 04:00:00
2023-03-08,11,24883,25739,22461,1144,6545,0,15280,0,138,113,74,-13,122,68,59,28,815,-105,0,0,2023-03-08 05:00:00
2023-03-08,13,29211,29963,26275,1182,6545,0,15280,0,9,542,64,-15,103,361,178,0,831,-128,0,0,2023-03-08 06:00:00
2023-03-08,15,34768,35374,31475,1214,6545,117,15280,0,6,372,115,190,570,232,20,289,1242,184,0,0,2023-03-08 07:00:00
2023-03-08,17,37434,38076,33958,1262,6545,666,15280,0,7,151,3,42,1032,-35,0,779,1385,721,0,0,2023-03-08 08:00:00
2023-03-08,19,38588,39234,35112,1375,6545,1290,15280,0,6,58,108,2,1050,-40,0,945,1397,985,0,0,2023-03-08 09:00:00
2023-03-08,21,38983,39592,35615,1502,6545,1947,15280,0,9,2,1494,566,1050,58,0,855,1397,394,0,0,2023-03-08 10:00:00
2023-03-08,23,39290,39899,35929,1575,6545,2137,15280,0,9,189,1493,836,1050,222,70,764,1397,830,0,0,2023-03-08 11:00:00
2023-03-08,25,39646,40253,36325,1633,6545,2057,15280,0,7,127,1322,789,1051,337,190,761,1397,878,0,0,2023-03-08 12:00:00
2023-03-08,27,39284,39893,36029,1682,6545,1753,15280,0,9,91,1065,651,1045,342,248,615,1397,725,0,0,2023-03-08 13:00:00
2023-03-08,29,38964,39573,35680,1719,6545,1481,15280,0,9,385,765,600,1051,385,47,512,1397,602,0,0,2023-03-08 14:00:00
2023-03-08,31,38384,38993,35165,1735,6545,1013,15280,0,9,142,604,776,893,349,0,361,1296,184,0,0,2023-03-08 15:00:00
2023-03-08,33,40114,41000,36786,1683,6545,479,15280,0,9,110,654,738,1044,161,70,896,996,-277,0,0,2023-03-08 16:00:00
2023-03-08,35,41091,42599,37475,1593,6545,67,15280,0,4,165,744,588,1050,-67,-50,945,1352,-787,0,0,2023-03-08 17:00:00
2023-03-08,37,42385,44110,38559,1535,6545,0,15280,0,3,233,1020,435,1050,-305,0,914,1397,-817,0,0,2023-03-08 18:00:00
2023-03-08,39,41563,42662,37870,1512,6545,0,15280,0,10,-71,1860,956,1050,-415,-74,917,1271,467,0,0,2023-03-08 19:00:00
2023-03-08,41,38894,40038,35466,1465,6545,0,15280,0,11,-311,1475,849,1052,-451,-82,904,1207,557,0,0,2023-03-08 20:00:00
2023-03-08,43,35766,36661,32645,1378,6545,0,15280,0,9,-260,1449,829,1050,-261,-25,729,1251,602,0,0,2023-03-08 21:00:00
2023-03-08,45,31840,32771,28910,1273,6545,0,15280,0,8,28,1273,728,1049,-323,0,823,1257,513,0,0,2023-03-08 22:00:00
2023-03-08,47,28135,29281,25382,1150,6545,0,15280,0,164,175,1804,916,1004,-382,0,994,1382,968,0,0,2023-03-08 23:00:00
2023-03-09,1,26887,27981,24237,1052,6545,0,15284,0,412,406,1992,989,1048,-82,0,999,1397,997,0,0,2023-03-09 00:00:00
2023-03-09,3,27139,28374,24433,996,6545,0,15284,0,635,720,1999,992,1051,145,12,999,1397,997,0,0,2023-03-09 01:00:00
2023-03-09,5,26163,27464,23577,955,6545,0,15284,0,701,755,1999,992,1003,277,0,999,1397,998,0,0,2023-03-09 02:00:00
2023-03-09,7,25513,26855,22829,970,6545,0,15284,0,742,954,1999,992,1002,400,86,999,1397,997,0,0,2023-03-09 03:00:00
2023-03-09,9,24902,26184,22269,1039,6545,0,15284,0,682,882,1909,944,1003,386,228,925,1397,998,0,0,2023-03-09 04:00:00
2023-03-09,11,25360,26000,22597,1100,6545,0,15284,0,40,1102,1175,309,535,377,423,375,1397,510,0,0,2023-03-09 05:00:00
2023-03-09,13,29299,30144,26091,1161,6545,0,15284,0,10,1146,104,-117,644,400,504,-118,1397,264,0,0,2023-03-09 06:00:00
2023-03-09,15,34823,35608,31193,1224,6545,41,15284,0,6,1101,768,-179,1004,285,337,662,1223,371,0,0,2023-03-09 07:00:00
2023-03-09,17,37671,38277,33857,1318,6545,302,15284,0,6,944,1098,271,1049,283,47,585,1377,870,0,0,2023-03-09 08:00:00
2023-03-09,19,39356,39961,35468,1491,6545,683,15284,0,5,1042,1002,802,1051,299,0,735,1397,943,0,0,2023-03-09 09:00:00
2023-03-09,21,39594,40203,35764,1704,6545,1001,15284,0,9,997,1741,891,1051,316,0,716,1397,944,0,0,2023-03-09 10:00:00
2023-03-09,23,39428,40037,35831,1899,6545,1379,15284,0,9,1345,1991,986,1049,172,0,788,1397,889,0,0,2023-03-09 11:00:00
2023-03-09,25,39974,40582,36729,2088,6545,1500,15284,0,8,1899,2000,992,1050,128,0,848,1397,927,0,0,2023-03-09 12:00:00
2023-03-09,27,39458,40067,36284,2253,6545,1431,15284,0,9,2280,1550,864,979,135,0,744,1153,902,0,0,2023-03-09 13:00:00
2023-03-09,29,38524,39133,35618,2407,6545,1098,15284,0,9,2948,1092,89,928,196,0,752,902,808,0,0,2023-03-09 14:00:00
2023-03-09,31,37793,38503,34643,2484,6545,737,15284,0,10,2954,441,-100,492,175,0,595,505,710,0,0,2023-03-09 15:00:00
2023-03-09,33,38719,40160,35322,2481,6545,354,15284,0,7,3168,-507,-327,999,382,33,945,95,599,0,0,2023-03-09 16:00:00
2023-03-09,35,39808,42400,35841,2484,6545,76,15284,0,7,3235,-1550,-435,1024,400,188,1017,2,513,0,0,2023-03-09 17:00:00
2023-03-09,37,40847,42241,36968,2520,6545,0,15284,0,7,3589,-527,-260,913,400,249,145,321,648,0,0,2023-03-09 18:00:00
2023-03-09,39,39846,41187,36420,2580,6545,0,15284,0,12,3585,-461,-268,1041,400,393,965,761,202,0,0,2023-03-09 19:00:00
2023-03-09,41,37074,37683,34047,2583,6545,0,15284,0,9,3325,1349,585,1051,400,303,733,1210,416,0,0,2023-03-09 20:00:00
2023-03-09,43,33417,34026,30683,2555,6545,0,15284,0,9,2993,1509,906,1050,400,249,989,1257,434,0,0,2023-03-09 21:00:00
2023-03-09,45,29721,30330,27316,2511,6545,0,15284,0,9,2585,1145,556,1051,400,140,966,1257,258,0,0,2023-03-09 22:00:00
2023-03-09,47,26104,26843,23927,2481,6545,0,15284,0,129,2397,1422,707,848,332,-10,705,854,526,0,0,2023-03-09 23:00:00
2023-03-10,1,24675,25985,22675,2503,6545,0,15288,0,710,1987,1489,841,1004,60,0,639,1096,708,0,0,2023-03-10 00:00:00
2023-03-10,3,24940,26607,22913,2480,6545,0,15288,0,1067,1546,1423,718,1044,80,0,628,1204,833,0,0,2023-03-10 01:00:00
2023-03-10,5,24064,26048,21973,2421,6545,0,15288,0,1317,763,1223,924,1030,-67,0,627,1378,914,0,0,2023-03-10 02:00:00
2023-03-10,7,23271,25166,21064,2359,6545,0,15288,0,1000,34,578,675,1028,-295,0,985,1350,948,0,0,2023-03-10 03:00:00
2023-03-10,9,22747,24471,20532,2296,6545,0,15288,0,611,172,544,667,1025,-451,-62,499,1022,844,0,0,2023-03-10 04:00:00
2023-03-10,11,23483,25137,21255,2284,6545,0,15288,0,397,713,642,327,1050,-437,-220,977,1294,580,0,0,2023-03-10 05:00:00
2023-03-10,13,27394,28414,24697,2281,6545,0,15288,0,10,280,688,466,1050,-191,-219,307,1240,501,0,0,2023-03-10 06:00:00
2023-03-10,15,32809,34352,29651,2220,6545,56,15288,0,7,-320,208,554,855,-429,-507,460,827,390,0,0,2023-03-10 07:00:00
2023-03-10,17,36093,37678,32662,2131,6545,611,15288,0,5,-552,715,857,973,-451,-529,479,1184,831,0,0,2023-03-10 08:00:00
2023-03-10,19,37697,39284,34150,2022,6545,1574,15288,0,5,-1097,1621,965,1048,-451,-531,977,1254,989,0,0,2023-03-10 09:00:00
2023-03-10,21,37443,39030,33970,1844,6545,2821,15288,0,7,-1247,1983,991,1051,-450,-530,1000,1257,997,0,0,2023-03-10 10:00:00
2023-03-10,23,36851,38439,33447,1667,6545,4155,15288,0,7,-1287,2000,992,1048,-451,-530,999,1257,997,0,0,2023-03-10 11:00:00
2023-03-10,25,36096,37684,32793,1573,6545,5430,15288,0,7,-990,2000,992,1048,-451,-530,999,1257,996,0,0,2023-03-10 12:00:00
2023-03-10,27,34510,36096,31448,1537,6545,5511,15288,0,6,-316,1363,855,1051,-451,-529,596,1257,998,0,0,2023-03-10 13:00:00
2023-03-10,29,33505,35092,30514,1487,6545,4995,15288,0,8,-146,654,684,1050,-451,-528,788,1257,838,0,0,2023-03-10 14:00:00
2023-03-10,31,33670,35265,30621,1368,6545,3825,15288,0,16,12,1894,595,1050,-451,-528,992,1116,903,0,0,2023-03-10 15:00:00
2023-03-10,33,35511,37096,32309,1115,6545,2042,15288,0,5,-472,1099,721,1051,-451,-529,670,880,993,0,0,2023-03-10 16:00:00
2023-03-10,35,38074,39660,34664,876,6545,558,15288,0,6,-505,1759,884,1051,-451,-529,737,1071,998,0,0,2023-03-10 17:00:00
2023-03-10,37,39854,41438,36285,799,6545,0,15288,0,4,-147,1764,778,976,-451,-529,524,1095,996,0,0,2023-03-10 18:00:00
2023-03-10,39,39181,40767,35628,778,6545,0,15288,0,5,-175,1990,978,1046,-451,-530,655,1095,998,0,0,2023-03-10 19:00:00
2023-03-10,41,36949,38549,33589,769,6545,0,15288,0,19,-669,2001,992,993,-451,-530,486,1095,998,0,0,2023-03-10 20:00:00
2023-03-10,43,34877,36180,31710,774,6545,0,15288,0,14,-369,2001,992,929,-314,-375,452,1095,992,0,0,2023-03-10 21:00:00
2023-03-10,45,31845,32732,28922,785,6545,0,15288,0,8,-371,1780,960,1043,-208,-71,677,1095,720,0,0,2023-03-10 22:00:00
2023-03-10,47,28435,29436,25671,764,6545,0,15288,0,10,-285,1893,917,1034,-328,-63,738,1366,916,0,0,2023-03-10 23:00:00
2023-03-11,1,26916,28084,24401,728,6545,0,15288,0,347,-309,1995,987,1049,-210,-11,990,1397,993,0,0,2023-03-11 00:00:00
2023-03-11,3,26918,28153,24484,723,6545,0,15288,0,561,161,2000,992,1051,-74,0,999,1397,998,0,0,2023-03-11 01:00:00
2023-03-11,5,25813,27655,23466,721,6545,0,15288,0,1196,-260,2000,992,1050,-46,0,999,1397,997,0,0,2023-03-11 02:00:00
2023-03-11,7,25166,27117,22739,719,6545,0,15288,0,1267,-546,2000,992,1050,-84,0,999,1397,876,0,0,2023-03-11 03:00:00
2023-03-11,9,24183,26047,21835,708,6545,0,15288,0,1253,-260,2001,992,886,-11,0,790,1397,899,0,0,2023-03-11 04:00:00
2023-03-11,11,24389,25758,21954,691,6545,0,15288,0,769,-135,1608,866,809,218,69,706,1397,949,0,0,2023-03-11 05:00:00
2023-03-11,13,25919,26784,23333,685,6545,0,15288,0,265,-286,1512,735,796,400,171,321,1397,996,0,0,2023-03-11 06:00:00
2023-03-11,15,28213,28861,25429,697,6545,242,15288,0,48,-371,1741,838,317,363,41,873,1397,998,0,0,2023-03-11 07:00:00
2023-03-11,17,30253,30863,27245,731,6545,1616,15288,0,10,-612,1990,983,495,360,4,768,1397,998,0,0,2023-03-11 08:00:00
2023-03-11,19,31062,31820,27885,810,6545,3661,15288,0,158,-807,2000,991,1025,250,0,991,1397,998,0,0,2023-03-11 09:00:00
2023-03-11,21,30233,30896,27047,926,6545,5400,15288,0,63,-1207,2000,992,948,38,0,616,1397,998,0,0,2023-03-11 10:00:00
2023-03-11,23,29486,30098,26378,1019,6545,6552,15288,0,12,-1000,2000,992,1045,174,12,348,1397,998,0,0,2023-03-11 11:00:00
2023-03-11,25,29720,30332,26686,1114,6545,5823,15288,0,12,-709,2000,992,1051,295,0,725,1397,998,0,0,2023-03-11 12:00:00
2023-03-11,27,29681,30289,26804,1218,6545,4563,15288,0,8,-294,1641,992,1051,400,22,489,1397,998,0,0,2023-03-11 13:00:00
2023-03-11,29,30197,30806,27537,1305,6545,3058,15288,0,9,368,1000,992,1050,400,165,731,1397,999,0,0,2023-03-11 14:00:00
2023-03-11,31,31534,32138,28973,1407,6545,1552,15288,0,4,824,1496,992,1050,400,284,693,1397,999,0,0,2023-03-11 15:00:00
2023-03-11,33,32812,33418,30275,1509,6545,734,15288,0,6,1398,1498,992,1051,400,303,849,1271,998,0,0,2023-03-11 16:00:00
2023-03-11,35,34915,35521,32287,1603,6545,133,15288,0,6,2153,1502,992,828,400,383,730,1257,998,0,0,2023-03-11 17:00:00
2023-03-11,37,35944,36548,33350,1749,6545,0,15288,0,4,3231,1502,774,357,400,325,511,1257,998,0,0,2023-03-11 18:00:00
2023-03-11,39,35551,36159,33055,1972,6545,0,15288,0,8,3840,1499,836,836,365,95,489,1112,998,0,0,2023-03-11 19:00:00
2023-03-11,41,33472,34078,30833,2209,6545,0,15288,0,6,4606,1198,584,558,356,61,636,1095,975,0,0,2023-03-11 20:00:00
2023-03-11,43,30755,31367,28340,2392,6545,0,15288,0,12,4491,1489,582,367,272,0,668,1095,996,0,0,2023-03-11 21:00:00
2023-03-11,45,28044,28738,25780,2468,6545,0,15288,0,94,4551,681,413,870,399,141,696,1095,571,0,0,2023-03-11 22:00:00
2023-03-11,47,25192,26070,22944,2488,6545,0,15288,0,278,3823,1316,622,543,329,50,625,1095,369,0,0,2023-03-11 23:00:00
2023-03-12,1,24033,25157,21886,2453,6545,0,15288,0,474,3009,1498,905,319,30,-50,468,1095,222,0,0,2023-03-12 00:00:00
2023-03-12,3,24259,25810,22212,2361,6545,0,15288,0,823,2706,1503,917,105,-128,0,318,1095,396,0,0,2023-03-12 01:00:00
2023-03-12,5,22772,24398,20777,2308,6545,0,15288,0,907,1777,1503,526,322,-119,0,137,839,435,0,0,2023-03-12 02:00:00
2023-03-12,7,21719,23719,19700,2336,6545,0,15288,0,1197,1890,699,400,576,-203,0,199,407,420,0,0,2023-03-12 03:00:00
2023-03-12,9,20449,22658,18528,2392,6545,0,15288,0,1237,1739,396,393,559,-372,0,231,33,417,0,0,2023-03-12 04:00:00
2023-03-12,11,19981,22356,18223,2440,6545,0,15288,0,1116,2375,363,426,403,-427,-3,-224,-5,170,0,0,2023-03-12 05:00:00
2023-03-12,13,20627,23016,18877,2496,6545,0,15288,0,1104,2390,301,446,177,-443,-237,184,-5,63,0,0,2023-03-12 06:00:00
2023-03-12,15,21939,24054,20084,2539,6545,464,15288,0,390,2552,579,370,104,-451,-331,-338,-5,122,0,0,2023-03-12 07:00:00
2023-03-12,17,23729,25387,21682,2601,6545,1855,15288,0,111,2922,697,623,573,-451,-436,-60,164,549,0,0,2023-03-12 08:00:00
2023-03-12,19,25086,26851,22914,2714,6545,3284,15288,0,204,2970,1225,790,902,-451,-510,498,586,606,0,0,2023-03-12 09:00:00
2023-03-12,21,25642,27362,23348,2959,6545,4017,15288,0,143,3265,1007,792,950,-451,-526,495,878,517,0,0,2023-03-12 10:00:00
2023-03-12,23,25299,27333,23087,3182,6545,4897,15288,0,474,3190,747,781,1047,-451,-509,903,1076,603,0,0,2023-03-12 11:00:00
2023-03-12,25,25857,27807,23652,3229,6545,5100,15288,0,369,2985,1346,816,1051,-451,-530,949,1095,608,0,0,2023-03-12 12:00:00
2023-03-12,27,26499,27919,24267,3219,6545,4243,15288,0,27,2328,834,756,1051,-451,-342,912,1095,976,0,0,2023-03-12 13:00:00
2023-03-12,29,27286,28828,25032,3191,6545,2444,15288,0,5,2719,859,655,932,-451,-486,789,1095,999,0,0,2023-03-12 14:00:00
2023-03-12,31,28785,30376,26445,3042,6545,1406,15288,0,10,2582,1124,511,1003,-451,-530,736,1095,998,0,0,2023-03-12 15:00:00
2023-03-12,33,31246,32830,28879,2853,6545,685,15288,0,4,2825,1488,599,614,-451,-529,781,1095,997,0,0,2023-03-12 16:00:00
2023-03-12,35,33232,34646,30613,2712,6545,106,15288,0,7,2537,1500,968,1029,-451,-356,1010,1095,998,0,0,2023-03-12 17:00:00
2023-03-12,37,34086,35383,31282,2551,6545,0,15288,0,6,1950,1500,992,1051,-449,-242,960,1095,998,0,0,2023-03-12 18:00:00
2023-03-12,39,32943,33978,30119,2434,6545,0,15288,0,7,1637,1500,992,1060,-388,-40,749,1095,998,0,0,2023-03-12 19:00:00
2023-03-12,41,30727,31979,27966,2396,6545,0,15288,0,9,616,1500,992,1051,-451,-192,979,1095,998,0,0,2023-03-12 20:00:00
2023-03-12,43,28088,29061,25616,2409,6545,0,15288,0,10,500,1500,992,1051,-301,-62,940,1095,997,0,0,2023-03-12 21:00:00
2023-03-12,45,25249,26286,22872,2437,6545,0,15288,0,365,290,1017,987,1051,-72,0,783,694,975,0,0,2023-03-12 22:00:00
2023-03-12,47,22139,24005,19923,2585,6545,0,15288,0,1043,170,833,521,635,-144,70,-79,454,952,0,0,2023-03-12 23:00:00
2023-03-13,1,20855,22870,18782,2862,6545,0,15292,0,1327,565,436,495,661,157,285,-88,27,962,0,0,2023-03-13 00:00:00
2023-03-13,3,21061,23398,19076,3136,6545,0,15292,0,1309,1054,204,736,728,387,350,114,-428,762,0,0,2023-03-13 01:00:00
2023-03-13,5,19859,22809,18051,3379,6545,0,15292,0,1294,1662,57,159,601,371,260,-165,-891,523,0,0,2023-03-13 02:00:00
2023-03-13,7,19117,22377,17429,3662,6545,0,15292,0,1287,2554,-161,32,558,353,248,-144,-1033,-35,0,0,2023-03-13 03:00:00
2023-03-13,9,18642,23247,17141,3914,6545,0,15292,0,1181,4230,-1061,-237,140,375,86,-411,-749,-366,0,0,2023-03-13 04:00:00
2023-03-13,11,19408,24395,18073,4109,6545,0,15292,0,926,4791,-1218,-772,-197,316,-5,-228,-302,-739,0,0,2023-03-13 05:00:00
2023-03-13,13,23239,25791,21705,4238,6545,0,15292,0,1043,4721,-19,-417,-2,218,19,288,152,-471,0,0,2023-03-13 06:00:00
2023-03-13,15,27989,28862,26147,4305,6545,386,15292,0,273,4559,1098,790,98,22,0,801,601,36,0,0,2023-03-13 07:00:00
2023-03-13,17,30035,30689,27960,4272,6545,1123,15292,0,12,4640,1187,921,346,-42,0,993,1049,636,0,0,2023-03-13 08:00:00
2023-03-13,19,30988,31922,28844,4381,6545,1811,15292,0,11,4724,1485,988,1015,-261,-62,1000,1095,954,0,0,2023-03-13 09:00:00
2023-03-13,21,30678,31818,28390,4564,6545,2627,15292,0,9,4366,1501,992,1050,-451,-80,999,1095,996,0,0,2023-03-13 10:00:00
2023-03-13,23,30375,31653,28037,4509,6545,3337,15292,0,8,4354,1501,992,1049,-451,-219,999,1095,998,0,0,2023-03-13 11:00:00
2023-03-13,25,30288,31853,27838,4456,6545,4008,15292,0,8,3748,1501,992,1050,-451,-506,1000,1095,998,0,0,2023-03-13 12:00:00
2023-03-13,27,30041,31627,27523,4411,6545,3598,15292,0,8,3491,1501,992,1050,-451,-527,999,1095,997,0,0,2023-03-13 13:00:00
2023-03-13,29,29662,31057,27246,4339,6545,3065,15292,0,8,3315,1501,992,1050,-424,-363,999,1095,998,0,0,2023-03-13 14:00:00
2023-03-13,31,30250,31401,27826,4216,6545,2198,15292,0,7,3408,1501,992,1050,-451,-93,999,1095,997,0,0,2023-03-13 15:00:00
2023-03-13,33,31926,33041,29368,4071,6545,1092,15292,0,5,3586,1501,992,1050,-451,-59,1018,1095,997,0,0,2023-03-13 16:00:00
2023-03-13,35,34270,35254,31511,3965,6545,240,15292,0,2,3998,1501,992,1051,-382,0,993,1095,997,0,0,2023-03-13 17:00:00
2023-03-13,37,35776,36743,32990,3833,6545,0,15292,0,4,4158,1501,993,962,-363,0,1018,1095,997,0,0,2023-03-13 18:00:00
2023-03-13,39,35254,36439,32420,3714,6545,0,15292,0,2,4189,1501,992,1048,-441,-142,1019,1095,997,0,0,2023-03-13 19:00:00
2023-03-13,41,32675,33781,29884,3648,6545,0,15292,0,8,3683,1500,992,1049,-451,-47,1019,1095,997,0,0,2023-03-13 20:00:00
2023-03-13,43,29919,30914,27333,3567,6545,0,15292,0,13,3159,1500,992,492,-335,-47,1000,990,997,0,0,2023-03-13 21:00:00
2023-03-13,45,26348,27465,24090,3454,6545,0,15292,0,10,3173,833,569,168,-331,-176,677,576,970,0,0,2023-03-13 22:00:00
2023-03-13,47,23215,25647,21125,3176,6545,0,15292,0,178,2755,1452,964,-210,-451,-299,-694,636,995,0,0,2023-03-13 23:00:00
2023-03-14,1,22231,25493,20192,2927,6545,0,15297,0,810,1950,1504,992,-353,-451,-501,-547,1049,998,0,0,2023-03-14 00:00:00
2023-03-14,3,22669,25955,20589,2847,6545,0,15297,0,1045,1663,1503,992,-364,-451,-374,-452,1095,998,0,0,2023-03-14 01:00:00
2023-03-14,5,22136,25336,20043,2756,6545,0,15297,0,771,1503,1504,992,-401,-452,-527,-449,765,998,0,0,2023-03-14 02:00:00
2023-03-14,7,21825,25342,19612,2623,6545,0,15297,0,1085,1044,1504,992,-440,-451,-528,-413,517,997,0,0,2023-03-14 03:00:00
2023-03-14,9,21362,25039,19165,2484,6545,0,15297,0,1204,781,1503,992,-526,-451,-528,-368,229,997,0,0,2023-03-14 04:00:00
2023-03-14,11,22629,25901,20500,2376,6545,0,15297,0,412,1243,1505,992,-425,-452,-528,-855,602,998,0,0,2023-03-14 05:00:00
2023-03-14,13,26652,28543,24213,2212,6545,0,15297,0,53,1980,1503,992,-153,-328,-374,-383,1049,998,0,0,2023-03-14 06:00:00
2023-03-14,15,31610,32618,28680,2085,6545,521,15297,0,8,2617,1501,992,824,-330,-70,897,1095,997,0,0,2023-03-14 07:00:00
2023-03-14,17,33138,34198,30072,2084,6545,1953,15297,0,11,2368,1501,992,1049,-449,0,999,1095,998,0,0,2023-03-14 08:00:00
2023-03-14,19,32869,33927,29684,2191,6545,4069,15297,0,8,2199,1501,992,1051,-447,-3,999,1095,997,0,0,2023-03-14 09:00:00
2023-03-14,21,31189,32054,28026,2338,6545,5619,15297,0,11,1689,1502,992,1050,-250,-4,999,1095,997,0,0,2023-03-14 10:00:00
2023-03-14,23,30031,30648,26724,2439,6545,6395,15297,0,5,1690,1502,992,1043,-12,66,999,1095,998,0,0,2023-03-14 11:00:00
2023-03-14,25,29503,30107,26079,2495,6545,7093,15297,0,4,1269,1502,992,1051,286,108,999,1095,998,0,0,2023-03-14 12:00:00
2023-03-14,27,29645,30252,26225,2506,6545,6946,15297,0,7,1084,1502,992,1050,400,79,999,1095,998,0,0,2023-03-14 13:00:00
2023-03-14,29,29448,30054,26175,2453,6545,5127,15297,0,6,422,1503,992,1051,398,150,899,1096,998,0,0,2023-03-14 14:00:00
2023-03-14,31,30246,30865,26980,2275,6545,4036,15297,0,10,452,1503,992,967,195,-9,481,1095,998,0,0,2023-03-14 15:00:00
2023-03-14,33,33430,34105,30134,2030,6545,2467,15297,0,8,372,1504,992,787,-67,50,172,1095,999,0,0,2023-03-14 16:00:00
2023-03-14,35,37189,38374,33618,1774,6545,569,15297,0,3,692,1256,928,543,-370,-212,329,1095,973,0,0,2023-03-14 17:00:00
2023-03-14,37,38444,39999,34825,1596,6545,0,15297,0,2,1245,696,637,919,-451,-502,163,1095,937,0,0,2023-03-14 18:00:00
2023-03-14,39,39107,40693,35498,1520,6545,0,15297,0,6,1544,1456,968,1047,-451,-529,531,1095,994,0,0,2023-03-14 19:00:00
2023-03-14,41,37122,38709,33647,1425,6545,0,15297,0,7,1471,1502,991,1051,-451,-529,652,1095,998,0,0,2023-03-14 20:00:00
2023-03-14,43,33722,35309,30558,1324,6545,0,15297,0,6,1315,1502,991,1050,-451,-530,261,1095,998,0,0,2023-03-14 21:00:00
2023-03-14,45,30266,31854,27291,1254,6545,0,15297,0,7,1016,1436,815,1051,-451,-530,179,1095,999,0,0,2023-03-14 22:00:00
2023-03-14,47,27414,29357,24744,1156,6545,0,15297,0,362,1262,1452,980,979,-451,-530,714,1240,836,0,0,2023-03-14 23:00:00
2023-03-15,1,26025,28748,23558,1076,6545,0,15301,0,1142,1343,1500,992,1047,-451,-530,739,1257,853,0,0,2023-03-15 00:00:00
2023-03-15,3,26192,28776,23994,1051,6545,0,15301,0,1002,1550,1502,992,1050,-451,-531,988,1257,856,0,0,2023-03-15 01:00:00
