SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,datetime
2025-03-04,5,24873,26583,23563,1496,6606,0,19830,0,291,4201,903,-1,-97,-132,0,-80,1397,327,1420,-509,2025-03-04 02:00:00
2025-03-04,7,24010,26448,22741,1544,6606,0,19830,0,195,4100,654,-1,-343,-366,0,-419,1397,302,1291,-514,2025-03-04 03:00:00
2025-03-04,9,23446,25901,22177,1616,6606,0,19830,0,295,4145,279,-1,-279,-310,-4,-350,1397,-303,1008,-313,2025-03-04 04:00:00
2025-03-04,11,24682,27504,23353,1706,6606,0,19830,0,32,4386,-125,-1,-1024,-24,32,-990,1397,-1,976,-25,2025-03-04 05:00:00
2025-03-04,13,27841,30009,26318,1813,6606,0,19830,0,275,4385,-146,-1,-237,26,0,-733,1397,-176,986,27,2025-03-04 06:00:00
2025-03-04,15,32559,33633,30640,1944,6606,424,19830,0,19,3699,1137,-1,441,-68,-52,-114,1397,600,1005,-220,2025-03-04 07:00:00
2025-03-04,17,33881,35374,31637,2040,6606,3364,19830,0,20,3206,1939,-1,860,-372,-8,469,1172,969,1393,-492,2025-03-04 08:00:00
2025-03-04,19,32093,33570,29840,2251,6606,6099,19830,0,11,4052,2002,-1,1060,-351,0,951,744,995,1419,-514,2025-03-04 09:00:00
2025-03-04,21,28511,29864,26417,2641,6606,8313,19830,0,10,5173,2003,-1,1074,-229,0,1018,698,996,1419,-513,2025-03-04 10:00:00
2025-03-04,23,26435,27650,24343,2749,6606,9843,19830,0,17,4858,2003,-1,1073,-100,0,1020,698,996,1423,-497,2025-03-04 11:00:00
2025-03-04,25,25293,27676,23289,2716,6606,10389,19830,0,806,4640,2002,-1,1073,-400,-85,1019,698,996,1420,-491,2025-03-04 12:00:00
2025-03-04,27,25269,27634,23173,2809,6606,10105,19830,0,866,4922,1975,-1,965,-384,0,692,698,996,1419,-514,2025-03-04 13:00:00
2025-03-04,29,25442,27543,23336,2854,6606,8371,19830,0,903,5035,1693,-1,623,-232,-5,33,698,735,1419,-360,2025-03-04 14:00:00
2025-03-04,31,26492,27404,24624,2849,6606,6300,19830,0,28,5073,1073,-1,-147,0,0,58,698,740,1419,-136,2025-03-04 15:00:00
2025-03-04,33,30654,33408,28566,2884,6606,3305,19830,0,19,5090,1631,-1,-973,54,41,-950,698,752,1003,-211,2025-03-04 16:00:00
2025-03-04,35,34945,38115,32638,3050,6606,507,19830,0,9,4848,1328,-3,-1020,-24,0,-1022,698,487,1074,-492,2025-03-04 17:00:00
2025-03-04,37,37151,38603,34768,3256,6606,0,19830,0,6,5123,322,-3,515,-21,0,-393,697,362,1398,-429,2025-03-04 18:00:00
2025-03-04,39,36843,38031,34617,3431,6606,0,19830,0,18,5076,696,4,328,0,0,-168,697,157,1419,-402,2025-03-04 19:00:00
2025-03-04,41,34907,36037,32801,3579,6606,0,19830,0,16,5087,302,4,3,-30,0,-171,697,162,1422,-313,2025-03-04 20:00:00
2025-03-04,43,32488,34371,30540,3634,6606,0,19830,0,19,5160,-607,-4,-114,-52,0,-384,697,-78,1423,-25,2025-03-04 21:00:00
2025-03-04,45,28127,29435,26647,3620,6606,0,19830,0,21,4986,-280,4,-121,28,0,-286,697,85,1422,218,2025-03-04 22:00:00
2025-03-04,47,24849,26334,23680,3645,6606,0,19830,0,18,4890,-553,-50,-105,-56,0,-103,697,24,1422,382,2025-03-04 23:00:00
2025-03-05,1,24126,25533,23066,3664,6606,0,19836,0,19,4841,-537,-54,-105,0,0,-92,697,20,1422,173,2025-03-05 00:00:00
2025-03-05,3,24307,25975,23316,3630,6606,0,19836,0,491,4822,-284,-64,-2,11,0,-227,697,20,1422,413,2025-03-05 01:00:00
2025-03-05,5,23058,25436,22179,3580,6606,0,19836,0,586,4797,-641,-347,0,0,0,-163,697,-41,1422,396,2025-03-05 02:00:00
2025-03-05,7,22426,25250,21568,3499,6606,0,19836,0,339,4845,-1218,-261,-99,41,0,-134,697,-173,1426,504,2025-03-05 03:00:00
2025-03-05,9,21905,25204,21121,3477,6606,0,19836,0,293,4593,-1164,-650,238,249,0,-287,697,-305,1426,493,2025-03-05 04:00:00
2025-03-05,11,22973,25681,22097,3568,6606,0,19836,0,24,4401,-593,-357,393,369,0,-981,697,-153,1422,484,2025-03-05 05:00:00
2025-03-05,13,26261,27773,25121,3618,6606,0,19836,0,22,4289,534,-7,-186,232,5,-697,697,38,1421,301,2025-03-05 06:00:00
2025-03-05,15,31041,32376,29575,3558,6606,456,19836,0,11,4120,1266,509,590,-34,-39,-651,697,543,1422,20,2025-03-05 07:00:00
2025-03-05,17,32428,33876,30808,3451,6606,2603,19836,0,25,4895,1982,964,1073,-118,0,-488,697,970,1422,-217,2025-03-05 08:00:00
2025-03-05,19,31735,32952,29835,3426,6606,5371,19836,0,17,5154,2022,992,1075,-104,0,672,697,996,1423,-496,2025-03-05 09:00:00
2025-03-05,21,29245,30685,27351,3508,6606,7401,19836,0,63,4946,2021,992,1075,-263,0,1010,697,995,1346,-514,2025-03-05 10:00:00
2025-03-05,23,27102,29427,25172,3631,6606,9509,19836,0,912,5040,1509,825,1073,-299,0,1019,697,831,1012,-514,2025-03-05 11:00:00
2025-03-05,25,25650,28238,23607,3672,6606,10632,19836,0,1202,4909,1630,707,1073,-272,0,857,697,985,987,-514,2025-03-05 12:00:00
2025-03-05,27,25039,27868,23086,3648,6606,10296,19836,0,1189,4958,1982,973,1006,-450,-76,430,697,995,1397,-514,2025-03-05 13:00:00
2025-03-05,29,24617,27073,22572,3682,6606,8855,19836,0,1104,4933,945,391,1000,-278,0,-5,698,736,1427,-469,2025-03-05 14:00:00
2025-03-05,31,25802,27795,23814,3636,6606,6540,19836,0,781,4863,860,624,-115,-110,16,-23,697,658,1418,-364,2025-03-05 15:00:00
2025-03-05,33,29604,32865,27609,3493,6606,3581,19836,0,25,4740,1463,709,-1020,-270,0,-961,697,759,1302,-385,2025-03-05 16:00:00
2025-03-05,35,33969,37078,31715,3447,6606,620,19836,0,8,4738,699,340,-530,-450,-2,-1022,697,164,1412,-497,2025-03-05 17:00:00
2025-03-05,37,36446,38524,34109,3475,6606,0,19836,0,7,4762,297,182,580,-450,-21,-486,698,31,1421,-514,2025-03-05 18:00:00
2025-03-05,39,36290,38350,33995,3560,6606,0,19836,0,11,4808,754,265,906,-450,-250,-235,698,319,1421,-514,2025-03-05 19:00:00
2025-03-05,41,34483,36939,32424,3577,6606,0,19836,0,14,5038,1412,478,355,-450,-424,-454,698,283,1418,-514,2025-03-05 20:00:00
2025-03-05,43,31560,33356,29759,3466,6606,0,19836,0,19,5086,503,157,2,-434,-170,-59,698,312,1422,-514,2025-03-05 21:00:00
2025-03-05,45,27843,29041,26355,3325,6606,0,19836,0,14,5060,884,392,286,-155,0,94,698,558,1422,-429,2025-03-05 22:00:00
2025-03-05,47,24989,25985,23597,3142,6606,0,19836,0,15,5091,636,414,-97,0,0,103,698,772,1416,-284,2025-03-05 23:00:00
2025-03-06,1,24054,25067,22741,2896,6606,0,19840,0,17,4584,942,614,-202,-32,0,165,698,924,1411,-162,2025-03-06 00:00:00
2025-03-06,3,24329,25106,23039,2613,6606,0,19840,0,15,4445,1350,713,244,-15,0,232,697,947,1370,-147,2025-03-06 01:00:00
2025-03-06,5,23057,23988,21979,2442,6606,0,19840,0,214,4845,1814,875,292,0,0,200,697,947,1324,-117,2025-03-06 02:00:00
2025-03-06,7,22549,23579,21389,2396,6606,0,19840,0,300,4386,1996,977,331,-13,0,216,698,992,1362,-117,2025-03-06 03:00:00
2025-03-06,9,22253,23617,21023,2471,6606,0,19840,0,299,4750,1887,941,2,17,0,-465,697,954,1414,67,2025-03-06 04:00:00
2025-03-06,11,23071,25043,21749,2595,6606,0,19840,0,32,5076,1568,784,-765,157,25,-575,697,920,1417,367,2025-03-06 05:00:00
2025-03-06,13,26057,27613,24462,2628,6606,0,19840,0,27,5253,1731,700,-586,385,148,-343,698,954,1411,504,2025-03-06 06:00:00
2025-03-06,15,31018,31636,29006,2606,6606,595,19840,0,18,5079,1969,929,837,113,21,899,698,924,1421,295,2025-03-06 07:00:00
2025-03-06,17,31025,31649,28893,2492,6606,3444,19840,0,24,5374,2003,989,1073,0,0,999,697,900,1424,49,2025-03-06 08:00:00
2025-03-06,19,29290,29906,27230,2399,6606,6462,19840,0,16,5386,1863,992,1074,0,0,1019,698,990,1424,30,2025-03-06 09:00:00
2025-03-06,21,26572,27694,24629,2523,6606,8753,19840,0,505,5387,1853,992,1074,0,0,1019,698,995,1420,-17,2025-03-06 10:00:00
2025-03-06,23,25051,26409,23221,2869,6606,10151,19840,0,758,5230,1854,992,1069,56,0,1019,697,996,1250,20,2025-03-06 11:00:00
2025-03-06,25,24648,26225,22949,3285,6606,10172,19840,0,922,5201,1808,992,1069,-55,0,1019,698,996,1230,28,2025-03-06 12:00:00
2025-03-06,27,25043,26754,23512,3602,6606,9088,19840,0,931,5152,1847,993,1069,0,0,1019,697,958,1220,-180,2025-03-06 13:00:00
2025-03-06,29,25582,27454,23930,3690,6606,6441,19840,0,926,5166,1996,992,664,0,0,498,697,993,439,-346,2025-03-06 14:00:00
2025-03-06,31,27405,28848,25473,3495,6606,4108,19840,0,43,5149,2006,993,-416,0,0,-76,698,996,29,-308,2025-03-06 15:00:00
2025-03-06,33,30760,34348,28745,3303,6606,1620,19840,0,14,5020,2006,993,-1049,-35,0,-669,698,995,-958,-263,2025-03-06 16:00:00
2025-03-06,35,33944,37775,31697,3344,6606,214,19840,0,7,5278,2005,992,-1075,-330,-219,-201,698,994,-907,-492,2025-03-06 17:00:00
2025-03-06,37,35500,39500,33237,3392,6606,0,19840,0,9,5312,2007,993,-695,-450,-507,-394,698,995,-831,-514,2025-03-06 18:00:00
2025-03-06,39,34942,37971,32719,3331,6606,0,19840,0,10,5430,1281,884,-3,-450,-529,-16,698,997,-907,-514,2025-03-06 19:00:00
2025-03-06,41,33357,35638,31200,3305,6606,0,19840,0,10,5153,1423,933,-177,-450,-530,0,698,996,194,-514,2025-03-06 20:00:00
2025-03-06,43,30579,32682,28679,3298,6606,0,19840,0,11,4991,1862,709,162,-450,-528,0,698,847,286,-514,2025-03-06 21:00:00
2025-03-06,45,26965,29076,25400,3158,6606,0,19840,0,20,5123,1758,658,2,-450,-527,0,698,792,100,-514,2025-03-06 22:00:00
2025-03-06,47,24153,27571,22722,2941,6606,0,19840,0,482,4705,1991,971,-314,-411,-528,-52,698,982,-517,-514,2025-03-06 23:00:00
2025-03-07,1,23868,27148,22417,2686,6606,0,19845,0,907,4493,2003,992,77,-400,-527,291,698,994,-333,-513,2025-03-07 00:00:00
2025-03-07,3,23765,26877,22426,2377,6606,0,19845,0,912,4095,2003,992,143,-400,-528,806,698,995,-158,-514,2025-03-07 01:00:00
2025-03-07,5,22399,25429,21079,2087,6606,0,19845,0,893,3706,2003,992,-97,-400,-527,792,697,994,25,-513,2025-03-07 02:00:00
2025-03-07,7,21505,24758,20051,1752,6606,0,19845,0,741,3269,2003,992,-389,-400,-527,682,697,994,-82,-514,2025-03-07 03:00:00
2025-03-07,9,21555,25070,19878,1455,6606,0,19845,0,289,3339,2003,992,-579,-400,-527,437,697,994,-606,-514,2025-03-07 04:00:00
2025-03-07,11,22549,26511,20699,1252,6606,0,19845,0,18,2929,2004,992,-504,-400,-527,-477,697,995,-914,-522,2025-03-07 05:00:00
2025-03-07,13,25789,30209,23618,1108,6606,0,19845,0,14,2294,1846,940,-799,-441,-443,-609,697,924,-1000,-514,2025-03-07 06:00:00
2025-03-07,15,30796,33373,28160,1024,6606,430,19845,0,12,1539,1994,989,107,-451,-531,433,697,990,-469,-514,2025-03-07 07:00:00
2025-03-07,17,32677,34785,29696,886,6606,1651,19845,0,11,1161,2004,992,1006,-452,-531,886,697,996,863,-514,2025-03-07 08:00:00
2025-03-07,19,31878,33982,28844,751,6606,3216,19845,0,8,915,2004,992,1074,-451,-531,920,697,996,985,-514,2025-03-07 09:00:00
2025-03-07,21,30536,32640,27483,703,6606,4988,19845,0,8,419,2004,992,1076,-452,-530,945,697,972,985,-514,2025-03-07 10:00:00
2025-03-07,23,29257,31369,26251,721,6606,6227,19845,0,15,-74,2004,992,1073,-452,-531,764,697,995,985,-514,2025-03-07 11:00:00
2025-03-07,25,29584,31688,26538,820,6606,5794,19845,0,9,-45,1817,991,1073,-451,-530,1010,697,996,985,-514,2025-03-07 12:00:00
2025-03-07,27,29870,31976,26751,898,6606,4535,19845,0,9,-430,1991,992,1063,-452,-531,1019,698,996,985,-514,2025-03-07 13:00:00
2025-03-07,29,30001,32100,27007,916,6606,3757,19845,0,9,-489,2004,992,1052,-451,-530,1000,698,996,855,-509,2025-03-07 14:00:00
2025-03-07,31,29806,32230,27017,955,6606,2717,19845,0,7,111,2004,993,-98,-452,-529,987,697,995,-330,-408,2025-03-07 15:00:00
2025-03-07,33,31628,35270,28707,1004,6606,1262,19845,0,9,345,2004,993,-639,-452,-437,966,698,995,-1055,-450,2025-03-07 16:00:00
2025-03-07,35,33889,38010,30762,1121,6606,166,19845,0,8,1493,2004,992,-1075,-451,-441,-50,698,994,-1096,-400,2025-03-07 17:00:00
2025-03-07,37,35652,39650,32498,1321,6606,0,19845,0,8,1832,1596,924,-1075,-451,-445,200,698,996,-1096,-323,2025-03-07 18:00:00
2025-03-07,39,34932,38416,31862,1450,6606,0,19845,0,13,1746,1888,957,-737,-451,-245,477,698,995,-1096,-342,2025-03-07 19:00:00
2025-03-07,41,33046,35921,30220,1523,6606,0,19845,0,12,1650,1997,990,-513,-303,-1,496,698,994,-1087,-359,2025-03-07 20:00:00
2025-03-07,43,30305,32337,27641,1571,6606,0,19845,0,12,2193,2002,992,-322,-20,0,711,698,994,-757,-321,2025-03-07 21:00:00
2025-03-07,45,27380,29511,25056,1587,6606,0,19845,0,12,2123,1688,990,-426,-69,-17,168,698,994,-707,-300,2025-03-07 22:00:00
2025-03-07,47,24455,27417,22272,1610,6606,0,19845,0,13,1973,1985,992,-763,-163,0,-136,698,994,-814,-473,2025-03-07 23:00:00
2025-03-08,1,23649,25341,21603,1637,6606,0,19845,0,17,1721,2003,992,-221,-48,0,440,697,995,-421,-385,2025-03-08 00:00:00
2025-03-08,3,23627,24808,21660,1611,6606,0,19845,0,273,1715,2003,992,258,0,0,812,698,995,-99,-209,2025-03-08 01:00:00
2025-03-08,5,22210,23290,20350,1544,6606,0,19845,0,294,2049,2003,992,105,0,0,916,698,996,-107,-79,2025-03-08 02:00:00
2025-03-08,7,20621,21857,18895,1497,6606,0,19845,0,252,2099,2002,992,-97,0,0,921,698,994,-287,8,2025-03-08 03:00:00
2025-03-08,9,20522,22349,18805,1426,6606,0,19845,0,564,1966,2002,992,-118,0,0,858,698,995,-545,6,2025-03-08 04:00:00
2025-03-08,11,20572,22481,18845,1395,6606,0,19845,0,270,2006,2003,992,-142,0,0,315,698,995,-897,162,2025-03-08 05:00:00
2025-03-08,13,22084,23253,20101,1483,6606,0,19845,0,17,2268,2002,992,-2,0,0,631,698,994,-550,258,2025-03-08 06:00:00
2025-03-08,15,23781,24409,21705,1560,6606,718,19845,0,21,1988,2003,992,771,-7,0,842,698,995,846,21,2025-03-08 07:00:00
2025-03-08,17,24548,25181,22233,1463,6606,3209,19845,0,21,1547,2003,992,1062,0,0,994,698,995,986,-12,2025-03-08 08:00:00
2025-03-08,19,23853,24487,21435,1340,6606,5906,19845,0,21,1154,2003,992,1077,0,0,1018,698,995,987,-13,2025-03-08 09:00:00
2025-03-08,21,22226,23400,19809,1409,6606,7842,19845,0,461,751,2003,992,1074,0,0,1019,698,995,987,-113,2025-03-08 10:00:00
2025-03-08,23,21042,22686,18648,1574,6606,9407,19845,0,827,520,2003,992,1071,-55,0,1019,697,995,987,-162,2025-03-08 11:00:00
2025-03-08,25,20407,22261,18028,1666,6606,9628,19845,0,820,501,2003,992,1071,0,0,1019,697,995,987,-434,2025-03-08 12:00:00
2025-03-08,27,20374,22172,17978,1667,6606,9361,19845,0,817,-42,2003,993,1071,-42,0,1019,698,995,987,-339,2025-03-08 13:00:00
2025-03-08,29,20690,22635,18386,1622,6606,7237,19845,0,817,31,2003,992,1071,-228,0,1000,698,995,987,-300,2025-03-08 14:00:00
2025-03-08,31,22177,23766,19837,1505,6606,4979,19845,0,430,-14,2003,992,540,-258,0,933,698,995,199,-301,2025-03-08 15:00:00
2025-03-08,33,25183,27116,22736,1456,6606,2536,19845,0,30,134,2003,993,147,-292,0,402,698,995,-628,-383,2025-03-08 16:00:00
2025-03-08,35,29362,31505,26739,1684,6606,481,19845,0,74,290,2003,992,174,-443,-139,793,698,995,-373,-514,2025-03-08 17:00:00
2025-03-08,37,31787,33803,29076,1890,6606,0,19845,0,10,213,2004,992,1004,-451,-441,993,698,996,881,-514,2025-03-08 18:00:00
2025-03-08,39,31701,33803,28902,1833,6606,0,19845,0,10,-38,2004,992,1058,-451,-527,999,698,996,982,-514,2025-03-08 19:00:00
2025-03-08,41,30036,32138,27417,1720,6606,0,19845,0,10,-243,2003,992,1057,-451,-527,999,698,995,979,-514,2025-03-08 20:00:00
2025-03-08,43,27932,30017,25433,1616,6606,0,19845,0,12,-97,2003,992,1058,-451,-508,999,698,995,1307,-514,2025-03-08 21:00:00
2025-03-08,45,25696,27577,23335,1474,6606,0,19845,0,12,-219,2002,992,1056,-451,-298,999,698,995,1056,-520,2025-03-08 22:00:00
2025-03-08,47,23661,25416,21291,1321,6606,0,19845,0,12,-672,2002,992,1040,-451,-178,999,698,995,1043,-514,2025-03-08 23:00:00
2025-03-09,1,22500,24261,20447,1229,6606,0,19846,0,12,-746,2002,992,1064,-451,-184,999,698,994,996,-514,2025-03-09 00:00:00
2025-03-09,3,22222,24036,20264,1196,6606,0,19846,0,12,-645,2003,993,1064,-451,-237,999,698,995,989,-514,2025-03-09 01:00:00
2025-03-09,5,21026,22800,19123,1186,6606,0,19846,0,130,-831,2002,992,1059,-451,-79,999,698,995,989,-514,2025-03-09 02:00:00
2025-03-09,7,20525,22253,18672,1200,6606,0,19846,0,270,-650,2003,992,1056,-344,0,999,698,995,989,-514,2025-03-09 03:00:00
2025-03-09,9,19796,21535,17995,1311,6606,0,19846,0,327,-776,2002,992,1055,-298,0,999,698,995,989,-514,2025-03-09 04:00:00
2025-03-09,11,20002,21652,18150,1404,6606,0,19846,0,333,-774,2003,992,1053,-203,0,999,698,995,989,-514,2025-03-09 05:00:00
2025-03-09,13,20611,21811,18678,1391,6606,0,19846,0,55,-458,2003,992,1052,-68,0,999,698,995,989,-477,2025-03-09 06:00:00
2025-03-09,15,21685,23014,19630,1294,6606,634,19846,0,18,-557,2003,992,1046,-197,0,999,698,995,1030,-514,2025-03-09 07:00:00
2025-03-09,17,22639,24019,20397,1081,6606,2815,19846,0,15,-817,2003,992,1056,-251,0,999,698,995,993,-514,2025-03-09 08:00:00
2025-03-09,19,22745,23927,20327,910,6606,5685,19846,0,15,-949,2002,992,1057,-143,0,1018,698,995,987,-424,2025-03-09 09:00:00
2025-03-09,21,21814,23377,19269,823,6606,7630,19846,0,10,-1446,2002,992,1056,-430,-11,1019,698,994,986,-512,2025-03-09 10:00:00
2025-03-09,23,21030,22537,18432,808,6606,9310,19846,0,10,-1498,2002,992,1048,-405,-45,1019,698,994,989,-447,2025-03-09 11:00:00
2025-03-09,25,20570,21824,18027,870,6606,9899,19846,0,13,-1364,2002,992,1045,-309,0,1019,698,994,990,-332,2025-03-09 12:00:00
2025-03-09,27,20411,21693,17937,895,6606,9250,19846,0,72,-1095,2002,992,1045,-245,0,1019,698,995,986,-365,2025-03-09 13:00:00
2025-03-09,29,20878,22181,18473,883,6606,7998,19846,0,74,-617,2002,992,1041,-221,0,1000,698,994,986,-408,2025-03-09 14:00:00
2025-03-09,31,22750,23767,20298,850,6606,5912,19846,0,10,-279,2002,992,1045,-58,0,778,698,994,963,-349,2025-03-09 15:00:00
2025-03-09,33,26892,28285,24220,886,6606,2934,19846,0,10,250,2003,992,707,-244,0,672,698,994,-180,-359,2025-03-09 16:00:00
2025-03-09,35,31716,33161,28692,1014,6606,626,19846,0,9,567,2003,992,952,-338,0,987,698,995,109,-498,2025-03-09 17:00:00
2025-03-09,37,33351,34880,30173,1069,6606,0,19846,0,7,1004,1612,965,1013,-436,0,700,698,995,604,-486,2025-03-09 18:00:00
2025-03-09,39,32887,34414,29601,1017,6606,0,19846,0,12,822,1694,938,1033,-452,-43,716,698,997,619,-420,2025-03-09 19:00:00
2025-03-09,41,30515,32010,27522,941,6606,0,19846,0,12,626,1473,859,656,-451,-36,484,698,997,291,-396,2025-03-09 20:00:00
2025-03-09,43,28880,30238,26077,824,6606,0,19846,0,12,1120,1379,929,395,-347,0,156,698,997,19,-399,2025-03-09 21:00:00
2025-03-09,45,26034,27205,23473,710,6606,0,19846,0,8,1058,954,920,679,-267,0,344,698,998,621,-296,2025-03-09 22:00:00
2025-03-09,47,23128,24252,20844,712,6606,0,19846,0,7,1047,1912,988,300,-105,0,535,698,994,-32,-380,2025-03-09 23:00:00
2025-03-10,1,22887,24218,20693,784,6606,0,19928,0,73,1393,2002,992,493,-144,0,479,698,994,44,-514,2025-03-10 00:00:00
2025-03-10,3,23116,24329,21106,860,6606,0,19928,0,74,1734,2003,992,416,-25,0,484,698,994,67,-514,2025-03-10 01:00:00
2025-03-10,5,22014,23710,20215,950,6606,0,19928,0,102,1830,2003,992,154,-286,0,368,698,993,-194,-514,2025-03-10 02:00:00
2025-03-10,7,20988,23608,19355,1140,6606,0,19928,0,397,2195,2003,992,-119,-304,0,14,698,994,-686,-514,2025-03-10 03:00:00
2025-03-10,9,20715,24937,19268,1443,6606,0,19928,0,521,2970,2003,967,-724,-213,0,-579,697,993,-1071,-514,2025-03-10 04:00:00
2025-03-10,11,21337,25605,19999,1798,6606,0,19928,0,338,3760,1039,573,-1055,-119,-5,-743,697,648,-1095,-313,2025-03-10 05:00:00
2025-03-10,13,24495,28238,23101,2222,6606,0,19928,0,131,4736,1260,602,-1065,37,10,-813,697,519,-1095,-39,2025-03-10 06:00:00
2025-03-10,15,29555,30872,27960,2572,6606,239,19928,0,13,5067,1386,686,94,-163,-63,-4,698,811,-178,-296,2025-03-10 07:00:00
2025-03-10,17,31579,33473,29779,2708,6606,1283,19928,0,15,4769,1292,871,839,-439,-326,659,697,988,855,-514,2025-03-10 08:00:00
2025-03-10,19,32379,34290,30454,2770,6606,2264,19928,0,8,4984,1959,985,1060,-452,-337,971,697,995,983,-514,2025-03-10 09:00:00
2025-03-10,21,31508,33127,29526,2846,6606,3425,19928,0,13,4711,2003,992,1069,-436,-56,842,698,995,717,-514,2025-03-10 10:00:00
2025-03-10,23,30534,32150,28639,2940,6606,4351,19928,0,50,4746,2002,992,1041,-452,0,1013,698,994,696,-514,2025-03-10 11:00:00
2025-03-10,25,29687,31551,27728,3051,6606,5396,19928,0,299,4302,2002,992,1040,-451,0,1018,698,994,696,-514,2025-03-10 12:00:00
2025-03-10,27,28904,31023,27089,3172,6606,4957,19928,0,566,4332,2001,983,859,-439,0,574,698,994,635,-514,2025-03-10 13:00:00
2025-03-10,29,28524,30838,26791,3243,6606,3584,19928,0,322,4589,1937,943,-96,-278,-5,-100,698,994,-418,-495,2025-03-10 14:00:00
2025-03-10,31,29123,32984,27268,3254,6606,2445,19928,0,27,4533,2000,988,-961,-48,12,-955,698,994,-1060,-210,2025-03-10 15:00:00
2025-03-10,33,31772,35940,29634,3217,6606,1111,19928,0,9,4053,1902,972,-1060,-136,-44,-1021,698,994,-1099,-199,2025-03-10 16:00:00
2025-03-10,35,34428,39012,31965,3184,6606,252,19928,0,10,3878,1283,753,-1068,-289,0,-1022,698,982,-1095,-500,2025-03-10 17:00:00
2025-03-10,37,36184,39198,33430,3203,6606,0,19928,0,8,4043,224,46,-412,-242,0,-665,698,372,-735,-352,2025-03-10 18:00:00
2025-03-10,39,36164,39299,33298,3196,6606,0,19928,0,11,3391,875,398,116,-324,0,-772,698,260,-916,-512,2025-03-10 19:00:00
2025-03-10,41,33897,37253,31206,3124,6606,0,19928,0,9,3035,631,195,-121,-244,0,-839,698,345,-1083,-460,2025-03-10 20:00:00
2025-03-10,43,30552,33847,28123,2962,6606,0,19928,0,9,2844,1203,201,-462,-125,0,-609,698,156,-976,-514,2025-03-10 21:00:00
2025-03-10,45,27142,30151,25016,2753,6606,0,19928,0,9,3143,833,131,-319,-66,0,-704,698,109,-798,-513,2025-03-10 22:00:00
2025-03-10,47,24099,26747,22108,2513,6606,0,19928,0,14,2637,1497,609,-351,-230,0,-290,698,529,-649,-514,2025-03-10 23:00:00
2025-03-11,1,23845,26259,21821,2366,6606,0,19933,0,359,2513,1978,824,-260,-222,0,-70,698,779,-389,-514,2025-03-11 00:00:00
2025-03-11,3,23884,26713,21912,2277,6606,0,19933,0,881,2295,1981,960,-200,-173,0,-79,698,981,-382,-514,2025-03-11 01:00:00
2025-03-11,5,22623,25931,20843,2178,6606,0,19933,0,885,2731,2002,991,-301,-242,0,-131,698,994,-635,-514,2025-03-11 02:00:00
2025-03-11,7,21855,25450,20102,2172,6606,0,19933,0,878,2269,2003,992,-343,-264,0,-164,698,994,-832,-514,2025-03-11 03:00:00
2025-03-11,9,21830,25156,19900,2091,6606,0,19933,0,593,2320,1724,873,-3,-185,0,-513,698,948,-918,-514,2025-03-11 04:00:00
2025-03-11,11,22627,25701,20643,1947,6606,0,19933,0,292,2055,1050,411,118,-109,0,-530,698,368,-1084,-459,2025-03-11 05:00:00
2025-03-11,13,26535,29738,24263,1853,6606,0,19933,0,47,1780,365,205,-430,-33,0,-518,698,422,-1095,-480,2025-03-11 06:00:00
2025-03-11,15,31116,34664,28467,1836,6606,660,19933,0,15,1162,1291,830,-633,-295,-174,-260,698,799,-1095,-476,2025-03-11 07:00:00
2025-03-11,17,32358,35100,29309,1941,6606,2875,19933,0,16,752,1966,984,-160,-451,-475,28,698,984,-526,-514,2025-03-11 08:00:00
2025-03-11,19,31443,34300,28429,2059,6606,4541,19933,0,16,455,2004,992,143,-452,-531,1,698,994,-744,-514,2025-03-11 09:00:00
2025-03-11,21,30258,33177,27385,2066,6606,5903,19933,0,20,653,2004,992,104,-452,-501,-74,698,994,-758,-514,2025-03-11 10:00:00
2025-03-11,23,29183,31890,26442,1951,6606,7492,19933,0,19,861,2004,992,287,-451,-498,-101,698,994,-524,-514,2025-03-11 11:00:00
2025-03-11,25,29479,32095,26910,1864,6606,6720,19933,0,19,1021,2001,992,301,-452,-529,-92,698,994,-410,-514,2025-03-11 12:00:00
2025-03-11,27,29224,32495,26783,1868,6606,6578,19933,0,9,1108,2001,992,-408,-452,-477,-261,698,994,-550,-514,2025-03-11 13:00:00
2025-03-11,29,29777,33747,27359,1922,6606,5493,19933,0,9,1572,2001,992,-721,-452,-500,-305,698,994,-869,-514,2025-03-11 14:00:00
2025-03-11,31,30668,35407,28349,1922,6606,3624,19933,0,16,1913,2001,992,-1026,-451,-496,-557,698,992,-1079,-514,2025-03-11 15:00:00
2025-03-11,33,33518,38289,31076,1732,6606,1995,19933,0,13,2037,2002,992,-1054,-452,-531,-517,698,994,-1091,-513,2025-03-11 16:00:00
2025-03-11,35,36321,40931,33531,1525,6606,502,19933,0,9,1907,2003,992,-554,-451,-531,-860,698,993,-1091,-514,2025-03-11 17:00:00
